상가업소번호,법정동코드,지번본번지,지번부번지,상호명,지점명,상권_코드,균등분배_전용면적,리뷰수,별점,카페_추정매출
MA010120220802510051,1117013000,120.0,5.0,아지트,,3001491,130.7171065382845,147.0,4.605,810062201.9935389
MA010120220809789946,1153010100,337.0,,탐앤탐스,,3120128,850.3357986454838,22.0,4.135,76745570.99445558
MA010120220806512948,1153010100,337.0,,감성커피,,3120128,850.3357986454838,0.0,,67039534.33401836
MA010120220812207106,1153010100,337.0,,미방,,3120128,850.3357986454838,3648.0,4.23,1676476886.0283358
MA010120220814072448,1153010100,337.0,,매머드익스프레스,신도림점,3120128,850.3357986454838,7.0,3.3,70127818.72597565
MA010120220808784886,1153010100,337.0,,디저트39,,3120128,850.3357986454838,11.0,3.3,71892552.66423696
MA0101202308A0007273,1153010100,337.0,,컴포즈커피신도림,푸르지오점,3120128,850.3357986454838,20.0,4.4,75863204.02532491
MA010120220808732369,1153010100,337.0,,에이스타테크놀로지,,3120128,850.3357986454838,0.0,,67039534.33401836
MA010120220811962017,1153010100,337.0,,메구스타,신도림점,3120128,850.3357986454838,0.0,,67039534.33401836
MA010120220800561199,1153010100,337.0,,요거프레소,,3120128,850.3357986454838,11.0,4.15,71892552.66423696
MA010120220804156243,1153010100,337.0,,메가커피신도림역점,,3120128,850.3357986454838,22.0,2.7,76745570.99445558
MA010120220800278902,1117010200,44.0,8.0,르카페,,3110081,102.14946226444138,116.0,4.41,56251331.91872769
MA010120220807983639,1121510700,48.0,23.0,안다미로,,3120053,128.50595992164227,0.0,,163279249.09240744
MA010120220804601394,1111012000,58.0,1.0,개비스커피,,3120003,609.4717680123522,267.0,4.0,646665764.6461816
MA0101202411A0060203,1171010500,213.0,4.0,빽다방석촌배명점,,3120226,86.51429050808079,5.0,5.0,68175568.26821025
MA010120220812374592,1171010500,213.0,4.0,디에치앤카페테리움,,3120226,86.51429050808079,0.0,5.0,58415955.33297482
MA0101202406A0099686,1121510500,223.0,27.0,오드커피숍,,3110159,73.11929698260674,64.0,5.0,27309477.20117536
MA0106202307A2435194,1120011400,656.0,823.0,씨에이크하우스,,3120051,120.35797585322365,0.0,3.2,212238205.0927863
MA0101202406A0373822,1130510100,707.0,32.0,베러굿,,3110370,81.92535068476185,3.0,5.0,5315717.049380384
MA010120220803286104,1141011600,53.0,82.0,책다방위숨,,3120094,105.16876381584655,108.0,4.1,143427612.0338715
MA010120220800281847,1117013000,64.0,24.0,토프레소이태원점,,3001491,69.78574901336265,0.0,4.0,287634149.1333256
MA010120220809762351,1165010800,1623.0,3.0,브라이언스로스터리,,3120172,561.8837593662735,1338.0,4.4,732802589.0726913
MA0101202411A0049106,1120011400,656.0,439.0,커피사피엔스서울숲비즈포레점,,3120051,209.827737398738,3.0,3.7,154543276.92752922
MA0101202406A0565567,1168010400,90.0,13.0,마노커피하우스,,3120202,433.72444393570333,0.0,4.76,95091247.1121219
MA0106202208A0602732,1114012400,54.0,,예픔커피신세계,본점,3120027,1285.2876369861795,0.0,,310962596.9627271
MA010120220803519806,1114012400,54.0,,아이티에이엠콤마주,명동점,3120027,1285.2876369861795,0.0,,310962596.9627271
MA0106202406A2464904,1114012400,54.0,,스타벅스,신세계본점6F,3120027,1285.2876369861795,106.0,3.59,1230415003.496278
MA0101202409A0097620,1114012400,54.0,,인텔리젠시아커피명동,,3120027,1285.2876369861795,93.0,3.3,1117651972.5063143
MA010120220800441994,1159010700,316.0,18.0,빨간리본샌드위치,,3110846,95.08866054020876,32.0,4.82,54705720.32613797
MA010120220805894605,1174010700,496.0,32.0,카페엘림,,3111061,93.02234858207028,0.0,5.0,15651305.663558649
MA0101202301A0093845,1156011200,159.0,2.0,애시트린Acitrine,,3120136,255.7137530852362,0.0,,111257148.0145278
MA010120220803091047,1114010500,101.0,39.0,콘레드커피,을지로점,3120031,152.46789878239883,0.0,4.11,235076298.24443433
MA0101202212A0062294,1129012000,36.0,,이앤강파트너스,,3120072,42.95069406903648,0.0,,106454586.38047132
MA010120220801009646,1162010100,1601.0,8.0,커피콩나무오거닉빈주,,3120159,243.1984775859095,0.0,1.0,98901233.98601596
MA010120220812886695,1120011500,302.0,24.0,턴온,,3110131,104.92264406958779,0.0,,65355034.99486137
MA0101202210A0020119,1168010100,742.0,21.0,카페밀키,,3120198,264.3689536561925,11.0,5.0,162735061.47862437
MA0106202403A0419842,1144012300,57.0,57.0,로펠로세라,,3110544,40.15463776601511,136.0,4.6,35528209.57557418
MA010120220800099864,1141011700,353.0,100.0,이디야연남동점,,3110509,214.81625468119455,48.0,4.234999999999999,196673680.75348294
MA010120220813224961,1168010400,8.0,2.0,메종꼬꼬,,3120208,194.76068448223393,29.0,4.5,131602704.24842994
MA0106202303A0130690,1165010100,837.0,10.0,그림나베,,3120164,55.74663855255557,249.0,4.29,266746205.8253921
MA0106202403A0131368,1165010100,837.0,10.0,테일,,3120164,55.74663855255557,0.0,,59818675.17778822
MA010120220800189795,1144010400,183.0,17.0,경보커파우스/주차장,,3130195,21.757542782743077,0.0,4.9,90621101.4382936
MA010120220806764390,1130510200,441.0,9.0,컴폴커피,,3110369,153.6077864189751,246.0,4.75,31402998.10623039
MA010120220812495713,1111017500,123.0,,312스튜디오,,3110035,133.98674783877993,0.0,4.53,30798392.172246706
MA0101202406A0089862,1171010600,28.0,8.0,메가엠지씨커피삼전역점,,3111005,249.54415947250862,0.0,,30213206.67415543
MA010120220800840342,1165010700,88.0,7.0,핀,,3120165,223.58682085405218,271.0,3.8099999999999996,697519513.8356729
MA0106202201A0153316,1168010800,4.0,2.0,커피빈신사점,코리아,3120178,93.8070887554999,61.0,3.925,144615030.57885173
MA010120220800867421,1147010200,920.0,,디앤비,,3120114,952.6259213856683,0.0,4.24,79949998.67942585
MA0106202406A2465647,1147010200,920.0,,스타벅스,목동SBS,3120114,952.6259213856683,100.0,4.34,254401847.40651253
MA010120220803835138,1117011200,25.0,,용산꿈나무카페,,3110068,85.22240397747832,6.0,2.0,82452008.20029363
MA0101202311A0006735,1168010800,278.0,16.0,매머드익스프레스선정릉역1번,출구점,3120207,121.22742633874061,9.0,4.2,42613548.30671395
MA0101202409A0045282,1121510500,10.0,35.0,헤이티,건대점,3120053,136.14069726234393,118.0,4.6,267268245.2703035
MA010120220803661278,1126010600,563.0,2.0,뉴욕),,3110272,114.46655190147686,0.0,,67926982.95215029
MA010120220803115013,1126010600,495.0,35.0,개인공간,,3110265,69.4908635143418,61.0,4.2,2867405.626785004
MA010120220800335461,1156011300,60.0,,커피디셈버,당산점,3120136,75.95637066017333,22.0,4.25,60061888.2873493
MA010120220800249787,1168010700,511.0,7.0,윌비에프씨,,3120178,165.47779957537077,0.0,,88130773.7010216
MA0106202406A2465802,1171010200,7.0,30.0,스타벅스,잠실대교남단R,3120227,2671.1511604042494,152.0,4.24,735231234.3000295
MA010120220810310103,1156010500,426.0,46.0,유,,3120145,157.09728969179736,111.0,5.0,269100655.8836904
MA0101202411A0139370,1144012000,404.0,31.0,로우필름카페앤갤러리,,3120103,130.6593483995184,0.0,4.55,121840716.25062472
MA0101202302A0018405,1159010100,72.0,48.0,이공커피노량진점,,3120153,554.1282577783848,24.0,3.8,143478007.4275017
MA010120220800383050,1156010400,3.0,4.0,하늘유리,,3120145,369.7849760525646,285.0,4.3149999999999995,526562315.4104424
MA010120220802491413,1165010800,1360.0,34.0,에스아이지파운데이션,,3120179,68.63217741440998,0.0,,81053635.11187413
MA010120220810404461,1165010100,750.0,12.0,루비카페,,3120162,335.53442562463084,0.0,4.58,537674802.9344525
MA0101202406A0148669,1154510100,550.0,7.0,코티,,3120131,1225.343524756003,0.0,,500309383.29229325
MA0101202305A0138730,1144012400,564.0,20.0,환대,,3120104,308.8528496209965,148.0,4.9,233041520.29732922
MA010120220806447008,1168011400,683.0,15.0,플룬,,3110997,151.54781794330518,86.0,4.145,86987475.6498583
MA010120220803812824,1171010500,6.0,6.0,꿈의조각들,,3111010,168.08603012877836,136.0,4.4350000000000005,42762267.62090026
MA010120220806575480,1144012400,487.0,424.0,88파운드,,3110558,111.24041439004782,0.0,,30819252.186098546
MA0101202406A0015908,1144012300,474.0,15.0,메가엠지씨커피마포,중앙점,3110542,169.43613846507466,29.0,3.0,47362464.665186055
MA010120220802965641,1141011600,45.0,1.0,엔타로,,3120094,205.21811969159367,0.0,,116558155.0763632
MA0101202409A0039559,1168010100,721.0,4.0,프리지아,,3120204,403.29081631113536,0.0,,199702840.44158113
MA0101202305A0035181,1165010800,1706.0,5.0,한국벤처투자카페,,3120169,999.587581900073,0.0,,320448693.42248404
MA0101202307A0082692,1168010100,792.0,5.0,데이롱카페강남,역삼점,3120198,124.0138599152152,0.0,5.0,91315002.74269468
MA010120220800329796,1156011200,162.0,12.0,성호다방,,3120136,80.5271750242658,0.0,,44996336.53693269
MA010120220812794430,1165010700,739.0,11.0,도피오로스터리,,3120187,182.8483454734195,146.0,4.68,287024915.92452526
MA0101202310A0053139,1138010700,338.0,78.0,빽다방은평DYB점,,3110471,359.428330810362,2.0,3.5,
MA0101202409A0111254,1154510300,882.0,47.0,약수원,,3130236,121.87719027863017,0.0,,63427789.71355756
MA0101202303A0061692,1156012100,57.0,3.0,메이커스유니온스퀘어,,3110759,159.69577046846794,591.0,4.609999999999999,116128822.20373693
MA010120220812454932,1156012100,57.0,3.0,스튜디오엠에이,,3110759,159.69577046846794,0.0,,28482730.280716173
MA0101202303A0066767,1111011000,255.0,,도틀,,3110008,41.55437844002404,0.0,,139003183.5433305
MA010120220813193456,1111011000,255.0,,모카,,3110008,41.55437844002404,0.0,5.0,139003183.5433305
MA010120220806011983,1111016800,15.0,,자연물들이기,,3120012,53.41622241917324,0.0,1.0,81231234.50684997
MA0106202406A2465138,1111015500,3.0,5.0,스타벅스,종로관수,3120009,122.94848068934367,139.0,3.69,127086146.5226632
MA010120220812868450,1168010100,735.0,11.0,매머드익스프레스역삼신일유토빌점,,3120197,369.5047044536316,21.0,4.5,137151704.55370122
MA010120220804460448,1168010100,735.0,11.0,빅컵커피,,3120197,369.5047044536316,0.0,4.24,110083560.73679382
MA0101202406A0229337,1168010100,735.0,11.0,로스터리락온역삼,포스코점,3120197,369.5047044536316,70.0,5.0,200310706.79315186
MA010120220806469377,1165010200,385.0,12.0,카페베토벤,,3110942,174.1454247982774,43.0,4.609999999999999,68258505.16365872
MA010120220808452190,1168010100,784.0,6.0,에이유에이,,3120206,318.6623767340108,0.0,,79014689.60658734
MA010120220806668593,1126010100,105.0,8.0,더벤티면목역점,,3110264,111.1544335288935,45.0,4.27,1283.1634710535536
MA010120220803788049,1171010100,335.0,10.0,커피코드,,3111003,124.90192703050158,0.0,,117071123.06102589
MA010120220800360773,1156011200,162.0,7.0,양지호프,,3120136,86.44449759394713,0.0,,45648117.971032724
MA010120220812628509,1141011600,49.0,1.0,이디야커피,연세대점,3120094,82.67738882675263,24.0,4.205,101555981.26932819
MA010120220814348386,1162010200,518.0,1.0,메가엠지씨커피,신대방역점,3110855,443.29544942028895,39.0,3.2249999999999996,86790706.52028562
MA010120220803907993,1129011700,153.0,,뚜또에스프레소,,3120072,38.09067434152837,0.0,,270428632.08412546
MA0101202406A0226862,1129011700,153.0,,카페무솔트,,3120072,38.09067434152837,19.0,4.8,290265178.5771522
MA010120220808109740,1162010200,103.0,267.0,카페천국,신림점,3110882,128.7019469555734,0.0,,25110159.870831676
MA010120220810541520,1150010300,901.0,27.0,심플매터커피로스터스,,3110656,257.07430396404203,0.0,4.63,9625082.903693032
MA0101202406A0382732,1153010200,252.0,17.0,꿀과빙,,3110717,78.1310429289266,0.0,,15703855.066292822
MA010120220809812063,1111011000,21.0,1.0,레종데트르,,3120002,23.735559206853132,0.0,4.64,179287620.46889633
MA010120220814322142,1162010200,1425.0,29.0,카페25케이,,3120157,140.38760287644706,3.0,4.775,95945324.49810477
MA010120220806660511,1174010900,456.0,9.0,카페윤슬,,3120243,210.76298234273398,103.0,4.675,176027322.5545761
MA010120220813369373,1150010300,837.0,10.0,커피내음,,3130221,192.43037350603458,0.0,,29701550.194880486
MA0101202211A0068102,1144012000,353.0,2.0,바나프레소홍대입구역,사거리점,3120102,844.3204440041145,148.0,3.8,201445511.94439322
MA010120220800119325,1114012100,202.0,24.0,뽀뽀,,3130024,125.7173043925198,4.0,4.0,129184845.5015513
MA0101202406A0211305,1147010300,199.0,1.0,메가엠지씨커피양천양서중점,,3110596,177.2476270706198,14.0,2.0,19204298.13900129
MA010120220808824747,1135010500,591.0,2.0,커피zip집,,3120081,920.8476343997551,25.0,4.654999999999999,326185540.76267076
MA010120220800037739,1111014100,82.0,,카페이드라,,3120007,66.83765108804818,200.0,4.595000000000001,314815785.9078547
MA010120220801039580,1165010200,313.0,,주스집,,3120182,133.2646764299663,2.0,5.0,148711428.2009779
MA010120220811983416,1168010500,10.0,3.0,일칠공,,3120203,173.2574207780429,52.0,4.145,178797394.40234292
MA0101202211A0048599,1114015300,79.0,1.0,도프,,3130038,364.28050468389756,449.0,4.8,
MA010120220810406602,1120011500,289.0,21.0,씨티하우스컴퍼니,,3120052,269.62345334917956,0.0,,100387527.68828163
MA010120220813924470,1126010100,52.0,11.0,이노이드커피랩<INOIDCOFFEELAB>,,3110274,88.45417540802015,87.0,4.154999999999999,127993212.84053929
MA0101202406A0017494,1111011000,26.0,,더소가서촌,,3120002,43.56373272113737,85.0,4.7,147735606.6969551
MA010120220800062639,1121510500,250.0,21.0,카페체인지,,3110140,225.94707561518572,8.0,4.855,10238306.309017176
MA0101202301A0068079,1162010200,1416.0,22.0,과일담은요거트맛집yomat,,3110877,78.98306101115647,69.0,5.0,315127598.0464753
MA010120220809717248,1156012000,14.0,42.0,평화,,3110759,74.00638683617265,740.0,4.5,146636919.94113603
MA010120220808331213,1129011700,161.0,,카페그린릿지,,3120072,159.32987347737017,35.0,4.4,182148091.10882196
MA010120220808485158,1123010600,334.0,1.0,더벤티,장안점,3120067,436.4942931346751,12.0,3.0,87438391.6659548
MA0106202406A2465589,1150010300,1111.0,,스타벅스,강서구청사거리,3120122,314.2963209279429,123.0,4.24,250068366.49579948
MA010120220802919713,1156012000,42.0,18.0,내피커피,,3110759,66.4459151338317,86.0,4.18,73701826.59916072
MA0101202306A0092272,1144012300,338.0,54.0,투고벅스,,3110544,157.19133969098414,0.0,,37216029.98113701
MA010120220803025529,1150010300,55.0,59.0,뎁스Depth,,3110659,136.49509288511018,0.0,,39676553.32557152
MA0101202310A0048804,1123010500,1.0,259.0,스윙바이카페,,3110227,173.00611282036775,7.0,4.23,92866792.1670747
MA0101202409A0176187,1111013500,12.0,16.0,반쥴,,3120006,210.34008008365765,791.0,4.359999999999999,1001387239.3216867
MA010120220812519431,1114012900,24.0,13.0,구할구,,3110041,71.23294842520467,347.0,4.390000000000001,175957960.89241707
MA010120220808146371,1165010800,1302.0,52.0,해머스미스커피강남교보점,,3120187,340.40446270432113,22.0,5.0,166289580.11185163
MA010120220803203668,1168010600,957.0,24.0,리꼬,,3120215,119.3028704184985,0.0,,159550001.30469698
MA010120220806026831,1171010100,195.0,,멜트커피,,3120225,160.7856181693797,0.0,,306493531.5309334
MA0101202411A0000185,1165010800,1321.0,6.0,블랙워터로스터스,강남점,3120189,279.53901293460217,0.0,,55711268.619042434
MA010120220804194333,1165010800,1321.0,6.0,씨스커피,,3120189,279.53901293460217,0.0,4.5,55711268.619042434
MA0101202406A0338421,1165010800,1321.0,6.0,원앤하프,,3120189,279.53901293460217,4.0,5.0,58953142.642099865
MA0101202409A0208422,1165010800,1321.0,6.0,옵션스페셜티커피서초동아,타워점,3120189,279.53901293460217,0.0,,55711268.619042434
MA010120220801145252,1165010800,1321.0,6.0,카페아이엠티,,3120189,279.53901293460217,0.0,4.33,55711268.619042434
MA010120220810124274,1165010800,1321.0,6.0,메머드커피익스프레스삼성타운점,,3120189,279.53901293460217,0.0,,55711268.619042434
MA0106202408A0037708,1114011400,341.0,2.0,메가엠지씨커피,시청역점,3120021,132.20242788047958,14.0,3.775,670640297.226218
MA010120220811879462,1111017500,200.0,13.0,이디야에스프레소신설점,,3120062,96.1284240747487,16.0,4.24,69712838.57647981
MA0101202406A0074502,1174010700,463.0,,메가엠지씨커피선사,사거리점,3120244,213.2430632208232,0.0,3.1,41824259.71169506
MA010120220813567893,1123010700,311.0,,빈스바네스,청량리점,3120063,202.10768930416268,11.0,4.0,50094892.0071351
MA0101202303A0015009,1150010300,359.0,63.0,아토커피,화곡점,3110654,205.14522335849068,85.0,3.0650000000000004,291111088.925892
MA0101202406A0133494,1154510200,888.0,20.0,플러스82,독산점,3110751,173.33281622606577,1.0,5.0,
MA010120220806621113,1138010800,51.0,79.0,메가엠지씨커피은평,역촌점,3110456,30.704530984517135,15.0,1.9,2791874.0040856074
MA0106202212A2426621,1168010800,267.0,22.0,T1Cafe&Arena,,3120207,230.76980338149897,0.0,,77605282.81116278
MA010120220808271930,1117013100,657.0,123.0,피스피스스튜디오,,3110095,288.16258751826143,0.0,,69432692.84921835
MA010120220806576192,1171010700,49.0,11.0,선데이모닝,,3120237,117.40915064658603,12.0,4.59,74107652.9915301
MA010120220812532315,1141011700,128.0,27.0,푸어링아웃,,3110508,66.24690763615152,1234.0,4.3100000000000005,542966892.706094
MA0101202409A0201960,1141011700,128.0,27.0,페노모브푸어링아웃,,3110508,66.24690763615152,0.0,4.2,56625130.40554366
MA010120220803499393,1114016000,31.0,2.0,애정커피숍,,3120031,315.8935683248204,0.0,5.0,307415265.8797941
MA0101202303A0021660,1135010500,348.0,6.0,더벤티,,3120081,89.03503171992995,13.0,4.0,348373144.17376447
MA0101202311A0016217,1174010200,645.0,1.0,바빈스커피,고덕점,3111085,127.03090991149969,22.0,5.0,4349226.474759706
MA0106202404A1248289,1168010100,682.0,17.0,빽다방선정릉역,,3120207,126.34516353355285,0.0,4.53,37336078.64462919
