상가업소번호,법정동코드,지번본번지,지번부번지,상호명,지점명,상권_코드,전용면적,리뷰수,별점,카페_추정매출
MA010120220812965192,1117012800,65.0,356.0,차품집,,3120041,,68.0,4.835,185289448.41411856
MA010120220804876729,1111013200,38.0,2.0,아틀리에송,,3120009,,0.0,4.58,200245612.7215496
MA010120220812964815,1147010100,1148.0,1.0,카페다온,,3120108,,60.0,4.525,187430717.2481901
MA010120220800811228,1123010600,412.0,4.0,카페트위그,,3120066,,117.0,4.585,146166695.31984663
MA010120220810447139,1156012800,161.0,12.0,커피101스트릿,,3110762,,35.666666666666664,4.0,73749642.53291753
MA010120220806439358,1144012400,366.0,22.0,낫낫커피,,3120104,,52.0,4.4,115293841.0319319
MA0101202305A0042787,1165010800,1688.0,5.0,투썸플레이스서초유니온,타워점,3120173,,27.0,3.815,152645383.76860657
MA010120220806436781,1117012800,65.0,357.0,마린커피빅히트사옥점,,3120041,,56.0,4.135,181133684.89566064
MA010120220807086516,1144012000,396.0,32.0,천상천하,,3120103,,0.0,,115403086.38443017
MA0101202305A0182524,1154510100,554.0,2.0,텐퍼센트가산한화비즈,2차점,3120131,,10.0,5.0,91825718.65905696
MA010120220811787060,1154510100,554.0,2.0,쏠디아이,,3120131,,7.0,5.0,81186595.18995012
MA010120220805406127,1154510100,554.0,2.0,우소리,,3120131,,0.0,,56361973.762034155
MA010120220812472456,1144012000,340.0,2.0,유들렌,,3120103,,329.0,4.48,413779398.59717304
MA0101202406A0130449,1144012000,394.0,12.0,클로버,,3120103,,38.0,4.9,149866003.90444303
MA010120220800053202,1117012500,309.0,5.0,금나막스2,,3120041,,0.0,4.45,161740121.8095238
MA010120220806653993,1117012800,65.0,508.0,메르시쿠키,,3120041,,57.0,4.265000000000001,19739876.712675028
MA0101202302A0083526,1130510200,464.0,7.0,컴포즈커피수유3동점,,3120076,,15.0,1.7,75903519.40427081
MA0101202212A0000821,1144012400,366.0,13.0,연남,백화점,3120104,,0.0,4.48,85282599.13850176
MA0101202406A0471452,1154510200,336.0,29.0,디디디알캔앤보틀커피,독산점,3120132,,0.0,,0.0
MA0101202411A0090456,1117012800,65.0,173.0,델룰루,,3120041,,0.0,,0.0
MA010120220809237796,1153010700,407.0,12.0,데이롱카페,,3120124,,12.0,5.0,48505088.91003006
MA0106202201A0153085,1168010100,814.0,5.0,커피빈강남대로센터점,코리아,3120189,,116.0,4.085,437690863.4982233
MA0101202306A0026406,1117013100,683.0,67.0,이코이,,3120046,,0.0,4.56,130899774.30414744
MA010120220810202296,1168010100,681.0,11.0,한씨커피,,3120207,,0.0,4.33,38694656.31818181
MA010120220808696696,1111011400,162.0,,베란다,,3120003,,1255.0,4.5,2861328351.140422
MA010120220811760379,1147010200,923.0,11.0,비엔나커피하우스,,3120114,,149.75,4.1,432008251.832929
MA010120220805350421,1168010100,831.0,45.0,레이지요거트,,3120189,,204.0,3.8,480907912.6396854
MA0101202211A0024811,1168010100,831.0,45.0,세이프룻,강남점,3120189,,126.0,4.1,340901929.69814605
MA010120220808301873,1168010100,619.0,2.0,퍼피레드,,3120189,,0.0,,229476837.58516484
MA0101202409A0011746,1165010800,1329.0,9.0,빽다방서초우성점,,3120189,,42.0,3.6900000000000004,304864674.5536861
MA0101202303A0078675,1150010200,654.0,44.0,이디야강서교차로점,,3120122,,0.0,,32561750.892857134
MA010120220809151456,1120011800,66.0,24.0,마케팅큐레이터그룹,,3110135,,0.0,,0.0
MA010120220804937624,1117013000,455.0,1.0,팬케이크샵,,3001491,,0.0,,302586499.60714287
MA010120220813890769,1117012500,2.0,185.0,마당,,3120040,,845.0,4.558333333333333,878426304.2126427
MA0101202409A0022888,1144012400,223.0,83.0,보카도,,3120104,,77.0,4.6,129722322.71146566
MA0101202406A0058859,1168010100,830.0,27.0,빙동댕,강남역점,3120189,,45.0,3.766666666666667,310249520.05143756
MA010120220810415198,1144012300,418.0,22.0,우지커피망원한강공원점,,3110544,,37.0,4.3149999999999995,32281975.859389514
MA010120220800439370,1159010100,148.0,5.0,원추,,3120153,,2.0,5.0,75909969.64824462
MA010120220810150914,1114013100,23.0,1.0,로투스,,3001492,,121.0,4.675,1362287953.4736214
MA0106202406A2465109,1168010100,681.0,,스타벅스,아크로힐스논현,3120207,,126.05636743215031,4.132901878914405,160049903.75833493
MA010120220803163239,1123010700,30.0,1.0,카페NSW,,3120063,,35.0,4.345000000000001,50895557.08945542
MA010120220808538805,1154510100,371.0,106.0,구뜨커피,,3120131,,60.0,5.0,240963456.26315397
MA0101202305A0090671,1154510100,371.0,106.0,나이스카페인클럽가산역점,,3120131,,4.0,5.0,42366484.839826204
MA0101202409A0135793,1154510100,371.0,106.0,스탠다드브루잉2,,3120131,,0.0,,28180986.881017078
MA010120220806933903,1154510100,371.0,106.0,매머드익스프레스가산W,센터점,3120131,,12.0,4.87,70737480.75744444
MA010120220806517801,1154510100,371.0,106.0,빈웍스,,3120131,,3.0,4.3675,38820110.35012392
MA0101202209A0092063,1154510100,371.0,106.0,파란만잔가산역점,,3120131,,108.0,4.9,411189431.76886344
MA010120220805404558,1154510100,371.0,106.0,텐퍼센트커피가산W,센터점,3120131,,0.0,,28180986.881017078
MA010120220803369851,1154510100,371.0,106.0,가산씨앤비,,3120131,,0.0,,28180986.881017078
MA010120220800446229,1117013000,455.0,27.0,로미스베이커리,,3001491,,0.0,,302586499.60714287
MA0101202302A0086330,1111018300,289.0,5.0,커피MENUHA메누하,,3110010,,4.0,5.0,49500247.499452196
MA0101202406A0146127,1154510100,451.0,1.0,커피사피엔스가산어반워크점,,3120131,,10.0,5.0,35463744.897022806
MA0101202406A0363036,1154510100,451.0,1.0,바나프레소가산어반워크점,,3120131,,9.0,5.0,31917370.40732053
MA0101202409A0051928,1154510100,451.0,1.0,카페핸드메이드가산어반워크점,,3120131,,8.0,4.5,28370995.917618252
MA0101202406A0445043,1154510100,451.0,1.0,브루인커피,,3120131,,0.0,,0.0
MA0101202406A0022027,1154510100,451.0,1.0,메가엠지씨커피가산어반워크점,,3120131,,0.0,4.8,0.0
MA0101202406A0273081,1147010200,923.0,14.0,트러스트커피,목동점,3120114,,22.5,4.65,90501460.13182575
MA0101202406A0281783,1147010200,923.0,14.0,요거커밍,,3120114,,0.0,5.0,46594626.0
MA010120220813336908,1147010200,923.0,14.0,좋은상인,,3120114,,0.0,4.32,46594626.0
MA0101202311A0063691,1132010800,568.0,48.0,유영정원,,3110397,,137.0,4.6899999999999995,440286029.11158806
MA0106202301A2403335,1154510100,554.0,2.0,스트라스커피,,3120131,,46.0,4.625,219495200.28833908
MA010120220800252716,1144012400,366.0,19.0,피오니케이크주,,3120104,,0.0,,85282599.13850176
MA010120220804464756,1168010100,813.0,15.0,강남커피,,3120189,,3078.0,3.1,5754328318.278219
MA0101202406A0152371,1144012000,394.0,82.0,닷큐먼트,,3120103,,62.0,4.8,171632057.0749775
MA010120220811696962,1156012800,153.0,1.0,할리스커피선유도역점TS카페,,3110762,,0.0,,50197401.33990147
MA010120220809933805,1168010100,831.0,42.0,매머드커피강남,1호점,3120189,,19.5,4.34,264478333.32054967
MA0101202303A0095243,1117013100,683.0,141.0,로우커피스탠드,,3120046,,845.6666666666666,4.3,309616883.3791905
MA0106202201A0046680,1117013100,683.0,141.0,코오롱인더스트리시리즈코너,,3120046,,0.0,,65449887.15207372
MA010120220800987092,1154510100,60.0,11.0,비틀주스,,3120131,,4.0,4.775,126909445.48287743
MA0101202308A0010706,1154510100,60.0,11.0,카페787,,3120131,,4.0,4.715,126909445.48287743
MA010120220814180094,1132010800,567.0,5.0,키즈카페넬,,3110397,,0.0,,0.0
MA0101202306A0002988,1144012000,340.0,5.0,공이도시,,3120103,,34.0,4.8,146238328.37602064
MA010120220808417427,1168010100,619.0,10.0,프레도,,3120189,,0.0,4.53,229476837.58516484
MA0101202211A0029931,1114013100,23.0,2.0,명동나비,,3001492,,0.0,,0.0
MA0101202308A0073778,1144012400,366.0,27.0,에스프레소그자체;연남,,3120104,,16.0,4.5,9234228.274901588
MA0101202406A0240028,1159010700,72.0,14.0,달리는커피사당,1호점,3120156,,25.0,3.42,120207085.60940826
MA010120220814380892,1150010200,672.0,5.0,오솔식물카페,,3120119,,0.0,4.9,181856576.5054945
MA0101202409A0177983,1165010800,1688.0,6.0,텐퍼센트커피서초메이플라워점,,3120173,,14.0,4.0,133974681.53274941
MA010120220805090298,1168010100,830.0,55.0,로티바,,3120189,,25.0,5.0,274350550.06642747
MA010120220800223084,1111014200,157.0,4.0,자작나무이야기,,3120005,,477.0,4.21,464538347.1293568
MA0101202209A0058198,1154510100,60.0,3.0,매머드익스프레스대륭포스트5차점,,3120131,,7.0,5.0,81186595.18995012
MA0106202204A1068267,1154510100,60.0,3.0,바나프레소가산디지털단지역점,,3120131,,18.0,5.0,120196714.57667519
MA010120220809738762,1154510100,60.0,3.0,신영테크놀러지,,3120131,,0.0,,56361973.762034155
MA0101202306A0030256,1154510100,60.0,3.0,나이스카페인클럽가산대륭5차점,,3120131,,10.0,4.0,91825718.65905696
MA010120220806672464,1144012000,394.0,51.0,머씨커피,,3120103,,948.0,4.1,975162186.6205406
MA010120220800827677,1159010100,124.0,7.0,피숑,,3120153,,70.0,4.865,186710640.088562
MA010120220800284189,1117013000,455.0,36.0,와이팟커피,,3001491,,84.0,4.5649999999999995,644275304.0421658
MA0101202406A0187810,1156011000,44.0,36.0,앤드,,3120149,,0.0,4.45,419176815.3791209
MA010120220803638935,1123010400,602.0,9.0,산울림,,3120063,,61.5,4.705,203914925.17147166
MA010120220808726675,1168010100,812.0,18.0,카페온화,강남점,3120189,,1031.0,4.0875,1850591902.7272704
MA0106202406A2465643,1171010100,196.0,8.0,스타벅스,잠실본동,3111004,,126.05636743215031,4.132901878914405,199486055.032046
MA0101202305A0174250,1117012800,65.0,184.0,봄날,,3120041,,65.0,5.0,22510385.724980295
MA010120220812192209,1144012000,332.0,34.0,아올,,3120103,,444.0,4.42,518075070.0393172
MA010120220814153298,1171010700,136.0,,스윗브라운,,3120237,,0.0,,0.0
MA0106202307A0704072,1111014200,165.0,,학산테라로사커피국립현대미술관지점서울관,,3120005,,610.0,4.365,1004802427.2154398
MA010120220805024881,1154510100,459.0,11.0,할리스가산디지털단지점,,3120131,,114.0,3.945,479435990.1754389
MA010120220813621316,1154510100,459.0,11.0,투썸플레이스,가산디지털점,3120131,,32.945945945945944,3.016216216216216,191987960.59119186
MA010120220813964170,1154510100,459.0,11.0,공차,,3120131,,23.03448275862069,3.863548387096774,156838200.3880383
MA010120220813456233,1144012000,394.0,16.0,카페미뇽,합정점,3120103,,99.4,3.0,205550823.26572695
MA010120220813403893,1156011000,44.0,13.0,오블리제,,3120149,,0.0,,419176815.3791209
MA0106202406A2464981,1154510100,60.0,8.0,스타벅스,가산현대아울렛,3120131,,126.05636743215031,4.132901878914405,559767033.2499835
MA010120220812324512,1154510100,60.0,8.0,콜롬비아퍼펙토,가산점,3120131,,11.0,3.6,151734066.9107934
MA0106202406A2465408,1147010200,923.0,,스타벅스,목동7단지,3120114,,126.05636743215031,4.132901878914405,315880206.3823956
MA010120220800861943,1147010200,923.0,,이츠에스프레소,,3120114,,13.0,4.63,95260332.05394377
MA0101202409A0163462,1144012400,223.0,80.0,커모버,,3120104,,0.0,,85282599.13850176
MA010120220810057742,1117013100,683.0,74.0,목단가옥,,3120046,,120.0,4.0,165547042.196052
MA0101202211A0034752,1154510100,60.0,51.0,빽다방가산,로데오점,3120131,,17.0,2.9,285736261.37307537
MA0101202211A0012769,1156011000,44.0,12.0,블라썸,,3120149,,0.0,4.51,209588407.68956044
MA010120220814316634,1156011000,44.0,12.0,인더스퀘어,,3120149,,0.0,,209588407.68956044
MA010120220813199643,1156012100,54.0,39.0,비닐하우스,,3110759,,1211.0,3.9,296170352.50414073
MA010120220803360995,1111011400,135.0,1.0,사직로커피,,3120003,,19.0,4.805,37198888.76690489
MA010120220811718276,1144012400,223.0,45.0,아우프글렛,,3120104,,1342.5,4.135714285714286,860092065.329463
MA010120220809737664,1117010700,43.0,17.0,나사렛카페,,3120043,,0.0,4.17,376669507.89560443
MA0106202406A2464800,1147010200,907.0,18.0,스타벅스,목동파리공원,3120114,,126.05636743215031,4.132901878914405,385772145.3823957
MA010120220813036362,1117013100,683.0,132.0,포멜로빈,,3120046,,916.0,4.51125,395373919.21235275
MA010120220806679646,1117012800,65.0,339.0,리버브,,3120041,,146.0,3.8,212301911.28409493
MA0101202406A0313526,1154510100,547.0,78.0,바나프레소가산안양천점,,3120131,,11.0,2.7,264458014.4348617
MA010120220807035518,1165010200,261.0,3.0,스미스바니스페셜티커피1호,양재점,3120182,,0.0,4.5,115875464.8163265
MA0101202310A0042227,1117012800,65.0,193.0,카펫,용산점,3120041,,937.3333333333334,4.0,486351427.7512909
MA010120220800881325,1147010200,923.0,15.0,델리뉴스,,3120114,,14.0,4.467499999999999,62265777.40424711
MA010120220802943671,1147010200,923.0,15.0,매머드커피,목동점,3120114,,6.666666666666667,4.533333333333333,47955401.83535577
MA010120220812230388,1156011000,43.0,4.0,커피사이언스송주빈커피,,3120149,,0.0,,83835363.07582417
MA0101202310A0044212,1156011000,43.0,4.0,빽다방동,여의도점,3120149,,28.0,3.8249999999999997,115384905.01202528
MA010120220806435426,1156011000,43.0,4.0,론드,,3120149,,23.0,3.61,109751058.23770367
MA010120220800363142,1156011000,43.0,4.0,서울커피,,3120149,,9835.0,3.4333333333333336,11165611968.166468
MA0106202406A2465416,1156011000,43.0,4.0,스타벅스,동여의도,3120149,,126.05636743215031,4.132901878914405,225871814.88388857
MA010120220806593976,1168010100,812.0,15.0,위치비앤씨,,3120189,,0.0,,229476837.58516484
MA0101202212A0053509,1144012000,334.0,16.0,카페2734,,3120103,,30.0,5.0,142610652.84759822
MA010120220806564110,1156011000,28.0,1.0,제주스플러스제주스전경련회관점,,3120149,,0.0,,104794203.84478022
MA010120220811836777,1156011000,28.0,1.0,카페아이엠티여의도전경련점,,3120149,,80.0,3.58,194935752.2339263
MA0106202201A0604099,1156011000,28.0,1.0,글로리아진스커피전경련회관,코리아,3120149,,0.0,,104794203.84478022
MA010120220812310507,1156011000,28.0,1.0,공차여의도전경련점,,3120149,,7.0,3.355,112681589.3288305
MA010120220813403980,1144012200,412.0,4.0,브라운시티로스팅랩,,3120103,,0.0,4.48,115403086.38443017
MA010120220808352003,1144012400,226.0,34.0,바람커피원두상점,,3120104,,0.0,,42641299.569250874
MA010120220808361376,1144012400,226.0,34.0,루바브,,3120104,,0.0,4.6,42641299.569250874
MA0101202406A0440942,1117012800,65.0,194.0,카페담아,,3120041,,0.0,4.52,0.0
MA0101202406A0029731,1147010200,923.0,15.0,디저트39,,3120114,,16.0,3.4359999999999995,66168607.10485385
MA0101202409A0068469,1147010200,923.0,15.0,바나프레소,목동점,3120114,,13.428571428571429,4.014285714285714,61150683.204073764
MA010120220809974663,1144012000,339.0,5.0,구름뜬하늘,,3120103,,0.0,,115403086.38443017
MA0101202409A0110183,1168010100,813.0,4.0,뉴욕러브베이글강남,본점,3120189,,163.0,3.9,522053442.9629971
MA0101202411A0027439,1111013200,15.0,,태산커피안국,,3120009,,0.0,,200245612.7215496
MA0101202406A0073034,1132010800,568.0,40.0,메가엠지씨커피도봉,중앙점,3110397,,9.0,3.8,79988031.92703864
MA010120220803651889,1135010300,380.0,51.0,커피콩,,3110429,,247.0,4.3,52066674.45757545
MA0101202406A0299747,1159010700,38.0,4.0,피미엔타베이커리,,3120156,,49.0,4.6,151530140.84427407
MA010120220813951932,1156011000,44.0,35.0,그레이에스프레소,,3120149,,174.0,4.535,405646275.4359532
MA0101202212A0017466,1156011000,44.0,35.0,스몰굿커피,,3120149,,97.66666666666667,4.566666666666666,319636214.6813096
MA010120220810406470,1168010100,812.0,14.0,중선에프앤비,,3120189,,0.0,,229476837.58516484
MA0106202407A0458629,1168010100,830.0,50.0,피더블유,,3120189,,0.0,4.44,229476837.58516484
MA0101202409A0063739,1147010200,907.0,17.0,그릭하다,목동점,3120114,,360.5,3.9,750079679.5343634
MA010120220809972994,1147010200,907.0,17.0,컴포즈커피,목동점,3120114,,9.941176470588236,3.5500000000000003,65993985.39419227
MA010120220800877666,1147010200,907.0,17.0,이디야에스프레소,,3120114,,37.0,4.15,118796975.46122451
MA010120220810743009,1117013100,683.0,131.0,포멜로빈,,3120046,,916.0,4.51125,395373919.21235275
MA0101202305A0020065,1144012200,413.0,13.0,디저트39,합정역점,3120103,,16.0,3.4359999999999995,129913788.49811979
MA0101202308A0063401,1111014400,6.0,,로터스협동조합,,3120005,,0.0,,0.0
MA010120220812246514,1117012500,157.0,1.0,까르페디엠,,3120041,,23.0,4.375,169705335.21990144
MA010120220808709031,1117012800,65.0,192.0,굳디,,3120041,,13.0,4.035,166242198.95451984
MA010120220809206337,1144012000,334.0,17.0,돌담커피,,3120103,,7.0,4.74,121751518.5591694
MA0101202406A0577246,1117012700,2.0,29.0,브리커피신용산,,3120041,,290.0,3.3,262171073.50558972
MA010120220805060797,1111013200,14.0,,제이스킹커피창덕궁점,,3120009,,15.0,4.6850000000000005,207689905.34095013
MA010120220807518374,1147010200,907.0,,아마스빈목동파리공원점,코리아,3120114,,16.0,4.23,77817263.60485384
MA010120220814203212,1147010200,907.0,,파리피크닉,,3120114,,24.0,4.29,93428582.40728077
MA010120220800883644,1147010200,907.0,,커피요리,,3120114,,0.0,,46594625.999999985
MA010120220812311607,1117012500,157.0,2.0,플랜,,3120041,,0.0,4.53,80870060.9047619
MA010120220800284982,1117012500,157.0,2.0,제퍼커피,,3120041,,9.0,4.5,83986883.54360531
MA0101202303A0081146,1144012000,339.0,9.0,제로카페,,3120103,,37.0,4.6,148959085.02233744
MA010120220811557675,1111014400,5.0,1.0,호아드,,3120005,,865.0,4.01,1253140537.3160393
MA010120220812693050,1117013100,739.0,20.0,디플라트디플랏,,3120046,,0.0,,130899774.30414744
MA010120220810232033,1147010200,923.0,5.0,크로체,,3120114,,0.0,,69891939.0
MA0106202201A0422203,1147010200,923.0,5.0,달콤커피목동방송회관점,,3120114,,21.0,3.69,110871650.85637069
MA0106202410A2247067,1144012000,333.0,14.0,애틱13,,3120103,,0.0,,57701543.192215085
MA0106202410A0744234,1144012000,333.0,14.0,비데이,홍대점,3120103,,0.0,,57701543.192215085
MA0106202201A0153096,1165010800,1304.0,,커피빈뉴교보타워옆점,코리아,3120189,,49.0,4.255,317429314.04843956
MA010120220812912893,1150010300,24.0,18.0,자작나무,,3120122,,20.333333333333332,4.058333333333333,81783568.92526706
MA0101202212A0028110,1168010100,812.0,8.0,프라텔리,,3120189,,1392.0,4.0,2728045148.5418673
MA0106202406A2465585,1144012100,165.0,1.0,스타벅스,홍대역8번출구,3120103,,126.05636743215031,4.132901878914405,172024443.02607378
MA010120220806499041,1144012100,165.0,1.0,공차홍대입구역점,,3120103,,55.0,3.8000000000000003,107582081.70802316
MA0101202302A0061731,1144012000,334.0,18.0,카페몽글하늘점,,3120103,,0.0,,115403086.38443017
MA010120220813405407,1117013100,683.0,47.0,컨템포러리원,,3120046,,0.0,,130899774.30414744
