상권_코드,총_유동인구,상권_카페수,상권명,행정동,성공률,상권_면적_m2,인구_밀집도(명/500m2),카페_밀집도(개/500m2),성공률_표시,인구_밀집도_표시,카페_밀집도_표시,최대_월세,최대_보증금,최대_면적,평균_성공확률
3130033,31857.0,12.0,대림상가(청계상가),을지로동,52.9,11005.0,1447.4,0.545,52.9%,1447.4명/500m²,0.545개/500m² (총 12개),160.0,33000.0,35.0,0.5286521378861445
3130035,321544.3333333333,15.0,방산종합시장(방산시장),을지로동,55.6,99727.0,1612.1,0.075,55.6%,1612.1명/500m²,0.075개/500m² (총 15개),370.0,27000.0,165.0,0.5561803681322611
3130036,547782.0,10.0,중부시장(신중부시장),광희동,56.9,92243.0,2969.2,0.054,56.9%,2969.2명/500m²,0.054개/500m² (총 10개),600.0,10000.0,264.0,0.5691907219332168
3130038,0.0,14.0,"평화시장(통일상가, 동화상가)",광희동,57.6,133610.0,0.0,0.052,57.6%,0.0명/500m²,0.052개/500m² (총 14개),,54000.0,12.0,0.5760466888846958
3130042,288627.75,8.0,약수시장,약수동,53.9,28173.0,5122.4,0.142,53.9%,5122.4명/500m²,0.142개/500m² (총 8개),980.0,470000.0,320.0,0.53940037062718
3130049,0.0,2.0,신당 미래유산 먹거리 골목형상점가,신당동,38.7,10196.0,0.0,0.098,38.7%,0.0명/500m²,0.098개/500m² (총 2개),320.0,4000.0,166.0,0.38687991558197743
3130051,739498.0,8.0,동화동 골목형상점가,동화동,58.6,60206.0,6141.4,0.066,58.6%,6141.4명/500m²,0.066개/500m² (총 8개),1000.0,96000.0,264.0,0.5856097401605233
3130052,990615.6,5.0,서울중앙시장(신중앙시장),황학동,49.4,70002.0,7075.6,0.036,49.4%,7075.6명/500m²,0.036개/500m² (총 5개),420.0,4000.0,100.0,0.4938396872432494
3130053,0.0,4.0,백학시장,신당5동,53.3,42212.0,0.0,0.047,53.3%,0.0명/500m²,0.047개/500m² (총 4개),450.0,8000.0,82.0,0.5327350683863062
3130054,0.0,2.0,황학동주방가구거리상점가,황학동,44.9,72884.0,0.0,0.014,44.9%,0.0명/500m²,0.014개/500m² (총 2개),700.0,130000.0,202.0,0.4487765342872611
3130055,252479.5,4.0,"황학시장(서울중앙시장, 신중앙시장)",황학동,54.7,39709.0,3179.1,0.05,54.7%,3179.1명/500m²,0.05개/500m² (총 4개),600.0,10000.0,190.0,0.5466206996072279
3130056,430617.25,8.0,용산용문시장,용문동,52.5,40246.0,5349.8,0.099,52.5%,5349.8명/500m²,0.099개/500m² (총 8개),1100.0,570000.0,330.0,0.5245037737529407
3130058,85184.0,4.0,이촌종합시장,이촌1동,57.0,7486.0,5689.6,0.267,57.0%,5689.6명/500m²,0.267개/500m² (총 4개),400.0,80000.0,127.0,0.5702209281366886
3130059,122676.75,4.0,후암시장,후암동,59.3,33290.0,1842.5,0.06,59.3%,1842.5명/500m²,0.06개/500m² (총 4개),600.0,12000.0,348.0,0.5927625426514878
3130060,37303.545454545456,12.0,신흥시장,용산2가동,56.1,3810.0,4895.5,1.575,56.1%,4895.5명/500m²,1.575개/500m² (총 12개),140.0,3000.0,36.0,0.5606024035154231
3130063,65730.0,4.0,신금호역 골목형상점가,금호2.3가동,52.6,15024.0,2187.5,0.133,52.6%,2187.5명/500m²,0.133개/500m² (총 4개),365.0,5000.0,195.0,0.5264933774329307
3130064,0.0,1.0,금남시장,금호2.3가동,20.9,11274.0,0.0,0.044,20.9%,0.0명/500m²,0.044개/500m² (총 1개),300.0,105000.0,96.0,0.20934259806044195
3130065,272622.0,13.0,무학봉상점가,왕십리2동,50.3,69338.0,1965.9,0.094,50.3%,1965.9명/500m²,0.094개/500m² (총 13개),600.0,6000.0,339.0,0.5032376195559775
3130066,464787.2222222222,9.0,행당시장상점가,행당1동,53.4,81008.0,2868.8,0.056,53.4%,2868.8명/500m²,0.056개/500m² (총 9개),2700.0,113500.0,665.0,0.533568149108816
3130067,971340.75,14.0,왕십리도선동상점가,왕십리도선동,51.1,86695.0,5602.1,0.081,51.1%,5602.1명/500m²,0.081개/500m² (총 14개),1432.0,800000.0,693.0,0.5105379781982677
3130068,310318.6666666667,3.0,마장축산물시장,마장동,52.2,218303.0,710.8,0.007,52.2%,710.8명/500m²,0.007개/500m² (총 3개),1000.0,54000.0,352.0,0.5215498355453251
3130069,461648.7272727273,14.0,"한양대앞상점가(한양시장, 왕십리맛골목)",사근동,55.2,23243.0,9930.9,0.301,55.2%,9930.9명/500m²,0.301개/500m² (총 14개),610.0,15000.0,231.0,0.551547898497914
3130070,294949.2,23.0,뚝섬역상점가,성수1가2동,59.8,56166.0,2625.7,0.205,59.8%,2625.7명/500m²,0.205개/500m² (총 23개),797.0,12000.0,284.0,0.5984303096695421
3130071,0.0,1.0,성수역 골목형상점가,성수2가3동,50.7,10659.0,0.0,0.047,50.7%,0.0명/500m²,0.047개/500m² (총 1개),350.0,3500.0,87.0,0.5068605604127474
3130072,402939.2307692308,14.0,성동용답상가시장,용답동,50.7,118065.0,1706.4,0.059,50.7%,1706.4명/500m²,0.059개/500m² (총 14개),550.0,10000.0,208.0,0.5073314746200827
3130073,123253.25,4.0,뚝도시장,성수2가1동,49.4,21456.0,2872.2,0.093,49.4%,2872.2명/500m²,0.093개/500m² (총 4개),300.0,3000.0,155.0,0.4944538991596781
3130074,,,,,43.8,,,,43.8%,,,350.0,5000.0,130.0,0.4376727278714511
3130075,,,,,45.2,,,,45.2%,,,351.0,4750.0,682.0,0.4515164861014488
3130076,243380.0,1.0,능동로골목시장,자양4동,44.1,28990.0,4197.7,0.017,44.1%,4197.7명/500m²,0.017개/500m² (총 1개),120.0,2000.0,65.0,0.4408721731084296
3130077,,,,,39.2,,,,39.2%,,,200.0,3000.0,199.0,0.3915696379755603
3130078,229670.0,2.0,화양제일골목시장,화양동,64.2,18616.0,6168.6,0.054,64.2%,6168.6명/500m²,0.054개/500m² (총 2개),480.0,10000.0,131.0,0.6421382671605832
3130079,0.0,1.0,한아름시장,화양동,60.9,11040.0,0.0,0.045,60.9%,0.0명/500m²,0.045개/500m² (총 1개),380.0,10000.0,80.0,0.6090632375596714
3130081,0.0,2.0,자양골목전통시장(자양골목시장),자양1동,57.7,43688.0,0.0,0.023,57.7%,0.0명/500m²,0.023개/500m² (총 2개),400.0,10000.0,130.0,0.5771479626904314
3130082,,,,,26.2,,,,26.2%,,,60.0,22000.0,45.0,0.2616583889381781
3130083,209874.4,5.0,"중곡제일시장(중곡제일골목시장, 광성시장)",중곡1동,55.0,41751.0,2513.4,0.06,55.0%,2513.4명/500m²,0.06개/500m² (총 5개),235.0,4000.0,219.0,0.5497295524326986
3130084,0.0,1.0,신성시장(신성골목시장),중곡4동,44.5,16181.0,0.0,0.031,44.5%,0.0명/500m²,0.031개/500m² (총 1개),450.0,12000.0,155.0,0.44507822291402616
3130085,,,,,61.3,,,,61.3%,,,,11900.0,11.0,0.6128252232703718
3130086,978759.3333333334,9.0,서울약령시장,제기동,43.0,165313.0,2960.3,0.027,43.0%,2960.3명/500m²,0.027개/500m² (총 9개),4819.0,210000.0,1874.0,0.4303834959945864
3130087,,,,,56.0,,,,56.0%,,,190.0,8700.0,26.0,0.5595822480032397
3130088,0.0,2.0,경동시장,제기동,48.5,21323.0,0.0,0.047,48.5%,0.0명/500m²,0.047개/500m² (총 2개),2000.0,200000.0,476.0,0.48462972826464357
3130089,,,,,53.0,,,,53.0%,,,300.0,3000.0,300.0,0.5302795726714715
3130090,0.0,1.0,청량리종합시장,제기동,45.7,24349.0,0.0,0.021,45.7%,0.0명/500m²,0.021개/500m² (총 1개),550.0,20000.0,200.0,0.4565619354613693
3130091,0.0,3.0,청량종합도매시장,제기동,49.5,45678.0,0.0,0.033,49.5%,0.0명/500m²,0.033개/500m² (총 3개),230.0,3000.0,168.0,0.4946082036823482
3130092,0.0,1.0,청량리농수산물시장,제기동,46.7,32477.0,0.0,0.015,46.7%,0.0명/500m²,0.015개/500m² (총 1개),190.0,2000.0,50.0,0.4671304342527119
3130094,59699.71428571428,7.0,청량리청과물시장,제기동,51.1,28297.0,1054.9,0.124,51.1%,1054.9명/500m²,0.124개/500m² (총 7개),2900.0,35000.0,650.0,0.5110991583738206
3130095,113103.2,5.0,청량리전통시장,청량리동,57.9,30889.0,1830.8,0.081,57.9%,1830.8명/500m²,0.081개/500m² (총 5개),170.0,4000.0,84.0,0.5785205343508119
3130096,,,,,42.4,,,,42.4%,,,270.0,3000.0,42.0,0.4235087775937579
3130097,0.0,2.0,답십리 건축자재시장,답십리1동,40.5,51943.0,0.0,0.019,40.5%,0.0명/500m²,0.019개/500m² (총 2개),300.0,3000.0,130.0,0.40463066369552975
3130098,170088.0,11.0,회기시장,회기동,64.3,32212.0,2640.1,0.171,64.3%,2640.1명/500m²,0.171개/500m² (총 11개),540.0,8000.0,225.0,0.6432330990888311
3130099,93262.25,4.0,전농로터리시장,전농1동,54.3,21809.0,2138.2,0.092,54.3%,2138.2명/500m²,0.092개/500m² (총 4개),170.0,105000.0,152.0,0.5426218601776256
3130100,82151.33333333333,3.0,답십리시장,답십리2동,51.1,22189.0,1851.2,0.068,51.1%,1851.2명/500m²,0.068개/500m² (총 3개),290.0,6000.0,174.0,0.5110843552126727
3130101,0.0,1.0,답십리현대시장,답십리2동,36.8,18344.0,0.0,0.027,36.8%,0.0명/500m²,0.027개/500m² (총 1개),220.0,14000.0,125.0,0.36849170567106965
3130102,,,,,30.7,,,,30.7%,,,160.0,2000.0,66.0,0.3074936301002602
3130104,0.0,2.0,전곡시장,장안2동,44.3,26448.0,0.0,0.038,44.3%,0.0명/500m²,0.038개/500m² (총 2개),2000.0,30000.0,638.0,0.44309300580563715
3130105,344463.0,3.0,장미제일시장(중화동제일시장),중화2동,35.0,26867.0,6410.5,0.056,35.0%,6410.5명/500m²,0.056개/500m² (총 3개),370.0,8000.0,117.0,0.349793666132951
3130106,886682.0,10.0,중랑동부시장,상봉2동,58.8,50468.0,8784.6,0.099,58.8%,8784.6명/500m²,0.099개/500m² (총 10개),370.0,350000.0,330.0,0.5882253091643461
3130107,0.0,1.0,중랑동부시장(중랑교종합상가),상봉2동,67.5,7887.0,0.0,0.063,67.5%,0.0명/500m²,0.063개/500m² (총 1개),480.0,5000.0,132.0,0.6751432615622915
3130108,,,,,60.7,,,,60.7%,,,150.0,45000.0,183.0,0.6072923160455694
3130109,62203.333333333336,4.0,묵1동도깨비시장,묵1동,46.4,29000.0,1072.5,0.069,46.4%,1072.5명/500m²,0.069개/500m² (총 4개),190.0,14000.0,264.0,0.46364554673815744
3130110,363472.0,3.0,면목골목시장(면목시장),면목7동,49.6,60053.0,3026.3,0.025,49.6%,3026.3명/500m²,0.025개/500m² (총 3개),330.0,680000.0,832.0,0.49609220842162566
3130111,1028053.0,6.0,"동원전통종합시장(동원시장, 동원전통시장 상점가)",면목본동,40.7,90850.0,5658.0,0.033,40.7%,5658.0명/500m²,0.033개/500m² (총 6개),550.0,7000.0,240.0,0.4065223203264446
3130112,853804.875,8.0,사가정시장,면목3.8동,49.4,59114.0,7221.7,0.068,49.4%,7221.7명/500m²,0.068개/500m² (총 8개),1309.0,35000.0,329.0,0.49399817355567366
3130113,49848.0,6.0,신아타운,신내2동,49.2,5817.0,4284.7,0.516,49.2%,4284.7명/500m²,0.516개/500m² (총 6개),450.0,52000.0,199.0,0.49233929205671345
3130114,0.0,1.0,유영시장,망우3동,52.0,5784.0,0.0,0.086,52.0%,0.0명/500m²,0.086개/500m² (총 1개),40.0,1000.0,25.0,0.5202828004805125
3130115,928626.0,6.0,우림골목시장,망우본동,41.8,78310.0,5929.2,0.038,41.8%,5929.2명/500m²,0.038개/500m² (총 6개),550.0,10000.0,301.0,0.4183875166606695
3130116,,,,,39.8,,,,39.8%,,,145.0,33000.0,78.0,0.39753559851558185
3130117,185661.42857142855,7.0,정릉시장,정릉2동,47.1,53318.0,1741.1,0.066,47.1%,1741.1명/500m²,0.066개/500m² (총 7개),600.0,10000.0,281.0,0.47086689392304243
3130118,199613.0,2.0,정릉골 골목형상점가,정릉4동,47.9,26683.0,3740.5,0.037,47.9%,3740.5명/500m²,0.037개/500m² (총 2개),700.0,10000.0,332.0,0.4793123577804026
3130119,0.0,2.0,정릉아리랑시장,정릉2동,60.0,23266.0,0.0,0.043,60.0%,0.0명/500m²,0.043개/500m² (총 2개),150.0,90000.0,69.0,0.6004792478881382
3130120,0.0,4.0,돈암시장(돈암제일시장),삼선동,55.0,20332.0,0.0,0.098,55.0%,0.0명/500m²,0.098개/500m² (총 4개),850.0,20000.0,132.0,0.5496081209645869
3130121,,,,,58.5,,,,58.5%,,,,37000.0,13.0,0.5847777220783636
3130122,0.0,1.0,밤나무골시장,월곡1동,43.8,6751.0,0.0,0.074,43.8%,0.0명/500m²,0.074개/500m² (총 1개),150.0,2000.0,94.0,0.43764337407074716
3130123,0.0,2.0,꿈의숲 장곡 골목형상점가,장위1동,46.7,12762.0,0.0,0.078,46.7%,0.0명/500m²,0.078개/500m² (총 2개),640.0,10000.0,309.0,0.4673597047625181
3130125,0.0,1.0,장위전통시장,장위2동,54.4,58889.0,0.0,0.008,54.4%,0.0명/500m²,0.008개/500m² (총 1개),400.0,6000.0,123.0,0.5440443624274727
3130126,,,,,42.9,,,,42.9%,,,200.0,45000.0,38.0,0.42915819321306886
3130127,0.0,1.0,석관시장,석관동,48.2,7879.0,0.0,0.063,48.2%,0.0명/500m²,0.063개/500m² (총 1개),200.0,2000.0,70.0,0.4822692899835487
3130128,0.0,1.0,돌곶이시장(석관황금시장),석관동,38.9,48175.0,0.0,0.01,38.9%,0.0명/500m²,0.01개/500m² (총 1개),100.0,1500.0,79.0,0.3890647833956871
3130129,0.0,1.0,장미원골목시장,우이동,36.2,43525.0,0.0,0.011,36.2%,0.0명/500m²,0.011개/500m² (총 1개),300.0,15000.0,220.0,0.36239426445270073
3130132,174843.0,5.0,삼양골목시장(삼양시장),송천동,42.1,47564.0,1838.0,0.053,42.1%,1838.0명/500m²,0.053개/500m² (총 5개),550.0,7000.0,245.0,0.4206408153761983
3130133,0.0,1.0,우이골목시장(우이시장),수유2동,55.3,54278.0,0.0,0.009,55.3%,0.0명/500m²,0.009개/500m² (총 1개),200.0,3000.0,66.0,0.552770984685863
3130134,0.0,1.0,"솔샘시장(미아6,7동골목시장)",삼각산동,46.0,21168.0,0.0,0.024,46.0%,0.0명/500m²,0.024개/500m² (총 1개),250.0,5000.0,83.0,0.45956763523791555
3130135,255965.0,2.0,수유중앙골목시장(수유중앙시장),수유3동,51.3,30758.0,4160.9,0.033,51.3%,4160.9명/500m²,0.033개/500m² (총 2개),370.0,5000.0,225.0,0.5125258054320482
3130136,0.0,2.0,수유재래시장,수유1동,55.4,10960.0,0.0,0.091,55.4%,0.0명/500m²,0.091개/500m² (총 2개),250.0,3000.0,252.0,0.5538314674198618
3130137,201076.0,6.0,"수유전통시장(수유시장, 수유골목시장)",수유1동,52.5,37023.0,2715.6,0.081,52.5%,2715.6명/500m²,0.081개/500m² (총 6개),1000.0,20000.0,998.0,0.5247886660164223
3130138,0.0,2.0,수유프라자,수유1동,57.3,2065.0,0.0,0.484,57.3%,0.0명/500m²,0.484개/500m² (총 2개),230.0,5000.0,21.0,0.5732333907592169
3130139,604927.0000000001,6.0,강북종합전통시장(강북종합골목시장),수유3동,61.5,74901.0,4038.2,0.04,61.5%,4038.2명/500m²,0.04개/500m² (총 6개),2100.0,30000.0,1105.0,0.615173970930422
3130140,50946.0,3.0,숭인시장,송천동,61.8,32450.0,785.0,0.046,61.8%,785.0명/500m²,0.046개/500m² (총 3개),250.0,3000.0,66.0,0.6177275499757054
3130141,0.0,1.0,강북북부골목시장,번1동,53.7,30294.0,0.0,0.017,53.7%,0.0명/500m²,0.017개/500m² (총 1개),145.0,2000.0,102.0,0.536649516408817
3130143,275141.00000000006,3.0,방천골목시장,송중동,59.6,20242.0,6796.3,0.074,59.6%,6796.3명/500m²,0.074개/500m² (총 3개),400.0,5000.0,198.0,0.5963708344679437
3130145,0.0,2.0,쌍문역둘리상점가,쌍문3동,56.7,32420.0,0.0,0.031,56.7%,0.0명/500m²,0.031개/500m² (총 2개),400.0,160000.0,297.0,0.5672052710461798
3130146,1536389.0,11.0,쌍문시장(쌍문역골목시장),쌍문3동,50.7,108994.0,7048.0,0.05,50.7%,7048.0명/500m²,0.05개/500m² (총 11개),1300.0,220000.0,710.0,0.5070157558977009
3130147,490625.0,7.0,쌍문역동측상점가,창1동,59.2,33857.0,7245.5,0.103,59.2%,7245.5명/500m²,0.103개/500m² (총 7개),480.0,450000.0,278.0,0.5923280175230274
3130148,255710.0,8.0,방학동도깨비시장,방학2동,50.8,42546.0,3005.1,0.094,50.8%,3005.1명/500m²,0.094개/500m² (총 8개),1100.0,20000.0,676.0,0.5077250555894443
3130149,589824.1666666665,6.0,창동신창시장,창2동,51.8,58415.0,5048.6,0.051,51.8%,5048.6명/500m²,0.051개/500m² (총 6개),230.0,6000.0,86.0,0.5182485957555503
3130150,250844.0,5.0,창동골목시장,창3동,46.7,39982.0,3137.0,0.063,46.7%,3137.0명/500m²,0.063개/500m² (총 5개),150.0,160000.0,106.0,0.4674596708531939
3130151,0.0,2.0,신도봉시장,도봉1동,56.9,8485.0,0.0,0.118,56.9%,0.0명/500m²,0.118개/500m² (총 2개),135.0,3500.0,60.0,0.5693061882177373
3130152,105928.0,2.0,오!도봉거리 상점가,도봉2동,50.6,24434.0,2167.6,0.041,50.6%,2167.6명/500m²,0.041개/500m² (총 2개),250.0,4000.0,244.0,0.5055522163857737
3130153,170900.57142857142,8.0,창동역상점가,창4동,42.3,33628.0,2541.0,0.119,42.3%,2541.0명/500m²,0.119개/500m² (총 8개),1200.0,150000.0,601.0,0.42337468712576415
3130154,0.0,1.0,상계주공1단지(가)상가,상계6.7동,58.6,6758.0,0.0,0.074,58.6%,0.0명/500m²,0.074개/500m² (총 1개),105.0,105000.0,42.0,0.5860143666519974
3130157,0.0,8.0,상계중앙시장,상계5동,50.7,52463.0,0.0,0.076,50.7%,0.0명/500m²,0.076개/500m² (총 8개),800.0,350000.0,497.0,0.5070785409193426
3130159,496511.5384615384,14.0,공릉동 도깨비시장,공릉1동,59.9,57720.0,4301.0,0.121,59.9%,4301.0명/500m²,0.121개/500m² (총 14개),250.0,5000.0,165.0,0.5993157099464155
3130160,0.0,1.0,수일시장,수색동,57.1,11753.0,0.0,0.043,57.1%,0.0명/500m²,0.043개/500m² (총 1개),300.0,4000.0,72.0,0.5714402558295153
3130161,,,,,53.5,,,,53.5%,,,90.0,45000.0,30.0,0.5345781267684561
3130163,271443.125,8.0,응암오거리상점가,응암3동,54.1,53602.0,2532.0,0.075,54.1%,2532.0명/500m²,0.075개/500m² (총 8개),630.0,32000.0,202.0,0.5412442462144044
3130165,0.0,2.0,"대림골목시장(대림시장, 양지시장)",응암3동,51.5,25330.0,0.0,0.039,51.5%,0.0명/500m²,0.039개/500m² (총 2개),450.0,61000.0,165.0,0.5151121606695048
3130166,0.0,2.0,응암시장(신응암시장),응암2동,56.4,8255.0,0.0,0.121,56.4%,0.0명/500m²,0.121개/500m² (총 2개),230.0,3500.0,82.0,0.5641112886979198
3130167,792100.7999999999,27.0,연신내상점가(연빛거리),갈현1동,56.9,100156.0,3954.3,0.135,56.9%,3954.3명/500m²,0.135개/500m² (총 27개),1000.0,65000.0,391.0,0.5693619502969322
3130168,0.0,1.0,연서시장,불광2동,39.6,21658.0,0.0,0.023,39.6%,0.0명/500m²,0.023개/500m² (총 1개),3500.0,50000.0,1187.0,0.3958540006362791
3130169,495063.33333333326,6.0,대조시장,대조동,52.3,54016.0,4582.6,0.056,52.3%,4582.6명/500m²,0.056개/500m² (총 6개),560.0,50000.0,178.0,0.5226187371567634
3130170,43263.5,12.0,제일시장,대조동,49.7,21253.0,1017.8,0.282,49.7%,1017.8명/500m²,0.282개/500m² (총 12개),4000.0,40000.0,2087.0,0.4965296664729386
3130171,127989.71428571428,7.0,불광먹자골목 골목형상점가,불광1동,40.7,45981.0,1391.8,0.076,40.7%,1391.8명/500m²,0.076개/500m² (총 7개),800.0,36500.0,354.0,0.4065320989085214
3130172,0.0,1.0,모래내시장(서중시장),남가좌1동,36.5,24841.0,0.0,0.02,36.5%,0.0명/500m²,0.02개/500m² (총 1개),1500.0,60000.0,488.0,0.36495151878300514
3130173,0.0,1.0,백련시장,남가좌2동,38.0,2130.0,0.0,0.235,38.0%,0.0명/500m²,0.235개/500m² (총 1개),40.0,1000.0,33.0,0.379693614619781
3130175,33618.5,4.0,신촌 상인회(신촌상점가),신촌동,54.0,6147.0,2734.5,0.325,54.0%,2734.5명/500m²,0.325개/500m² (총 4개),10000.0,150000.0,1666.0,0.5400784397814983
3130177,0.0,2.0,인왕시장(홍제골목형상점가),홍제3동,51.3,22776.0,0.0,0.044,51.3%,0.0명/500m²,0.044개/500m² (총 2개),120.0,62000.0,118.0,0.5126047751567901
3130178,31640.0,8.0,이대 앞 스타트업 상점가,신촌동,63.9,7526.0,2102.0,0.531,63.9%,2102.0명/500m²,0.531개/500m² (총 8개),600.0,10000.0,130.0,0.6391054586541488
3130179,429054.6153846154,39.0,"이화여대 3,5,7길 상점가",신촌동,60.2,55638.0,3855.8,0.35,60.2%,3855.8명/500m²,0.35개/500m² (총 39개),1600.0,250000.0,502.0,0.6020704904433177
3130180,0.0,2.0,포방터시장,홍은1동,51.9,28614.0,0.0,0.035,51.9%,0.0명/500m²,0.035개/500m² (총 2개),330.0,7000.0,130.0,0.5187215079695846
3130181,1471268.6666666667,3.0,아현가구거리상점가,북아현동,61.2,45816.0,16056.3,0.033,61.2%,16056.3명/500m²,0.033개/500m² (총 3개),965.0,193000.0,154.0,0.6121894317342638
3130182,0.0,2.0,영천시장,천연동,27.5,41803.0,0.0,0.024,27.5%,0.0명/500m²,0.024개/500m² (총 2개),400.0,5000.0,125.0,0.2753725910205827
3130183,1135738.933333333,47.0,상암동상점가,상암동,56.5,127514.0,4453.4,0.184,56.5%,4453.4명/500m²,0.184개/500m² (총 47개),1200.0,370000.0,408.0,0.5646945237589575
3130185,220901.0,7.0,망원월드컵시장,망원2동,58.5,30025.0,3678.6,0.117,58.5%,3678.6명/500m²,0.117개/500m² (총 7개),330.0,5000.0,171.0,0.5854173496002766
3130186,209405.6,10.0,망원시장,망원1동,56.7,42916.0,2439.7,0.117,56.7%,2439.7명/500m²,0.117개/500m² (총 10개),1700.0,20000.0,635.0,0.5669707841688625
3130187,0.0,1.0,영진시장,서교동,58.9,6512.0,0.0,0.077,58.9%,0.0명/500m²,0.077개/500m² (총 1개),230.0,3000.0,119.0,0.588646590494035
3130189,0.0,1.0,서교시장,서교동,60.4,5460.0,0.0,0.092,60.4%,0.0명/500m²,0.092개/500m² (총 1개),1500.0,15000.0,165.0,0.6036029463677048
3130190,521895.00000000006,23.0,홍대소상공인상점가,서교동,59.0,35891.0,7270.6,0.32,59.0%,7270.6명/500m²,0.32개/500m² (총 23개),1200.0,380000.0,423.0,0.5904535349850427
