상권_코드,총_유동인구,상권_카페수,상권명,행정동,성공률,상권_면적_m2,인구_밀집도(명/500m2),카페_밀집도(개/500m2),성공률_표시,인구_밀집도_표시,카페_밀집도_표시,최대_월세,최대_보증금,최대_면적,최대_성공확률
3120236,66684.0,43,장지역(가든파이브),문정2동,9.3,211338.0,157.8,0.102,9.3%,157.8명/500m²,0.102개/500m² (총 43개),700.0,290000.0,351.0,0.5766129662238638
3120237,2070096.0,31,경찰병원역,가락본동,25.8,198351.0,5218.3,0.078,25.8%,5218.3명/500m²,0.078개/500m² (총 31개),10000.0,150000.0,2200.0,0.5923837868221005
3120238,241764.0,16,방이역,방이1동,20.0,45610.0,2650.3,0.175,20.0%,2650.3명/500m²,0.175개/500m² (총 16개),1200.0,110000.0,285.0,0.6304968770847953
3120239,774002.56,29,오금역,가락본동,35.7,151650.0,2551.9,0.096,35.7%,2551.9명/500m²,0.096개/500m² (총 29개),500.0,74500.0,230.0,0.6489479011961304
3120240,831638.6470588236,17,개롱역,가락2동,46.7,107416.0,3871.1,0.079,46.7%,3871.1명/500m²,0.079개/500m² (총 17개),2000.0,420000.0,326.0,0.6187049645434115
3120241,473540.76923076925,13,거여역,거여2동,27.3,94954.0,2493.5,0.068,27.3%,2493.5명/500m²,0.068개/500m² (총 13개),1200.0,240000.0,383.0,0.6372327408927676
3120242,1497985.542857143,39,강동구청역,성내1동,44.4,205710.0,3641.0,0.095,44.4%,3641.0명/500m²,0.095개/500m² (총 39개),4000.0,210000.0,1237.0,0.613372050073922
3120243,1364346.6666666667,36,천호역,천호2동,36.7,215270.0,3168.9,0.084,36.7%,3168.9명/500m²,0.084개/500m² (총 36개),3800.0,1250300.0,1290.0,0.6250017122315589
3120244,595940.0,14,암사역,암사2동,21.4,80605.0,3696.7,0.087,21.4%,3696.7명/500m²,0.087개/500m² (총 14개),6100.0,1600000.0,2796.0,0.6136532812200151
3120245,1090713.4285714286,21,둔촌역,성내3동,40.0,165420.0,3296.8,0.063,40.0%,3296.8명/500m²,0.063개/500m² (총 21개),2600.0,1200000.0,726.0,0.6478006243460332
3120246,4239010.999999999,24,길동역,길동,13.0,242674.0,8734.0,0.049,13.0%,8734.0명/500m²,0.049개/500m² (총 24개),3080.0,870000.0,2288.0,0.6349222820026199
3120247,598862.7000000001,12,굽은다리역,명일1동,18.2,94552.0,3166.8,0.063,18.2%,3166.8명/500m²,0.063개/500m² (총 12개),950.0,85000.0,262.0,0.5747245217438547
3120248,1308090.4347826086,25,명일역,명일1동,20.0,143099.0,4570.6,0.087,20.0%,4570.6명/500m²,0.087개/500m² (총 25개),630.0,39000.0,288.0,0.6126811463541023
3120249,525785.0,21,고덕역,명일2동,30.0,92407.0,2844.9,0.114,30.0%,2844.9명/500m²,0.114개/500m² (총 21개),25000.0,570000.0,6553.0,0.599619552863155
3130001,152824.66666666663,13,통인시장,청운효자동,38.5,38280.0,1996.1,0.17,38.5%,1996.1명/500m²,0.17개/500m² (총 13개),330.0,120000.0,76.0,0.7464928824980427
3130002,202528.63636363635,12,세종마을음식문화거리(금천교시장),사직동,25.0,49557.0,2043.4,0.121,25.0%,2043.4명/500m²,0.121개/500m² (총 12개),1800.0,20000.0,298.0,0.7204263594032112
3130004,0.0,1,낙원시장(낙원지하시장(대일상가)),종로1.2.3.4가동,29.0,8689.0,0.0,0.058,29.0%,0.0명/500m²,0.058개/500m² (총 1개),,,,
3130007,0.0,9,광장시장(광장전통시장),종로5.6가동,22.2,66373.0,0.0,0.068,22.2%,0.0명/500m²,0.068개/500m² (총 9개),,,,
3130009,0.0,1,마전교지하쇼핑센터(구 한일상가),종로5.6가동,29.0,4469.0,0.0,0.112,29.0%,0.0명/500m²,0.112개/500m² (총 1개),,,,
3130010,88061.4,11,종로신진시장,종로5.6가동,10.0,45117.0,975.9,0.122,10.0%,975.9명/500m²,0.122개/500m² (총 11개),,,,
3130012,0.0,12,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",종로5.6가동,29.0,39355.0,0.0,0.152,29.0%,0.0명/500m²,0.152개/500m² (총 12개),,,,
3130013,0.0,2,동대문상가A동,창신1동,29.0,4486.0,0.0,0.223,29.0%,0.0명/500m²,0.223개/500m² (총 2개),,,,
3130015,248294.0,3,창신골목시장,창신2동,33.3,24588.0,5049.1,0.061,33.3%,5049.1명/500m²,0.061개/500m² (총 3개),400.0,135000.0,163.0,0.7100757928851944
3130016,0.0,1,동대문상가B동,창신1동,29.0,4841.0,0.0,0.103,29.0%,0.0명/500m²,0.103개/500m² (총 1개),30.0,50000.0,14.0,0.603258638944277
3130018,101844.0,5,동대문문구완구거리(동대문문구완구시장),창신1동,0.0,38586.0,1319.7,0.065,0.0%,1319.7명/500m²,0.065개/500m² (총 5개),,,,
3130020,0.0,4,동묘시장(동묘벼룩시장),숭인2동,0.0,31213.0,0.0,0.064,0.0%,0.0명/500m²,0.064개/500m² (총 4개),900.0,180000.0,351.0,0.4984233462436676
3130024,183599.74285714288,38,남대문시장(자유상가),회현동,22.9,78068.0,1175.9,0.243,22.9%,1175.9명/500m²,0.243개/500m² (총 38개),,,,
3130025,0.0,2,삼익패션타운(남대문시장),회현동,29.0,17829.0,0.0,0.056,29.0%,0.0명/500m²,0.056개/500m² (총 2개),,,,
3130031,0.0,1,청계천공구상가,명동,29.0,29341.0,0.0,0.017,29.0%,0.0명/500m²,0.017개/500m² (총 1개),1500.0,20000.0,258.0,0.5116651601735518
3130032,60418.333333333336,7,인현시장,광희동,28.6,19722.0,1531.7,0.177,28.6%,1531.7명/500m²,0.177개/500m² (총 7개),150.0,75000.0,73.0,0.659168215936399
3130033,31857.0,12,대림상가(청계상가),을지로동,50.0,11005.0,1447.4,0.545,50.0%,1447.4명/500m²,0.545개/500m² (총 12개),160.0,33000.0,35.0,0.5863414493253444
3130034,0.0,1,필동 골목형상점가,필동,29.0,2212.0,0.0,0.226,29.0%,0.0명/500m²,0.226개/500m² (총 1개),,,,
3130035,321544.3333333333,15,방산종합시장(방산시장),을지로동,33.3,99727.0,1612.1,0.075,33.3%,1612.1명/500m²,0.075개/500m² (총 15개),370.0,27000.0,165.0,0.639151568729436
3130036,547782.0,10,중부시장(신중부시장),광희동,30.0,92243.0,2969.2,0.054,30.0%,2969.2명/500m²,0.054개/500m² (총 10개),600.0,10000.0,264.0,0.6678820654403947
3130038,0.0,14,"평화시장(통일상가, 동화상가)",광희동,29.0,133610.0,0.0,0.052,29.0%,0.0명/500m²,0.052개/500m² (총 14개),,54000.0,12.0,0.5785941837675099
3130042,288627.75,8,약수시장,약수동,16.7,28173.0,5122.4,0.142,16.7%,5122.4명/500m²,0.142개/500m² (총 8개),980.0,470000.0,320.0,0.6480589803537651
3130046,0.0,2,team204(팀204),신당동,29.0,4222.0,0.0,0.237,29.0%,0.0명/500m²,0.237개/500m² (총 2개),,,,
3130047,0.0,1,테크노상가(엘리시움),신당동,29.0,10175.0,0.0,0.049,29.0%,0.0명/500m²,0.049개/500m² (총 1개),,,,
3130048,0.0,6,동평화시장,신당동,16.7,8633.0,0.0,0.348,16.7%,0.0명/500m²,0.348개/500m² (총 6개),,,,
3130049,0.0,2,신당 미래유산 먹거리 골목형상점가,신당동,29.0,10196.0,0.0,0.098,29.0%,0.0명/500m²,0.098개/500m² (총 2개),320.0,4000.0,166.0,0.5106550064176899
3130050,0.0,3,청평화시장,신당동,29.0,14440.0,0.0,0.104,29.0%,0.0명/500m²,0.104개/500m² (총 3개),,,,
3130051,739498.0,8,동화동 골목형상점가,동화동,28.6,60206.0,6141.4,0.066,28.6%,6141.4명/500m²,0.066개/500m² (총 8개),1000.0,96000.0,264.0,0.641288540325216
3130052,990615.6000000001,5,서울중앙시장(신중앙시장),황학동,20.0,70002.0,7075.6,0.036,20.0%,7075.6명/500m²,0.036개/500m² (총 5개),430.0,4000.0,100.0,0.6553006111825789
3130053,0.0,4,백학시장,신당5동,29.0,42212.0,0.0,0.047,29.0%,0.0명/500m²,0.047개/500m² (총 4개),450.0,8000.0,82.0,0.6504154584287862
3130054,0.0,2,황학동주방가구거리상점가,황학동,29.0,72884.0,0.0,0.014,29.0%,0.0명/500m²,0.014개/500m² (총 2개),700.0,130000.0,202.0,0.6263246018707106
3130055,252479.5,4,"황학시장(서울중앙시장, 신중앙시장)",황학동,25.0,39709.0,3179.1,0.05,25.0%,3179.1명/500m²,0.05개/500m² (총 4개),600.0,10000.0,190.0,0.6274990470322962
3130056,430617.25,8,용산용문시장,용문동,12.5,40246.0,5349.8,0.099,12.5%,5349.8명/500m²,0.099개/500m² (총 8개),1100.0,570000.0,330.0,0.7061901679248768
3130057,0.0,1,만리시장,청파동,29.0,6775.0,0.0,0.074,29.0%,0.0명/500m²,0.074개/500m² (총 1개),,,,
3130058,85184.0,4,이촌종합시장,이촌1동,0.0,7486.0,5689.6,0.267,0.0%,5689.6명/500m²,0.267개/500m² (총 4개),400.0,80000.0,127.0,0.6275340377898381
3130059,122676.75,4,후암시장,후암동,75.0,33290.0,1842.5,0.06,75.0%,1842.5명/500m²,0.06개/500m² (총 4개),600.0,12000.0,348.0,0.6689267347391369
3130060,37303.545454545456,12,신흥시장,용산2가동,50.0,3810.0,4895.5,1.575,50.0%,4895.5명/500m²,1.575개/500m² (총 12개),140.0,3000.0,36.0,0.6695306756122146
3130061,0.0,2,이태원시장,이태원1동,29.0,10573.0,0.0,0.095,29.0%,0.0명/500m²,0.095개/500m² (총 2개),,,,
3130062,0.0,1,보광시장,보광동,29.0,10506.0,0.0,0.048,29.0%,0.0명/500m²,0.048개/500m² (총 1개),,,,
3130063,65730.0,4,신금호역 골목형상점가,금호2.3가동,25.0,15024.0,2187.5,0.133,25.0%,2187.5명/500m²,0.133개/500m² (총 4개),365.0,5000.0,195.0,0.7400485932597284
3130064,0.0,1,금남시장,금호2.3가동,29.0,11274.0,0.0,0.044,29.0%,0.0명/500m²,0.044개/500m² (총 1개),300.0,105000.0,96.0,0.2423621160059799
3130065,272622.0,13,무학봉상점가,왕십리2동,45.5,69338.0,1965.9,0.094,45.5%,1965.9명/500m²,0.094개/500m² (총 13개),600.0,6000.0,339.0,0.5823613325559722
3130066,464787.2222222222,9,행당시장상점가,행당1동,25.0,81008.0,2868.8,0.056,25.0%,2868.8명/500m²,0.056개/500m² (총 9개),2700.0,113500.0,665.0,0.7081822338073889
3130067,971340.75,14,왕십리도선동상점가,왕십리도선동,35.7,86695.0,5602.1,0.081,35.7%,5602.1명/500m²,0.081개/500m² (총 14개),1432.0,800000.0,693.0,0.6606141000637237
3130068,310318.6666666667,3,마장축산물시장,마장동,66.7,218303.0,710.8,0.007,66.7%,710.8명/500m²,0.007개/500m² (총 3개),1000.0,54000.0,352.0,0.6690222190467973
3130069,461648.7272727273,14,"한양대앞상점가(한양시장, 왕십리맛골목)",사근동,42.9,23243.0,9930.9,0.301,42.9%,9930.9명/500m²,0.301개/500m² (총 14개),610.0,15000.0,231.0,0.6416059353690867
3130070,294949.2,23,뚝섬역상점가,성수1가2동,47.8,56166.0,2625.7,0.205,47.8%,2625.7명/500m²,0.205개/500m² (총 23개),797.0,12000.0,284.0,0.7128418167891152
3130071,0.0,1,성수역 골목형상점가,성수2가3동,29.0,10659.0,0.0,0.047,29.0%,0.0명/500m²,0.047개/500m² (총 1개),350.0,3500.0,87.0,0.5072127604702161
3130072,402939.2307692308,14,성동용답상가시장,용답동,25.0,118065.0,1706.4,0.059,25.0%,1706.4명/500m²,0.059개/500m² (총 14개),550.0,10000.0,208.0,0.6269198531370391
3130073,123253.25,4,뚝도시장,성수2가1동,0.0,21456.0,2872.2,0.093,0.0%,2872.2명/500m²,0.093개/500m² (총 4개),300.0,3000.0,155.0,0.6259834064948665
3130076,243380.0,1,능동로골목시장,자양4동,0.0,28990.0,4197.7,0.017,0.0%,4197.7명/500m²,0.017개/500m² (총 1개),120.0,2000.0,65.0,0.6650185470956208
3130078,229670.0,2,화양제일골목시장,화양동,50.0,18616.0,6168.6,0.054,50.0%,6168.6명/500m²,0.054개/500m² (총 2개),480.0,10000.0,131.0,0.7120832233814042
3130079,0.0,1,한아름시장,화양동,29.0,11040.0,0.0,0.045,29.0%,0.0명/500m²,0.045개/500m² (총 1개),380.0,10000.0,80.0,0.634306219467397
3130081,0.0,2,자양골목전통시장(자양골목시장),자양1동,29.0,43688.0,0.0,0.023,29.0%,0.0명/500m²,0.023개/500m² (총 2개),400.0,10000.0,130.0,0.6455406325542505
3130083,209874.4,5,"중곡제일시장(중곡제일골목시장, 광성시장)",중곡1동,0.0,41751.0,2513.4,0.06,0.0%,2513.4명/500m²,0.06개/500m² (총 5개),235.0,4000.0,219.0,0.703589628877063
3130084,0.0,1,신성시장(신성골목시장),중곡4동,29.0,16181.0,0.0,0.031,29.0%,0.0명/500m²,0.031개/500m² (총 1개),450.0,12000.0,155.0,0.5329592476963528
3130086,978759.3333333334,9,서울약령시장,제기동,11.1,165313.0,2960.3,0.027,11.1%,2960.3명/500m²,0.027개/500m² (총 9개),4819.0,210000.0,1874.0,0.6049463118872289
3130088,0.0,2,경동시장,제기동,29.0,21323.0,0.0,0.047,29.0%,0.0명/500m²,0.047개/500m² (총 2개),2000.0,200000.0,476.0,0.5910274108684069
3130090,0.0,1,청량리종합시장,제기동,0.0,24349.0,0.0,0.021,0.0%,0.0명/500m²,0.021개/500m² (총 1개),550.0,20000.0,200.0,0.6443456549242957
3130091,0.0,3,청량종합도매시장,제기동,29.0,45678.0,0.0,0.033,29.0%,0.0명/500m²,0.033개/500m² (총 3개),230.0,3000.0,168.0,0.5895922650645922
3130092,0.0,1,청량리농수산물시장,제기동,29.0,32477.0,0.0,0.015,29.0%,0.0명/500m²,0.015개/500m² (총 1개),190.0,2000.0,50.0,0.5084757915024158
3130094,59699.71428571428,7,청량리청과물시장,제기동,0.0,28297.0,1054.9,0.124,0.0%,1054.9명/500m²,0.124개/500m² (총 7개),2900.0,35000.0,650.0,0.543656107601449
3130095,113103.2,5,청량리전통시장,청량리동,20.0,30889.0,1830.8,0.081,20.0%,1830.8명/500m²,0.081개/500m² (총 5개),170.0,4000.0,84.0,0.65408016620598
3130097,0.0,2,답십리 건축자재시장,답십리1동,29.0,51943.0,0.0,0.019,29.0%,0.0명/500m²,0.019개/500m² (총 2개),300.0,3000.0,130.0,0.5817642940296852
3130098,170088.0,11,회기시장,회기동,20.0,32212.0,2640.1,0.171,20.0%,2640.1명/500m²,0.171개/500m² (총 11개),540.0,8000.0,225.0,0.7187047349192782
3130099,93262.25,4,전농로터리시장,전농1동,25.0,21809.0,2138.2,0.092,25.0%,2138.2명/500m²,0.092개/500m² (총 4개),170.0,105000.0,152.0,0.6883355728422484
3130100,82151.33333333333,3,답십리시장,답십리2동,33.3,22189.0,1851.2,0.068,33.3%,1851.2명/500m²,0.068개/500m² (총 3개),290.0,6000.0,174.0,0.6947752252554513
3130101,0.0,1,답십리현대시장,답십리2동,29.0,18344.0,0.0,0.027,29.0%,0.0명/500m²,0.027개/500m² (총 1개),220.0,14000.0,125.0,0.4550801830873501
3130103,0.0,1,이경시장,휘경1동,29.0,11622.0,0.0,0.043,29.0%,0.0명/500m²,0.043개/500m² (총 1개),,,,
3130104,0.0,2,전곡시장,장안2동,29.0,26448.0,0.0,0.038,29.0%,0.0명/500m²,0.038개/500m² (총 2개),2000.0,30000.0,638.0,0.4910997470606835
3130105,344463.0,3,장미제일시장(중화동제일시장),중화2동,0.0,26867.0,6410.5,0.056,0.0%,6410.5명/500m²,0.056개/500m² (총 3개),370.0,8000.0,117.0,0.4702229855839812
3130106,886682.0,10,중랑동부시장,상봉2동,30.0,50468.0,8784.6,0.099,30.0%,8784.6명/500m²,0.099개/500m² (총 10개),370.0,350000.0,330.0,0.6928330821322473
3130107,0.0,1,중랑동부시장(중랑교종합상가),상봉2동,29.0,7887.0,0.0,0.063,29.0%,0.0명/500m²,0.063개/500m² (총 1개),480.0,5000.0,132.0,0.7034422891351255
3130109,62203.333333333336,4,묵1동도깨비시장,묵1동,0.0,29000.0,1072.5,0.069,0.0%,1072.5명/500m²,0.069개/500m² (총 4개),190.0,2500.0,264.0,0.6634225614838322
3130110,363471.99999999994,3,면목골목시장(면목시장),면목7동,33.3,60053.0,3026.3,0.025,33.3%,3026.3명/500m²,0.025개/500m² (총 3개),330.0,680000.0,832.0,0.6774842186614095
3130111,1028053.0,6,"동원전통종합시장(동원시장, 동원전통시장 상점가)",면목본동,0.0,90850.0,5658.0,0.033,0.0%,5658.0명/500m²,0.033개/500m² (총 6개),550.0,7000.0,240.0,0.6607093086758508
3130112,853804.875,8,사가정시장,면목3.8동,28.6,59114.0,7221.7,0.068,28.6%,7221.7명/500m²,0.068개/500m² (총 8개),500.0,35000.0,198.0,0.6974014295756236
3130113,49848.0,6,신아타운,신내2동,50.0,5817.0,4284.7,0.516,50.0%,4284.7명/500m²,0.516개/500m² (총 6개),450.0,52000.0,199.0,0.5489692408451864
3130114,0.0,1,유영시장,망우3동,29.0,5784.0,0.0,0.086,29.0%,0.0명/500m²,0.086개/500m² (총 1개),40.0,1000.0,25.0,0.5298723825426281
3130115,928626.0,6,우림골목시장,망우본동,40.0,78310.0,5929.2,0.038,40.0%,5929.2명/500m²,0.038개/500m² (총 6개),550.0,10000.0,301.0,0.6589031662514928
3130117,185661.42857142858,7,정릉시장,정릉2동,42.9,53318.0,1741.1,0.066,42.9%,1741.1명/500m²,0.066개/500m² (총 7개),600.0,10000.0,281.0,0.623073008809399
3130118,199613.0,2,정릉골 골목형상점가,정릉4동,0.0,26683.0,3740.5,0.037,0.0%,3740.5명/500m²,0.037개/500m² (총 2개),700.0,10000.0,332.0,0.7238447649893432
3130119,0.0,2,정릉아리랑시장,정릉2동,29.0,23266.0,0.0,0.043,29.0%,0.0명/500m²,0.043개/500m² (총 2개),150.0,90000.0,69.0,0.7157011725985793
3130120,0.0,4,돈암시장(돈암제일시장),삼선동,29.0,20332.0,0.0,0.098,29.0%,0.0명/500m²,0.098개/500m² (총 4개),850.0,20000.0,132.0,0.6999230014448192
3130122,0.0,1,밤나무골시장,월곡1동,29.0,6751.0,0.0,0.074,29.0%,0.0명/500m²,0.074개/500m² (총 1개),150.0,2000.0,94.0,0.4728592537344923
3130123,0.0,2,꿈의숲 장곡 골목형상점가,장위1동,29.0,12762.0,0.0,0.078,29.0%,0.0명/500m²,0.078개/500m² (총 2개),640.0,10000.0,309.0,0.661189843351176
3130125,0.0,1,장위전통시장,장위2동,29.0,58889.0,0.0,0.008,29.0%,0.0명/500m²,0.008개/500m² (총 1개),400.0,6000.0,123.0,0.6151977504197716
3130127,0.0,1,석관시장,석관동,29.0,7879.0,0.0,0.063,29.0%,0.0명/500m²,0.063개/500m² (총 1개),200.0,2000.0,70.0,0.488286842927997
3130128,0.0,1,돌곶이시장(석관황금시장),석관동,29.0,48175.0,0.0,0.01,29.0%,0.0명/500m²,0.01개/500m² (총 1개),100.0,1500.0,79.0,0.6010092558473185
3130129,0.0,1,장미원골목시장,우이동,29.0,43525.0,0.0,0.011,29.0%,0.0명/500m²,0.011개/500m² (총 1개),300.0,15000.0,220.0,0.6428788084558239
3130132,174843.0,5,삼양골목시장(삼양시장),송천동,0.0,47564.0,1838.0,0.053,0.0%,1838.0명/500m²,0.053개/500m² (총 5개),550.0,7000.0,245.0,0.6347257879644471
3130133,0.0,1,우이골목시장(우이시장),수유2동,29.0,54278.0,0.0,0.009,29.0%,0.0명/500m²,0.009개/500m² (총 1개),200.0,3000.0,66.0,0.6304981879179838
3130134,0.0,1,"솔샘시장(미아6,7동골목시장)",삼각산동,29.0,21168.0,0.0,0.024,29.0%,0.0명/500m²,0.024개/500m² (총 1개),250.0,5000.0,83.0,0.4956649590606972
3130135,255965.0,2,수유중앙골목시장(수유중앙시장),수유3동,0.0,30758.0,4160.9,0.033,0.0%,4160.9명/500m²,0.033개/500m² (총 2개),370.0,5000.0,225.0,0.7041828319021689
3130136,0.0,2,수유재래시장,수유1동,29.0,10960.0,0.0,0.091,29.0%,0.0명/500m²,0.091개/500m² (총 2개),250.0,3000.0,252.0,0.6706310176585005
3130137,201076.0,6,"수유전통시장(수유시장, 수유골목시장)",수유1동,33.3,37023.0,2715.6,0.081,33.3%,2715.6명/500m²,0.081개/500m² (총 6개),1000.0,20000.0,998.0,0.6356925715387747
3130138,0.0,2,수유프라자,수유1동,29.0,2065.0,0.0,0.484,29.0%,0.0명/500m²,0.484개/500m² (총 2개),230.0,5000.0,21.0,0.5732333907592169
3130139,604927.0000000001,6,강북종합전통시장(강북종합골목시장),수유3동,16.7,74901.0,4038.2,0.04,16.7%,4038.2명/500m²,0.04개/500m² (총 6개),2100.0,30000.0,1105.0,0.7685227919495927
3130140,50946.0,3,숭인시장,송천동,33.3,32450.0,785.0,0.046,33.3%,785.0명/500m²,0.046개/500m² (총 3개),250.0,3000.0,66.0,0.6177275499757054
3130141,0.0,1,강북북부골목시장,번1동,29.0,30294.0,0.0,0.017,29.0%,0.0명/500m²,0.017개/500m² (총 1개),145.0,2000.0,102.0,0.7021791727623518
3130143,275141.00000000006,3,방천골목시장,송중동,50.0,20242.0,6796.3,0.074,50.0%,6796.3명/500m²,0.074개/500m² (총 3개),400.0,5000.0,198.0,0.6891826895832583
3130145,0.0,2,쌍문역둘리상점가,쌍문3동,29.0,32420.0,0.0,0.031,29.0%,0.0명/500m²,0.031개/500m² (총 2개),400.0,160000.0,297.0,0.7126947980877916
3130146,1536389.0,11,쌍문시장(쌍문역골목시장),쌍문3동,27.3,108994.0,7048.0,0.05,27.3%,7048.0명/500m²,0.05개/500m² (총 11개),1300.0,220000.0,710.0,0.6427740914961213
3130147,490625.0,7,쌍문역동측상점가,창1동,14.3,33857.0,7245.5,0.103,14.3%,7245.5명/500m²,0.103개/500m² (총 7개),480.0,450000.0,278.0,0.7352243152963613
3130148,255710.0,8,방학동도깨비시장,방학2동,0.0,42546.0,3005.1,0.094,0.0%,3005.1명/500m²,0.094개/500m² (총 8개),1100.0,20000.0,676.0,0.7125986022168099
3130149,589824.1666666665,6,창동신창시장,창2동,0.0,58415.0,5048.6,0.051,0.0%,5048.6명/500m²,0.051개/500m² (총 6개),230.0,6000.0,86.0,0.6585078809638645
3130150,250844.0,5,창동골목시장,창3동,0.0,39982.0,3137.0,0.063,0.0%,3137.0명/500m²,0.063개/500m² (총 5개),150.0,3000.0,106.0,0.6557536899986101
