상가업소번호,상호명,지점명,TRDAR_CD,법정동코드,지번본번지,지번부번지,건물관리번호,지번,고유번호,연면적,건축물면적(㎡),커버건축물면적,커버연면적
MA010120220808161420,알렉스뮐러,,3120200,1168010700,647,19,1168010700106470019010274,647-19,1.1680107001064701e+18,243.14,115.37,115.37,243.14
MA010120220808358241,쥬스나무,,3120043,1114011900,5,41,1114011900100480003020881,5-41,1.11401190010005e+18,20957.15,1137.16,1137.16,20957.15
MA010120220808601699,카페온화,,3120051,1120011500,301,7,1120011500103010007004891,301-7,1.12001150010301e+18,963.42,236.05,236.05,963.42
MA0101202406A0500466,원옥,,3120104,1144012400,509,2,1144012400105090002016361,509-2,1.14401240010509e+18,494.3,77.26,77.26,494.3
MA0101202310A0093029,카페소림,,3110136,1120011500,323,0,1120011500103230000005750,323,1.12001150010323e+18,395.97,395.97,197.985,197.985
MA0101202301A0010022,더블에이카페테리아,,3110136,1120011500,323,0,1120011500103230000005750,323,1.12001150010323e+18,395.97,395.97,197.985,197.985
MA0101202406A0103577,공차,목동점,3120110,1147010100,1006,2,1147010100110060002002658,1006-2,1.14701010011006e+18,2634.97,483.51,483.51,2634.97
MA0101202409A0036983,서브젝티브카페,,3110135,1120011800,81,24,1120011800100810018002841,81-24,1.12001180010081e+18,0.0,0.0,0.0,0.0
MA0101202308A0104307,에스프레소알코,,3111053,1174010800,459,0,1174010800104590000023484,459,1.17401080010459e+18,268.98,59.64,59.64,268.98
MA010120220800040990,아더,,3110544,1144012300,406,19,1144012300104060019014099,406-19,1.14401230010406e+18,779.5,137.32,137.32,779.5
MA010120220804808332,매화다방,,3120009,1111013300,78,1,1111013300100780003016615,78-1,1.11101330010078e+18,108.27,36.81,36.81,108.27
MA010120220814234420,핀커피,,3120056,1121510300,243,18,1121510300102430018024481,243-18,1.1215103001024301e+18,174.65,88.0,88.0,174.65
MA010120220812759903,벌집다방,,3120187,1165010700,740,17,1165010700107400017018613,740-17,1.1650107001074e+18,318.8,146.76,146.76,318.8
MA0101202406A0103924,테라커피,합정점,3120103,1144012000,397,5,1144012000103970005010829,397-5,1.14401200010397e+18,246.1,75.92,75.92,246.1
MA010120220810483392,쏘리에스프레소바,,3120002,1111010700,23,0,1111010700100230000028241,23,,,,,
MA0101202305A0030566,에이유,신촌점,3120094,1141011600,2,22,1141011600100020022022121,2-22,1.14101160010002e+18,242.52,44.85,22.425,121.26
MA010120220806524405,한숨,,3120094,1141011600,2,22,1141011600100020022022121,2-22,1.14101160010002e+18,242.52,44.85,22.425,121.26
MA010120220813864709,클렌치커피,,3110154,1121510500,653,34,1121510500106530034013622,653-34,1.12151050010653e+18,285.3,129.73,129.73,285.3
MA0101202303A0071656,무궁화,,3120076,1130510300,7,8,1130510300100070008002002,7-8,1.13051030010007e+18,577.42,132.89,132.89,577.42
MA010120220814285223,올라솔,,3110659,1150010300,105,516,1150010300101050516016823,105-516,1.1500103001010505e+18,84.27,77.88,77.88,84.27
MA010120220804766419,에이치제이마녀공방,,3110662,1150010300,407,2,1150010300104070002012485,407-2,1.15001030010407e+18,493.83,91.73,91.73,493.83
MA010120220808428837,메이비블루,,3110744,1154510200,1022,30,1154510200110220030008632,1022-30,1.15451020011022e+18,398.27,91.8,91.8,398.27
MA010120220813199035,컴블리스,,3120120,1150010300,114,12,1150010300101140012016830,114-12,1.15001030010114e+18,3047.15,345.6,345.6,3047.15
MA010120220804188759,버지니아,,3120173,1165010800,1698,1,1165010800116980001020025,1698-1,1.16501080011698e+18,1019.18,115.67,115.67,1019.18
MA010120220807413683,바리스타나눔,,3120057,1121510100,119,19,1121510100101190019002055,119-19,1.12151010010119e+18,1196.28,201.88,201.88,1196.28
MA010120220810543018,2라운드,,3120248,1174010100,305,24,1174010100103050024019180,305-24,1.17401010010305e+18,325.0,81.25,81.25,325.0
MA0101202303A0049596,봉명동내커피마포연남점,,3120104,1144012400,564,25,1144012400105640025016467,564-25,1.1440124001056401e+18,583.11,174.89,174.89,583.11
MA0106202201A0831468,기기커피,역삼점,3120213,1168010500,153,43,1168010500101530043016491,153-43,1.16801050010153e+18,331.26,94.92,94.92,331.26
MA0101202409A0131619,모나,,3120197,1168010100,718,32,1168010100107180032023619,718-32,1.16801010010718e+18,1797.36,203.87,203.87,1797.36
MA010120220809831261,카페402,,3110717,1153010200,780,5,1153010200107800005021840,780-5,1.1530102001078e+18,299.45,59.89,59.89,299.45
MA010120220806710107,일레브커피,,3120070,1129010600,65,5,1129010600100650005050075,65-5,1.12901060010065e+18,312.29,62.7,62.7,312.29
MA010120220806341229,하이커피,,3120119,1150010500,800,4,1150010500108000004000001,800-4,,,,,
MA0101202406A0216311,혜화문아래,,3120070,1129010200,35,4,1129010200100350004053843,35-4,1.12901020010035e+18,480.96,0.0,0.0,480.96
MA0101202406A0086243,컴포즈커피노량진점,,3120153,1159010100,89,9,1159010100100920002031988,89-9,1.15901010010089e+18,403.03,109.75,109.75,403.03
MA0101202305A0042103,카페마리,,3110284,1129013300,779,2,1129013300107790002028182,779-2,1.12901330010779e+18,1217.48,318.84,318.84,1217.48
MA0101202406A0539379,씨에프지에프앤비,,3120208,1168010400,94,9,1168010400100940009027879,94-9,1.16801040010094e+18,1206.19,237.75,237.75,1206.19
MA0101202406A0363874,몬스터커피북,가좌동점,3110495,1141011900,307,9,1141011900103070009002509,307-9,1.14101190010307e+18,550.94,0.0,0.0,550.94
MA0101202302A0020080,송정역3번출구,,3110634,1150010800,41,105,1150010800100410105007086,41-105,1.1500108001004101e+18,201.54,67.18,67.18,201.54
MA010120220809946942,커피미미,,3111004,1171010100,223,22,1171010100102230022002147,223-22,1.17101010010223e+18,796.97,166.39,166.39,796.97
MA0101202406A0212751,공차서초우성점,,3120192,1165010800,1337,0,1165010800113370000000001,1337,1.16501080011337e+18,13908.76,701.36,350.68,6954.38
MA0101202409A0008738,메가엠지씨커피서초우성점,,3120192,1165010800,1337,0,1165010800113370000000001,1337,1.16501080011337e+18,13908.76,701.36,350.68,6954.38
MA010120220810032916,크라운커피,,3120009,1111013700,25,0,1111013700100330000017950,25,1.11101370010025e+18,4285.76,466.29,466.29,4285.76
MA010120220802993871,언제나봄,,3110404,1132010700,448,71,1132010700104480071014667,448-71,1.1320107001044801e+18,182.65,79.01,79.01,182.65
MA0101202211A0095660,매머드익스프레스휘문고교점,,3120223,1168010600,966,7,1168010600109660007012475,966-7,1.16801060010966e+18,1948.04,373.35,373.35,1948.04
MA0101202406A0465548,고망고숭례문점,,3120043,1114011900,104,1,1114011900101040001021751,104-1,1.11401190010104e+18,476.9,56.69,56.69,476.9
MA010120220802515090,시에라,,3120003,1111010700,122,1,1111010700101220001028499,122-1,1.11101070010122e+18,19849.97,1038.38,1038.38,19849.97
MA0101202411A0007661,더벤티월곡,사거리점,3110316,1129013600,79,117,1129013600100790131017151,79-117,1.1290136001007901e+18,319.3,142.8,142.8,319.3
MA010120220813574087,콤마,,3120131,1154510100,448,0,1154510100104480000015529,448,1.15451010010448e+18,63670.91,4428.91,4428.91,63670.91
MA010120220810970836,카페드오,,3110999,1168011200,662,0,1168011200106620000000001,662,,,,,
MA0106202406A2465793,스타벅스,외대정문,3110214,1123011000,329,1,,329-1,1.12301100010329e+18,1483.28,277.33,277.33,1483.28
MA010120220804185922,벨라빈스,,3120175,1165010800,1601,1,1165010800116010001027735,1601-1,1.16501080011601e+18,10658.51,907.16,302.38666666666666,3552.8366666666666
MA010120220803284179,컴포즈커피남부,터미널점,3120175,1165010800,1601,1,1165010800116010001027735,1601-1,1.16501080011601e+18,10658.51,907.16,302.38666666666666,3552.8366666666666
MA0101202305A0019259,메가엠지씨커피서초샤르망점,,3120175,1165010800,1601,1,1165010800116010001027735,1601-1,1.16501080011601e+18,10658.51,907.16,302.38666666666666,3552.8366666666666
MA0101202406A0400010,오슬로,,3120069,1126010200,116,45,1126010200101160045017173,116-45,1.1260102001011601e+18,180.8,86.65,86.65,180.8
MA010120220814002951,래쉬,,3120198,1168010100,770,20,1168010100107700020024841,770-20,1.1680101001077e+18,971.86,178.56,178.56,971.86
MA010120220813401546,브라운시티상수,,3120103,1144012000,403,10,1144012000104030010010896,403-10,1.14401200010403e+18,240.01,90.41,90.41,240.01
MA010120220812613711,마루엔터프라이즈로네펠트,선릉점,3120210,1168010500,142,21,1168010500101420021016961,142-21,1.16801050010142e+18,2015.89,289.68,289.68,2015.89
MA0101202305A0075577,이디야커피구의자양로점,,3120057,1121510300,78,8,1121510300100780008007786,78-8,1.12151030010078e+18,820.92,164.6,164.6,820.92
MA010120220805471432,매머드익스프레스,상봉동점,3120069,1126010200,81,5,1126010200100810005016413,81-5,1.12601020010081e+18,43591.447,1105.18,1105.18,43591.447
MA010120220800994009,반조,,3110895,1162010100,1598,31,1162010100115980031030223,1598-31,1.16201010011598e+18,323.75,77.0,77.0,323.75
MA0101202406A0380808,다밍,,3120103,1144012000,397,2,1144012000103970002010826,397-2,1.14401200010397e+18,222.85,83.82,83.82,222.85
MA0106202406A2465137,스타벅스,구로호텔,3120129,1153010200,1128,1,,1128-1,1.15301020011128e+18,18500.83,1295.94,1295.94,18500.83
MA010120220813819743,르시앙블랑,,3110229,1123010600,350,4,1123010600103500004015584,350-4,1.1230106001035e+18,1113.1,0.0,0.0,1113.1
MA010120220800233107,커피,,3120014,1111016000,184,0,1111016000101840000013158,184,1.11101600010184e+18,146.24,36.56,36.56,146.24
MA0106202407A0108724,넥스트커피랩야놀자점,,3120222,1168010600,1003,0,1168010600110030000012137,1003,1.16801060011003e+18,26526.15,2230.12,2230.12,26526.15
MA0101202212A0012852,오브이앤,,3110205,1123010800,76,1,1123010800100760001011098,76-1,1.12301080010076e+18,657.59,0.0,0.0,657.59
MA0106202406A2465419,스타벅스,석촌서호,3120226,1171010600,130,2,,130-2,1.1710106001013e+18,2676.64,1063.41,1063.41,2676.64
MA010120220806367904,이디야남부고용,센터점,3120136,1156012700,7,2,1156012700100070002021043,7-2,1.15601270010007e+18,639.3,131.22,131.22,639.3
MA0101202406A0448817,텐퍼센트커피점,역삼역,3120197,1168010100,670,23,1168010100106700023023052,670-23,1.1680101001067e+18,468.82,149.52,149.52,468.82
MA010120220801846098,한우리보호작업장카페늘봄서초구민회관점,4호점,3120179,1165010200,25,0,1165010200100250000005247,25,1.16501020010025e+18,4068.04,1668.62,1668.62,4068.04
MA0101202406A0063039,커피사피엔스상암이안점,,3120098,1144012700,1653,0,1144012700101350000028900,1653,1.14401270011653e+18,58968.82,3159.53,526.5883333333334,9828.136666666667
MA0101202406A0461504,빽다방상암이안점,,3120098,1144012700,1653,0,1144012700101350000028900,1653,1.14401270011653e+18,58968.82,3159.53,526.5883333333334,9828.136666666667
MA0101202303A0060756,유림,,3120108,1147010100,977,16,1147010100109770016002917,977-16,1.14701010010977e+18,1381.7,314.2,157.1,690.85
MA010120220812538706,미소,,3120108,1147010100,977,16,1147010100109770016002917,977-16,1.14701010010977e+18,1381.7,314.2,157.1,690.85
MA010120220809370621,커피에반하다망우점,,3110278,1126010500,134,28,1126010500101340028006798,134-28,1.12601050010134e+18,623.33,162.81,162.81,623.33
MA0101202411A0108466,투썸플레이스역삼,자이점,3120206,1168010100,721,39,1168010100107210039023667,721-39,1.16801010010721e+18,2374.09,245.31,245.31,2374.09
MA0101202311A0040583,메가엠지씨커피종로낙원점,,3120009,1111013700,9,0,1111013700100090000017902,9,1.11101370010009e+18,716.44,230.28,230.28,716.44
MA010120220803646802,타임하우스,,3110212,1123010500,490,123,1123010500104900123019305,490-123,1.1230105001049001e+18,879.84,0.0,0.0,879.84
MA010120220801955443,로안씨엠,,3111077,1174010500,104,6,1174010500101040006001986,104-6,1.17401050010104e+18,205.02,97.44,97.44,205.02
MA0101202409A0157931,올굿,,3111077,1174010500,357,11,1174010500103570011002508,357-11,1.17401050010357e+18,45.75,45.75,45.75,45.75
MA010120220800034190,소격동37번지KITCHEN,,3120005,1111014200,37,0,1111014200100370000025851,37,1.11101420010037e+18,156.1,57.67,57.67,156.1
MA0106202201A0636269,탐앤탐스강남바로세움점,,3120187,1165010800,1309,9,1165010800113090010000001,1309-9,1.16501080011309e+18,27220.37,1278.03,1278.03,27220.37
MA010120220813744395,커피폴리,,3120102,1144012000,378,19,1144012000103780019010521,378-19,1.14401200010378e+18,176.49,86.32,86.32,176.49
MA010120220803405820,코지커피,,3120134,1154510200,961,27,1154510200109610027018018,961-27,1.15451020010961e+18,746.88,132.3,132.3,746.88
MA010120220805731051,별빛카페달빛차,,3120104,1144012400,509,13,1144012400105090013016366,509-13,1.14401240010509e+18,501.12,83.52,83.52,501.12
MA010120220809628155,화유플라워앤원예치료센터,,3120056,1121510300,243,48,1121510300102430048009253,243-48,1.1215103001024301e+18,964.1,133.93,133.93,964.1
MA0101202406A0474493,폿카페,,3111015,1171010400,141,26,1171010400101410026013591,141-26,1.17101040010141e+18,314.26,0.0,0.0,314.26
MA0101202302A0013769,이앤강파트너스,,3120076,1130510200,463,53,1130510200104630053016272,463-53,1.13051020010463e+18,812.2,186.25,186.25,812.2
MA010120220800643564,요거프레소,,3110406,1132010800,556,19,1132010800105560019011129,556-19,1.13201080010556e+18,372.48,124.16,124.16,372.48
MA0101202305A0139197,꾸다방,,3120104,1144012400,383,24,1144012400103830024015983,383-24,1.14401240010383e+18,312.13,73.07,73.07,312.13
MA010120220803657606,커피가게,,3120063,1123010700,317,0,1123010700103170000013897,317,1.12301070010317e+18,8932.98,1454.08,1454.08,8932.98
MA0101202309A0023561,그린커피호프,,3110236,1126010400,249,120,1126010400102490120006946,249-120,1.1260104001024901e+18,421.4,65.8,65.8,421.4
MA0101202311A0040933,코미,,3110826,1159010200,348,149,1159010200103480149025825,348-149,1.15901020010348e+18,221.76,44.64,44.64,221.76
MA010120220806283732,라비타,,3120009,1111013500,25,0,1111013500100250000015891,25,1.11101350010025e+18,649.69,122.02,122.02,649.69
MA010120220808674955,아궁이빙수,,3110895,1162010100,1604,6,1162010100116040006030235,1604-6,1.16201010011604e+18,477.48,0.0,0.0,477.48
MA0101202212A0050797,토비스커피,,3120246,1174010800,244,0,1174010800102440000003606,244,1.17401080010244e+18,10163.99,704.0,704.0,10163.99
MA010120220808554218,비비드커피DDP점,,3120037,1114014700,155,1,1114014700101550001015162,155-1,1.11401470010155e+18,371.14,149.09,149.09,371.14
MA0101202309A0089729,컴포즈커피마곡,수명산파크점,3110645,1150010600,691,0,1150010600106910000008558,691,1.15001060010691e+18,1382.8,346.91,346.91,1382.8
MA0101202309A0046131,포히어오어투고,,3111003,1171010100,296,5,1171010100102960005000739,296-5,1.17101010010296e+18,1509.9,263.22,263.22,1509.9
MA010120220814266570,국민우유집,건대점,3120053,1121510700,12,35,1121510700100120035025599,12-35,1.12151070010012e+18,344.95,90.51,45.255,172.475
MA0101202305A0121620,요커,건대점,3120053,1121510700,12,35,1121510700100120035025599,12-35,1.12151070010012e+18,344.95,90.51,45.255,172.475
MA010120220813233413,더카페,독산점,3120132,1154510200,148,36,1154510200101480036013658,148-36,1.15451020010148e+18,492.82,95.94,95.94,492.82
MA010120220807100611,꿈을볶는커피하우스,가산점,3120131,1154510100,60,21,1154510100100600021000001,60-21,1.1545101001006e+18,31872.58,1590.91,1590.91,31872.58
MA010120220812320789,라오상하이,,3120094,1141011600,2,7,1141011600100020007021695,2-7,1.14101160010002e+18,1085.1,210.48,210.48,1085.1
MA0101202305A0136986,올어라운드유,,3110846,1159010700,223,1,1159010700102230001005670,223-1,1.15901070010223e+18,1466.55,227.33,227.33,1466.55
MA010120220812498464,베리굿타임,,3120081,1135010500,733,0,1135010500107330000001071,733,1.13501050010733e+18,1750.54,276.66,276.66,1750.54
MA010120220804572168,나우올네버,,3110544,1144012300,57,23,1144012300100570023013469,57-23,1.14401230010057e+18,163.93,39.93,39.93,163.93
MA0106202311A2446086,카페지디앤샐러드,,3120149,1156011000,34,7,1156011000100340007031365,34-7,1.15601100010034e+18,25692.58,1045.78,522.89,12846.29
MA010120220809204863,이디야커피여의도농협재단빌딩점,,3120149,1156011000,34,7,1156011000100340007031365,34-7,1.15601100010034e+18,25692.58,1045.78,522.89,12846.29
MA0101202210A0005473,이디야종로삼일대로점,,3120009,1111013500,5,14,1111013500100050014000001,5-14,1.11101350010005e+18,218.19,72.73,36.365,109.095
MA0101202406A0211449,고망고종로2가점,,3120009,1111013500,5,14,1111013500100050014000001,5-14,1.11101350010005e+18,218.19,72.73,36.365,109.095
MA0101202305A0137050,괜찮은온도,,3110064,1117011900,5,121,1117011900100050601016937,5-121,1.1170119001000502e+18,1276.04,188.24,188.24,1276.04
MA010120220804468166,머물다,,3110971,1168010100,695,30,1168010100106950030000001,695-30,1.1680101001069501e+18,720.91,154.36,154.36,720.91
MA0101202311A0037143,콩마켓,,3120169,1165010800,1498,5,1165010800114980005000001,1498-5,,,,,
MA010120220806341986,텐퍼센트서초마제스타,,3120169,1165010800,1498,5,1165010800114980005000001,1498-5,,,,,
MA010120220814371799,어셈블,,3120169,1165010800,1498,5,1165010800114980005000001,1498-5,,,,,
MA0101202406A0030903,할리스커피,서초마제스타시티점,3120169,1165010800,1498,5,1165010800114980005000001,1498-5,,,,,
MA010120220803530471,공차,서초마제스타시티점,3120169,1165010800,1498,5,1165010800114980005000001,1498-5,,,,,
