상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,도로명주소,위도,경도,지번주소,신우편번호,카카오맵ID
MA010120220802964103,커피소,,3001494,종로?청계 관광특구,서울특별시 종로구 종로 154-1,37.5702227694712,126.994747718969,서울특별시 종로구 종로3가 171,3193,
MA010120220804756855,포트캔커피사가정역점,,3120068,사가정역,서울특별시 중랑구 면목로 353,37.5834615351886,127.088262992863,서울특별시 중랑구 면목동 498-5,2221,
MA010120220809085509,고망고망,,3120194,언주역(차병원),서울특별시 강남구 봉은사로29길 35,37.5097159782504,127.0335241075,서울특별시 강남구 논현동 221-7,6107,
MA0101202308A0034909,디디디알캔&보틀커피신림,본점,3120158,녹두거리(대학동),서울특별시 관악구 호암로24길 15,37.4699589081476,126.934095148413,서울특별시 관악구 신림동 1524-9,8812,
MA0101202305A0012906,비엔나커피키자니아점,,3120227,잠실역,서울특별시 송파구 송파대로 521,37.5116599249009,127.100812443853,서울특별시 송파구 잠실동 40-1,5554,
MA010120220805987695,디스타갤러리,,3120186,가로수길,서울특별시 강남구 압구정로2길 49,37.5186838225239,127.021198277901,서울특별시 강남구 신사동 517-6,6034,
MA010120220809957810,아빅스카페위드,서울지점,3120173,교대역(법원.검찰청),서울특별시 서초구 서초대로49길 9,37.494078678636,127.011862164622,서울특별시 서초구 서초동 1712-8,6596,
MA010120220800070161,청하고려인삼주,,3110005,세검정,서울특별시 종로구 자하문로 280,37.5986520112255,126.961680001924,서울특별시 종로구 부암동 182-1,3017,
MA010120220813629716,타이거커피,,3120235,문정역,서울특별시 송파구 송파대로 201,37.4878007103813,127.120658284786,서울특별시 송파구 문정동 642,5854,
MA010120220807412212,공공커피,,3120235,문정역,서울특별시 송파구 송파대로 201,37.4878007103813,127.120658284786,서울특별시 송파구 문정동 642,5854,
MA010120220802949854,제이스커피,,3110846,남성역 1번,서울특별시 동작구 사당로8길 9,37.4847138975894,126.969619011263,서울특별시 동작구 사당동 248-6,7009,
MA010120220814029693,좋은아침커뮤니케이션즈,,3120107,공덕역(공덕오거리),서울특별시 마포구 마포대로 78,37.5418758308973,126.949771455236,서울특별시 마포구 도화동 566,4168,
MA010120220802921825,바이앤드커피,,3120103,홍대입구역(홍대),서울특별시 마포구 독막로7길 48,37.549851223612,126.919924525564,서울특별시 마포구 서교동 404-5,4048,
MA010120220812454214,땡스기빙,,3110139,자양4동주민센터,서울특별시 광진구 뚝섬로 460,37.5369149781152,127.061539750292,서울특별시 광진구 자양동 236-155,5081,
MA010120220807059465,우유네과일가게후레쉬박스,,3120173,교대역(법원.검찰청),서울특별시 서초구 서초대로58길 18,37.493996852945,127.017731033168,서울특별시 서초구 서초동 1675-10,6633,
MA010120220806678997,카페레이나,,3110713,구로보건소,서울특별시 구로구 공원로 41,37.5003440926795,126.889974620144,서울특별시 구로구 구로동 108,8298,
MA010120220800751891,예그리나카페,,3110713,구로보건소,서울특별시 구로구 공원로 41,37.5003440926795,126.889974620144,서울특별시 구로구 구로동 108,8298,
MA0101202406A0359192,나히차밀크티,,3120049,왕십리역(왕십리),서울특별시 성동구 마조로9길 12,37.5613592773724,127.040123124795,서울특별시 성동구 행당동 1-53,4760,
MA0101202307A0095917,달콤,,3001493,동대문패션타운 관광특구,서울특별시 중구 장충단로 263,37.5681142531234,127.008466800567,서울특별시 중구 을지로6가 18-17,4563,
MA010120220808589951,카페리아,,3001493,동대문패션타운 관광특구,서울특별시 중구 장충단로 263,37.5681142531234,127.008466800567,서울특별시 중구 을지로6가 18-185,4563,
MA0101202406A0583406,한호,,3001493,동대문패션타운 관광특구,서울특별시 중구 장충단로 263,37.5681142531234,127.008466800567,서울특별시 중구 을지로6가 18-17,4563,
MA010120220800796415,헬무트,,3110850,사당역 10번,서울특별시 동작구 동작대로9길 16,37.480679704489,126.980677961057,서울특별시 동작구 사당동 1020-39,7014,
MA010120220805205531,208호,,3110660,등촌3동주민센터,서울특별시 강서구 공항대로41길 66,37.5606267114858,126.846582940893,서울특별시 강서구 등촌동 698-1,7587,
MA010120220813296200,파아람,,3110907,방배초등학교,서울특별시 서초구 동광로12길 120,37.4867800217176,126.983944104029,서울특별시 서초구 방배동 1444,6568,
MA010120220804066139,리앤푸드주,,3120200,학동사거리,서울특별시 강남구 도산대로45길 10-4,37.5231581721354,127.03616592353,서울특별시 강남구 신사동 651-4,6021,
MA010120220803449383,책방늘봄,,3120242,강동구청역,서울특별시 강동구 성내로10길 9-14,37.5280978099469,127.125293693242,서울특별시 강동구 성내동 561-9,5399,
MA0101202305A0081324,비원커피,,3120007,북촌(안국역),서울특별시 종로구 창덕궁1길 9-1,37.5791782361862,126.988735677836,서울특별시 종로구 원서동 160,3058,
MA010120220801683339,커피하우스,,3120193,도산공원교차로,서울특별시 강남구 언주로 725,37.5192933844931,127.0344446535,서울특별시 강남구 논현동 70-13,6050,
MA010120220811990214,메가엠지씨커피종각역점,,3120006,종각역,서울특별시 종로구 종로 80-2,37.5699518075428,126.986427883341,서울특별시 종로구 종로2가 75-6,3190,
MA010120220805481681,카페카리나,,3111015,석촌역 3번,서울특별시 송파구 백제고분로46길 8,37.5084152477124,127.111993894114,서울특별시 송파구 송파동 133-7,5665,
MA010120220809669759,로비카페,,3110645,우장산역 4번,서울특별시 강서구 강서로 307,37.5532336305184,126.836220417518,서울특별시 강서구 내발산동 678-7,7632,
MA0101202210A0026721,가비엔누리,압구정점,3120188,압구정역,서울특별시 강남구 논현로 835,37.5230883212577,127.027953054223,서울특별시 강남구 신사동 584-2,6031,
MA0101202409A0148821,카페다온,,3110274,서일대학교,서울특별시 중랑구 용마산로 458,37.5919228238384,127.098429583859,서울특별시 중랑구 망우동 444-26,2184,
MA0101202406A0572800,재성에프앤비,,3120192,뱅뱅사거리,서울특별시 강남구 도곡로 131,37.4906594391839,127.034431500707,서울특별시 강남구 역삼동 839-11,6254,
MA010120220808727356,비칠사일일이,,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",서울특별시 관악구 신림로71길 6,37.48853405318,126.927825934185,서울특별시 관악구 신림동 1429-40,8707,
MA010120220811770396,난달라커피&샌드위치,,3120213,삼성중앙역,서울특별시 강남구 테헤란로81길 56-6,37.5102479463384,127.056247154264,서울특별시 강남구 삼성동 152-32,6166,
MA010120220809847822,쿠오레,,3120192,뱅뱅사거리,서울특별시 서초구 강남대로 275,37.4879030424282,127.031987893797,서울특별시 서초구 서초동 1357-66,6729,
MA010120220806915814,퍼스트글로리,,3110450,시립서북병원,서울특별시 은평구 갈현로7가길 10,37.6030918675906,126.908746788715,서울특별시 은평구 역촌동 190-1,3432,
MA010120220805365173,라포르엘보나바시움-랜디스도넛연남점,,3120104,연남동(홍대),서울특별시 마포구 동교로 247,37.5620355089318,126.924167178789,서울특별시 마포구 연남동 258-3,3984,
MA010120220805307980,연주커피호프,,3110743,시흥초등학교(시흥1동우체국),서울특별시 금천구 독산로 67,37.4534153010643,126.905945228042,서울특별시 금천구 시흥동 838-3,8627,
MA0101202306A0095649,스몰굿커피,,3120202,압구정로데오역(압구정로데오),서울특별시 강남구 압구정로46길 5-10,37.5279150465426,127.037503174561,서울특별시 강남구 신사동 660-16,6018,
MA0101202309A0032108,퍼스트커피랩쌍문점,,3110387,쌍문초등학교,서울특별시 도봉구 노해로41나길 49,37.6518133954997,127.026902035194,서울특별시 도봉구 쌍문동 273,1379,
MA0101202410A0291583,국제글로벌커피협회,,3120243,천호역,서울특별시 강동구 천호대로 993,37.5392007542131,127.122800367314,서울특별시 강동구 천호동 456-2,5248,
MA010120220805736431,제이브로빈스,,3120072,성신여대,서울특별시 성북구 보문로30길 71,37.5906287748011,127.019565558122,서울특별시 성북구 동선동2가 120,2849,
MA010120220804031226,스튜디오우디,,3110136,경수초등학교,서울특별시 성동구 연무장15길 11,37.5428178695565,127.058908107884,서울특별시 성동구 성수동2가 273-13,4783,
MA010120220809884914,모제커피,,3120189,강남역,서울특별시 강남구 테헤란로 116,37.498481250976,127.03053357899,서울특별시 강남구 역삼동 824-19,6233,
MA010120220811991617,카페인더무드X무드베지,,3110997,대청초등학교,서울특별시 강남구 일원로5길 10,37.4908434252518,127.08171988433,서울특별시 강남구 일원동 682-2,6343,
MA0101202406A0326828,카페인더무드X무드베지,,3110997,대청초등학교,서울특별시 강남구 일원로5길 10,37.4908434252518,127.08171988433,서울특별시 강남구 일원동 682-2,6343,
MA010120220809299754,라떼와모카,,3110166,구의1동주민센터,서울특별시 광진구 자양로 178,37.5433246628828,127.084843634467,서울특별시 광진구 구의동 236-48,5038,
MA010120220811462631,르한스에프엔커피,,3120002,서촌(경복궁역),서울특별시 종로구 자하문로 62,37.5816079101383,126.97106277104,서울특별시 종로구 효자동 25,3042,
MA0106202201A0154652,제이스커피랩,,3120215,포스코사거리,서울특별시 강남구 삼성로86길 18,37.5058226682617,127.059003434681,서울특별시 강남구 대치동 956,6184,
MA010120220805450650,찰리스카페,,3120215,포스코사거리,서울특별시 강남구 테헤란로83길 27,37.5092025597412,127.056710094151,서울특별시 강남구 삼성동 155-18,6167,
MA010120220800652542,프린스,,3110472,연신내역 4번,서울특별시 은평구 연서로 176-1,37.6145232643077,126.918088328422,서울특별시 은평구 대조동 220-32,3387,
MA010120220808574782,윈썸리커피,,3111021,방이역 4번,서울특별시 송파구 가락로42길 6,37.5123986645136,127.120166262642,서울특별시 송파구 방이동 160-9,5635,
MA0101202305A0168674,우즈커피,,3110558,경성고등학교,서울특별시 마포구 성미산로17길 114,37.566553758033,126.917099534509,서울특별시 마포구 연남동 487-269,3974,
MA010120220804339141,애플21대치지점,,3120215,포스코사거리,서울특별시 강남구 테헤란로 512,37.507246136727,127.059242066151,서울특별시 강남구 대치동 943-19,6179,
MA010120220800381588,프로틴카페H247,,3120191,학동역,서울특별시 강남구 논현로136길 3,37.5159607983768,127.030337094527,서울특별시 강남구 논현동 80-23,6051,
MA0101202305A0101198,도롱뇽,,3110093,우사단길,서울특별시 용산구 우사단로4길 14,37.5314709196351,126.997443101064,서울특별시 용산구 보광동 265-299,4413,
MA0101202307A0020799,피말디,,3120072,성신여대,서울특별시 성북구 동소문로25길 9,37.5946924551981,127.018275768499,서울특별시 성북구 동선동4가 127,2829,
MA010120220805134471,루나띵스,,3110085,경리단길남측,서울특별시 용산구 녹사평대로46길 38,37.5375972388362,126.98897954297,서울특별시 용산구 이태원동 321-2,4345,
MA010120220805026888,앰프,,3110286,한성대입구역 5번,서울특별시 종로구 창경궁로35길 38,37.5874138234202,127.002649388716,서울특별시 종로구 혜화동 26-27,3076,
MA010120220813351769,타이완밀카,,3120072,성신여대,서울특별시 성북구 아리랑로 17,37.5943864698952,127.015841199175,서울특별시 성북구 동소문동6가 219,2830,
MA010120220804936825,미나리협동조합,,3120053,건대입구역(건대),서울특별시 광진구 아차산로30길 36,37.5394079330806,127.06672402758,서울특별시 광진구 자양동 9-13,5072,
MA010120220804837302,스페이시스,,3120222,삼성역,서울특별시 강남구 영동대로 417,37.5062887530135,127.063697413751,서울특별시 강남구 대치동 948,6182,
MA010120220807212908,러프글로스,,3110562,연트럴파크(연남동주민센터),서울특별시 마포구 동교로51길 87,37.5660256898303,126.922272872181,서울특별시 마포구 연남동 241-58,3980,
MA010120220808372484,오즈컴퍼니,,3120233,몽촌토성역,서울특별시 송파구 올림픽로34길 6,37.5161113003358,127.110421799881,서울특별시 송파구 방이동 39,5543,
MA0101202406A0056911,위켄드타운커피바,,3110068,남영역 1번,서울특별시 용산구 원효로97길 5,37.5415763778366,126.970059878182,서울특별시 용산구 원효로1가 108-3,4314,
MA010120220805070203,투썸플레이스장충점,,3120037,동대문역사문화공원역,서울특별시 중구 장충단로 205,37.5631048321609,127.006632637569,서울특별시 중구 장충동1가 26-13,4615,
MA010120220806546988,카페소미,,3120112,등촌역,서울특별시 강서구 등촌로51길 10,37.5490148250073,126.862823078584,서울특별시 강서구 등촌동 509-9,7667,
MA010120220803739215,Cafelashower,,3110137,성수초등학교,서울특별시 성동구 아차산로15길 10,37.5437440066774,127.062586395174,서울특별시 성동구 성수동2가 277-97,4798,
MA010120220810384215,커피155,,3120026,을지로입구역,서울특별시 중구 남대문로9길 40,37.5671398478917,126.980361353519,서울특별시 중구 다동 155,4522,
