상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,도로명주소,estimated_population,estimated_population_total
MA010120220809723103,시에로시네마CieloCinema,,3110206,텃골근린공원,서울특별시 동대문구 서울시립대로 80-1,110664,110664
MA010120220806971661,나떼조아,,3120027,명동역(명동재미로),서울특별시 중구 퇴계로12길 23,23437,23437
MA010120220812584041,한터글로벌,,3110995,봉은사역 4번,서울특별시 강남구 봉은사로109길 4,119585,119585
MA010120220806855530,동신매니지먼트,,3120103,홍대입구역(홍대),서울특별시 마포구 홍익로5길 13,20705,20705
MA010120220803913373,소르소르,,3120243,천호역,서울특별시 강동구 천호대로151길 14-4,41483,41483
MA010120220800441099,갓프레소,,3110836,상도역 5번,서울특별시 동작구 상도로53길 45,56832,56832
MA0101202311A0016045,쳌커피,,3120075,월곡역,서울특별시 성북구 화랑로 115-15,15353,15353
MA0101202302A0065970,와이든커피,,3120152,신대방삼거리역,서울특별시 동작구 여의대방로26길 73,39708,39708
MA010120220810234788,저기커피로스터스,,3120188,압구정역,서울특별시 강남구 압구정로28길 49,38936,38936
MA0106202312A0610604,토다,코리아,3120179,양재역,서울특별시 서초구 남부순환로 2567,36244,36244
MA0101202301A0078086,카페뮬보문점,,3110305,보문역 5번,서울특별시 성북구 보문로 78,128819,128819
MA0101202209A0049760,요거다,,3110836,상도역 5번,서울특별시 동작구 상도로 283-1,56835,56835
MA010120220811715091,777.7스페이스,,3120162,방배동카페골목,서울특별시 서초구 방배로37길 48-23,35022,35022
MA010120220812874306,아이앤맘영어카페,,3120248,명일역,서울특별시 강동구 구천면로 433,60175,60175
MA010120220811722819,체르보,,3120120,화곡역,서울특별시 강서구 화곡로 176-17,69240,69240
MA010120220814085594,더리터,신사점,3120188,압구정역,서울특별시 강남구 압구정로20길 15,38937,38937
MA010120220800189171,퍼스트펭귄카페,,3120103,홍대입구역(홍대),서울특별시 마포구 잔다리로 47,20706,20706
MA010120220812154040,펠어커피초코강남포스코,사거리점,3120215,포스코사거리,서울특별시 강남구 삼성로85길 11,38303,191515
MA0106202405A0150373,스타럭스포타커피강남포스코뒷점,,3120215,포스코사거리,서울특별시 강남구 삼성로85길 11,38303,191515
MA010120220813238353,포타커피,,3120215,포스코사거리,서울특별시 강남구 삼성로85길 11,38303,191515
MA010120220806811075,매머드익스프레스포스코,센터점,3120215,포스코사거리,서울특별시 강남구 삼성로85길 11,38303,191515
MA010120220808637332,빽다방강남포스코,센터점,3120215,포스코사거리,서울특별시 강남구 삼성로85길 11,38303,191515
MA010120220800969359,예진커피숍,,3110736,독산119안전센터,서울특별시 금천구 범안로 1255,119790,119790
MA010120220803116617,에이쓰리바우트커피,,3120178,신사역,서울특별시 강남구 강남대로154길 19,51707,51707
MA010120220810295682,로지브라운,,3120194,언주역(차병원),서울특별시 강남구 봉은사로37길 7-8,41622,41622
MA0106202201A0636246,탐앤탐스도산로점,,3120190,강남을지병원,서울특별시 강남구 도산대로33길 18,33805,33805
MA0101202406A0421725,과일에반하다프루타,신논현점,3110955,논현초등학교,서울특별시 강남구 학동로6길 51,79825,79825
MA010120220800851299,백미당성산점,,3110558,경성고등학교,서울특별시 마포구 월드컵북로22길 5,71131,142262
MA010120220804057187,1964외식사업본부,,3110558,경성고등학교,서울특별시 마포구 월드컵북로22길 5,71131,142262
MA010120220809727572,에이미스커피,,3120179,양재역,서울특별시 서초구 강남대로37길 40,36244,36244
MA0101202308A0045257,이디야상계역,사거리점,3110425,계상초등학교,서울특별시 노원구 한글비석로 409,47583,47583
MA010120220808144745,컴포즈커피혜화경찰서점,,3120014,종로5가역,서울특별시 종로구 종로31길 30,27324,27324
MA010120220812003931,쿡앤커피,,3110496,모래내우체국,서울특별시 서대문구 거북골로 172,298579,298579
MA0101202305A0183667,랠리쉬커피,,3120072,성신여대,서울특별시 성북구 아리랑로4길 8,28259,28259
MA0101202305A0152174,뚝섬로462,,3110139,자양4동주민센터,서울특별시 광진구 뚝섬로 462,104970,104970
MA010120220805286683,컴포즈커피신창,시장점,3110399,창2동주민센터,서울특별시 도봉구 덕릉로 253,176929,353858
MA010120220804346159,수정다방,,3110399,창2동주민센터,서울특별시 도봉구 덕릉로 253,176929,353858
MA010120220812059763,더카페가산이노플렉스점,,3120131,가산디지털단지,서울특별시 금천구 가산디지털1로 151,4265,4265
MA010120220805985288,아마스빈버블티,,3110881,구립대학경로당(관악산샘말공원),서울특별시 관악구 호암로22길 21,171782,171782
MA010120220800029250,브람스,,3120007,북촌(안국역),서울특별시 종로구 율곡로 61,12215,12215
MA0101202409A0131531,산체스커피,건대점,3110172,광진초등학교,서울특별시 광진구 자양로34길 17-3,92321,92321
MA010120220808231851,두리앤커피,,3110021,성균관대학교,서울특별시 종로구 창경궁로 231-2,109838,109838
MA0101202307A0041186,이브,,3110081,해방촌 남동측,서울특별시 용산구 신흥로23길 2,54467,54467
MA010120220803613639,양지다방,,3110278,망우본동주민센터,서울특별시 중랑구 용마산로118길 5,61262,61262
MA0101202303A0025753,이디야커피천호현대점,,3120243,천호역,서울특별시 강동구 올림픽로 665,41482,41482
MA0101202406A0371823,백억커피,구의점,3120058,구의사거리,서울특별시 광진구 구의로 72,73517,73517
MA010120220803839120,카페이모야,,3120188,압구정역,서울특별시 강남구 논현로168길 20,38935,38935
MA0101202310A0039301,달리카페,,3110274,서일대학교,서울특별시 중랑구 용마산로94길 74,80644,80644
MA010120220813337141,혼디,,3110980,개포지구대옆,서울특별시 강남구 개포로 255,161606,161606
MA010120220814207264,금차왕,,3120186,가로수길,서울특별시 강남구 강남대로156길 30,28431,28431
MA010120220813666076,드림카페,,3120031,을지로3가역,서울특별시 중구 마른내로 11-4,30028,30028
MA010120220810346765,씨앰비즈,,3120188,압구정역,서울특별시 강남구 논현로175길 40,38937,38937
MA010120220808087160,꼬르소산도,,3110542,마포구청역 7번,서울특별시 마포구 월드컵로 157,71102,71102
MA010120220805537747,드림하이,,3110998,은곡마을(은곡마을공원),서울특별시 강남구 헌릉로569길 21-30,13832,27664
MA0101202306A0018811,투썸플레이스강남세곡점,,3110998,은곡마을(은곡마을공원),서울특별시 강남구 헌릉로569길 21-30,13832,27664
MA0101202305A0159753,도프앙,,3111013,송파나루역 1번(송리단길),서울특별시 송파구 오금로18길 5,41625,41625
MA0101202305A0026748,카페코너,,3110703,개봉역,서울특별시 구로구 남부순환로95길 34,80456,80456
MA0101202211A0047318,만랩커피을지로입구역점,,3120026,을지로입구역,서울특별시 중구 다동길 24,12776,12776
MA010120220804367913,커피는기억의끌림,,3110420,광운대역 1번,서울특별시 노원구 석계로 98-1,38847,38847
MA0101202212A0022309,트리플에이커피광희동점,,3120037,동대문역사문화공원역,서울특별시 중구 마른내로 152,87554,87554
MA010120220811890395,샌드데이,오류점,3120123,오류동역,서울특별시 구로구 경인로 187-1,47015,47015
MA010120220806885118,올뷰,코리아,3120104,연남동(홍대),서울특별시 마포구 동교로25길 16,27327,54654
MA010120220803238291,포토그룹더블유카페,,3120104,연남동(홍대),서울특별시 마포구 동교로25길 16,27327,54654
MA010120220811988252,빽다방연희,삼거리점,3120093,연희동,서울특별시 서대문구 연희로 118,15666,15666
MA010120220813620410,사이이커피,,3110140,건대입구역 6번,서울특별시 광진구 동일로18길 11,131530,131530
MA0101202308A0033512,페리카페,,3110166,구의1동주민센터,서울특별시 광진구 광나루로36길 40,136042,136042
MA010120220803756976,동아,,3111057,천호공원(해공체육문화센터),서울특별시 강동구 구천면로 271,149426,149426
MA010120220806882738,네가있어고마워,,3110762,선유도역 1번,서울특별시 영등포구 양평로28길 33,46017,46017
MA0106202201A0153443,커피빈남대문점,,3120043,서울역,서울특별시 중구 후암로 110,19485,38970
MA010120220800134607,카페오브,,3120043,서울역,서울특별시 중구 후암로 110,19485,38970
MA0101202308A0093001,매머드익스프레스서울역,서부점,3110066,서울역 15번,서울특별시 용산구 청파로 395,130465,130465
MA0101202308A0009841,빽다방사당네스코점,,3110902,사당역 4번,서울특별시 관악구 남부순환로 2064,150787,150787
MA010120220813045697,브룸브룸디스코,,3110161,중곡역 3번,서울특별시 광진구 긴고랑로13길 77,59663,59663
MA010120220805401223,카페달콤나무,,3110456,구산보건지소,서울특별시 은평구 연서로13길 9,140959,140959
MA010120220813385141,클로리스,,3120094,"신촌역(신촌역, 신촌로터리)",서울특별시 서대문구 연세로4길 38,55065,55065
MA0101202409A0026091,베이치Veitchii,,3110654,까치산역 4번,서울특별시 강서구 가로공원로76가길 83,191460,191460
MA010120220808155181,청담카렐음악연습실,,3120208,청담사거리(청담동명품거리),서울특별시 강남구 도산대로85길 30,32975,65950
MA010120220800145319,마이티,,3120208,청담사거리(청담동명품거리),서울특별시 강남구 도산대로85길 30,32975,65950
MA010120220804735337,네임이즈마빈,,3120100,망원역,서울특별시 마포구 월드컵로20길 6,28339,28339
MA0101202310A0042790,아워아워,,3120051,뚝섬역,서울특별시 성동구 아차산로1가길 11,43934,87868
MA010120220806671357,미크컴퍼니,,3120051,뚝섬역,서울특별시 성동구 아차산로1가길 11,43934,87868
MA010120220800708249,은하,,3110695,개봉1동주민센터,서울특별시 구로구 경인로 285,104899,104899
MA010120220804669288,이음교회,,3120094,"신촌역(신촌역, 신촌로터리)",서울특별시 마포구 백범로1길 3,55061,55061
MA0101202411A0069570,매머드익스프레스오피시아점,광화문,3120003,광화문역,서울특별시 종로구 새문안로 92,11116,55580
MA0106202406A2466000,스타벅스,새문안로,3120003,광화문역,서울특별시 종로구 새문안로 92,11116,55580
MA0101202411A0075862,그라운드커피GroundCoffee,,3120003,광화문역,서울특별시 종로구 새문안로 92,11116,55580
MA010120220808797455,벤티프레소,광화문점,3120003,광화문역,서울특별시 종로구 새문안로 92,11116,55580
MA0101202308A0057483,앙샌드,,3120003,광화문역,서울특별시 종로구 새문안로 92,11116,55580
MA010120220809134944,정자매카페,,3110995,봉은사역 4번,서울특별시 강남구 영동대로112길 61,119584,119584
MA010120220811994020,카페이도,,3110227,답십리공원,서울특별시 동대문구 사가정로 200,83095,83095
MA0101202303A0039384,금차왕강남,구청점,3120203,강남구청역,서울특별시 강남구 학동로 317,37097,37097
MA010120220808544709,펠어커피초코,,3110296,성신여대입구역 4번,서울특별시 성북구 동소문로17길 17,138174,138174
MA0101202306A0038834,바나타이거,망원점,3110541,동교초등학교,서울특별시 마포구 포은로 121,91303,91303
MA010120220804174008,커피에그리다,,3110762,선유도역 1번,서울특별시 영등포구 양평로 124,46007,46007
MA0101202406A0156179,오브오,,3120102,서교동(홍대),서울특별시 마포구 양화로7안길 42,36961,36961
MA0101202211A0069149,컴포즈커피은평,갈현점,3110458,선일여고,서울특별시 은평구 갈현로 249,67273,67273
MA0101202406A0289982,캠핑고양이,,3120210,선릉역,서울특별시 강남구 선릉로 420,57667,57667
MA0101202311A0061027,들꽃커피맥주,,3110236,신묵초등학교,서울특별시 중랑구 중랑역로 197,186745,186745
MA010120220810262373,더라스트데이즈,,3120045,남영동 먹자골목,서울특별시 용산구 두텁바위로 8,10490,10490
MA0101202307A0090117,디에떼지앤씨글로벌,,3120052,성수역,서울특별시 성동구 아차산로7길 3,22879,22879
MA010120220805227876,에버애프터,,3110718,한국SGI본부,서울특별시 구로구 새말로18길 36-10,119049,119049
MA0101202406A0297964,레인보우후르츠,,3120132,독산동,서울특별시 금천구 두산로 70,31271,156355
MA010120220809399820,아이스빌리지독산,현대지식산업센터점,3120132,독산동,서울특별시 금천구 두산로 70,31271,156355
MA0106202406A2465194,스타벅스,금천독산,3120132,독산동,서울특별시 금천구 두산로 70,31271,156355
MA0101202409A0102889,투썸플레이스,현대지식산업센터점,3120132,독산동,서울특별시 금천구 두산로 70,31271,156355
MA010120220812918103,팔공티독산지식산업센터,,3120132,독산동,서울특별시 금천구 두산로 70,31271,156355
MA0101202303A0031525,매머드익스프레스잠원논현역점,,3120185,논현역,서울특별시 서초구 신반포로47길 9-21,42393,42393
MA0101202305A0022976,더수가,,3130295,인헌시장(원당종합시장),서울특별시 관악구 인헌길 74,25167,25167
