상가업소번호,상호명,지점명,kakao_score,kakao_reviewCount,naver_score,naver_reviewCount
MA010120220812721570,티틸,,4.5,38.0,,502
MA010120220813557485,티파니,,,,,0
MA010120220805105407,티파니,,,,,0
MA010120220804167177,티파니,,5.0,1.0,,0
MA010120220813629090,티포인트스튜디오,,5.0,5.0,,
MA010120220803709949,티프,,4.3,70.0,,"1,613"
MA0101202305A0092799,티프합정,,4.3,18.0,,656
MA010120220807073664,티플랜트,,3.7,15.0,,283
MA0101202306A0059792,티피에스커피,,4.8,4.0,4.53,76
MA0106202408A0639994,티피에이,,4.3,4.0,,40
MA010120220809608029,티피와이보사노바커피로스터스,,4.5,26.0,,
MA010120220804058144,티피이서울,,,,,
MA010120220812852111,티피지리테일,,,,,
MA010120220806908623,티하우스,,,,,1
MA010120220800356060,티하우스,,5.0,2.0,,1
MA010120220810011425,티하우스나니,,4.5,24.0,,126
MA0101202406A0461581,티하우스다茶드림,,5.0,6.0,,
MA0106202201A2015165,티하우스레몬서촌점,,,,,
MA010120220812537182,티하우스청담,,4.6,68.0,4.51,752
MA010120220812679183,티하우스하다暇茶,,4.2,5.0,,
MA010120220809405014,티하철,,,,4.71,25
MA010120220811774211,틱택커피,,4.8,35.0,,168
MA010120220803413305,틴패낼리,,4.6,13.0,4.58,14
MA0101202310A0038901,틸,,4.9,14.0,,0
MA0101202406A0178964,틸리,,3.5,19.0,4.65,151
MA0101202406A0159035,틸트,,5.0,3.0,4.14,6
MA0101202209A0085670,팀메리,,4.1,48.0,4.66,438
MA0101202406A0140299,팀앤메리,,4.9,10.0,4.57,58
MA010120220813849247,팀커피,,3.5,2.0,,14
MA010120220800084577,팀트,,4.4,25.0,4.61,156
MA0101202406A0593050,팀푸쉬을지지점,,,,,
MA010120220813830935,팀하우스카페,코리아,1.0,1.0,,
MA010120220803486010,파나마,,5.0,1.0,,0
MA010120220803251324,파니모들,,,,4.53,493
MA010120220806408218,파도,,,,,1
MA010120220803139429,파도의숲,,,,,136
MA010120220800809631,파드,,4.9,22.0,4.86,105
MA010120220803218420,파라티,,,,4.86,25
MA0101202409A0067565,파란고양이와단팥빵카페,,5.0,4.0,4.69,19
MA0101202406A0239960,파란나무,,,,4.59,20
MA010120220800121651,파란나무,,4.3,4.0,4.59,20
MA010120220808521980,파란동그라미사회적협동조합,,,,,
MA010120220806963077,파란만잔,상암점,4.3,9.0,,105
MA0101202406A0385377,파란만잔,구로디지털단지점,3.3,6.0,,105
MA0101202305A0121384,파란만잔,마포점,4.7,10.0,,105
MA010120220803279227,파란만잔,여의도점,3.0,12.0,,105
MA0101202303A0058976,파란만잔,,1.0,1.0,,105
MA0101202209A0092063,파란만잔가산역점,,4.9,7.0,,101
MA0101202212A0043397,파란만잔가산한라원앤원점,,4.5,4.0,,50
MA010120220807901043,파란만잔강남삼성타운점,,4.2,22.0,4.54,81
MA010120220813827101,파란만잔문정역점,,4.2,10.0,,127
MA010120220812578111,파란만잔영등포,구청점,4.0,2.0,,29
MA0101202305A0023511,파란만잔저동점,,5.0,2.0,,41
MA010120220806504035,파란행복,,,,4.58,0
MA010120220808708325,파랑,,,,,29
MA0101202212A0095116,파르고,,3.8,14.0,,67
MA0101202409A0085500,파르크커피,,5.0,6.0,,1
MA0101202411A0097976,파를린베리스PARLINBERIS,,5.0,1.0,,31
MA010120220813271334,파리바게트강남을지,병원점,4.2,5.0,4.33,9
MA010120220800364682,파리바게트한강성심병원,,4.5,4.0,4.4,9
MA010120220814374132,파리서티세븐,,4.5,4.0,,
MA010120220813376919,파리크라상리나스,서대문점,4.6,14.0,,91
MA0101202211A0091334,파리크라상리나스선릉,,4.4,8.0,,
MA010120220804670135,파리크라상오픈커피스테이션,,,,,
MA010120220813851678,파리크라상커피앳웍스센터원점,,3.1,19.0,,
MA0101202306A0023847,파리크라상파스쿠찌김포공항국제선점,,4.3,69.0,,
MA0101202310A0075472,파리크라상파스쿠찌센트로,양재점,3.1,7.0,,
MA010120220810386622,파리크라상피그인더가든,여의도점,,,,
MA010120220814203212,파리피크닉,,4.0,4.0,4.58,20
MA0101202301A0096615,파마시아,,5.0,6.0,,35
MA010120220807776884,파머스빈,마곡점,,,4.53,9
MA010120220810026668,파머스빈,,3.6,43.0,4.53,9
MA010120220803578247,파머스빈,,4.0,2.0,4.53,9
MA0101202212A0028547,파머스빈,,5.0,2.0,4.53,9
MA0101202411A0014750,파머스빈문래에이스하이테크점,,,,,0
MA010120220803588777,파머스카페,,4.1,68.0,4.8,"1,367"
MA010120220812958049,파브360,,,,4.68,72
MA0101202409A0050385,파브리끄,선릉점,4.0,3.0,4.46,279
MA010120220814230739,파브리끄,,3.7,22.0,4.46,279
MA010120220804841502,파브리끄역삼GFC점,,3.7,22.0,4.5,242
MA010120220813246870,파브스커피,,4.6,66.0,4.75,268
MA010120220803722823,파세로,,4.7,59.0,,165
MA010120220814241582,파스구찌선정릉역점,,3.0,4.0,4.4,16
MA0101202305A0124235,파스꾸찌문정르피에드점,,3.1,10.0,,50
MA010120220804689573,파스쿠찌,성신여대점,4.8,12.0,,25
MA010120220800278728,파스쿠찌,용산아이파크몰점,4.3,9.0,,25
MA010120220808610300,파스쿠찌,강남구청역점,2.3,12.0,,25
MA010120220808488055,파스쿠찌,서울숲점,,,,25
MA010120220801044492,파스쿠찌,삼성역점,4.0,6.0,,25
MA010120220804177737,파스쿠찌,서초점,4.0,9.0,,25
MA0106202406A0222799,파스쿠찌가산YPP사옥점,,5.0,1.0,,14
MA0101202310A0081943,파스쿠찌강변테크노마트점,,,,4.34,37
MA010120220805448959,파스쿠찌강서NC,백화점,2.0,4.0,,
MA010120220813343917,파스쿠찌공릉역점,,4.0,10.0,,45
MA010120220804606876,파스쿠찌교대메가스터디점,,3.7,10.0,4.32,29
MA010120220803325879,파스쿠찌기쁨,병원점,3.0,2.0,4.48,5
MA010120220806412014,파스쿠찌까치산역점,,4.3,29.0,4.45,40
MA0101202406A0529758,파스쿠찌논현언주역점세중이에스,,3.0,2.0,,
MA010120220804030594,파스쿠찌논현역점,,3.5,6.0,4.3,22
MA0106202201A0604092,파스쿠찌디큐브아트센터,,3.0,8.0,4.38,49
MA0101202406A0020202,파스쿠찌명일역점,,5.0,1.0,,23
MA010120220800880476,파스쿠찌목동파리공원점,,3.0,4.0,,
MA010120220801895564,파스쿠찌뱅뱅,사거리점,2.0,2.0,4.44,5
MA010120220800441035,파스쿠찌보라매공원점,,4.4,14.0,4.43,33
MA010120220813222977,파스쿠찌서,여의도점,4.2,5.0,,
MA010120220812476876,파스쿠찌서대문역점,,3.5,2.0,,3
MA010120220807787283,파스쿠찌석촌호수점,,,,4.36,89
MA010120220811990595,파스쿠찌선릉이노센스,,,,,
MA0101202209A0088199,파스쿠찌센트로서울점,,4.2,25.0,,193
MA0101202303A0025386,파스쿠찌소마미술관점,,2.8,13.0,,120
MA0101202211A0031043,파스쿠찌신림역점,,,,4.43,33
MA0106202201A0663769,파스쿠찌신분당양재역점,,,,,
MA0101202409A0057367,파스쿠찌신사역점,,3.9,11.0,4.41,26
MA010120220804211762,파스쿠찌에스프레소바양재,,3.9,15.0,4.55,223
MA010120220800851516,파스쿠찌영등포,병원점,2.8,8.0,,12
MA0106202405A2222739,파스쿠찌영풍문고종각종로,본점,3.6,5.0,,18
MA0106202204A1954209,파스쿠찌왕십리역사,,2.8,10.0,,15
MA010120220800989980,파스쿠찌용산더,센트럴점,4.3,9.0,4.55,16
MA010120220803181293,파스쿠찌이화,사거리점,3.1,16.0,,66
MA0101202406A0312474,파스쿠찌잠실역점,,4.2,22.0,4.36,89
MA0101202411A0087329,파스쿠찌종로,본점,4.7,3.0,,12
MA010120220801661248,파스쿠찌종로2가점,,2.2,18.0,4.22,61
MA010120220805201619,파스쿠찌청담,사거리점,5.0,4.0,4.35,19
MA010120220814071300,파스쿠찌청담역점,,5.0,3.0,,9
MA0106202309A1926090,파스쿠찌충무로역점,,4.4,5.0,,23
MA010120220801043314,파스쿠찌커피숍,,2.4,5.0,,25
MA010120220808330504,파스쿠찌트윈시티,남산점,4.4,15.0,4.48,41
MA0101202310A0084828,파스쿠치마곡,중앙로점,,,,
MA010120220807828602,파스텔,,,,4.53,180
MA010120220803925579,파스텔서촌점,,4.4,43.0,4.53,180
MA010120220813296200,파아람,,,,,
MA010120220800111125,파오,,4.7,46.0,4.28,14
MA010120220807138965,파오리,,4.6,40.0,,225
MA010120220810262832,파우스디멘션,,4.0,20.0,5.0,164
MA0101202411A0075206,파우즈염창역,본점,,,,0
MA010120220812088010,파운더커피,,,,,0
MA0101202210A0091390,파운데이,,3.0,9.0,,24
MA0101202308A0081172,파운데이선정릉역점,,,,,
MA0101202306A0092394,파운드리커피,,4.7,3.0,,113
MA010120220803299186,파운드잇,,,,,
MA010120220808198056,파운드커피,역삼점,4.0,5.0,,4
MA010120220814133648,파운드커피,노원점,4.0,2.0,,4
MA010120220812380581,파이나무,,,,4.46,71
MA010120220803854953,파이드파이퍼,,4.1,11.0,4.68,147
MA010120220808167459,파이브브루잉,,4.1,28.0,5.0,234
MA0101202302A0004334,파이브센소커피,,3.7,3.0,,
MA0101202307A0028967,파이브스타,,,,4.1,23
MA010120220811815602,파이브씨커피웍스,,,,,
MA0101202302A0034531,파이브푸,,5.0,1.0,,3
MA0101202409A0232258,파이어리,,,,,
MA010120220812761916,파이어앤드아이스,,4.9,7.0,4.66,3
MA010120220806748768,파이오니어커피,,4.7,28.0,4.83,157
MA0101202409A0135209,파이트클럽,,5.0,3.0,,11
MA0101202406A0151940,파이프,,4.6,22.0,4.55,"4,538"
MA010120220801048069,파이하우스,,4.0,26.0,4.6,321
MA010120220808585102,파인,,,,4.47,141
MA010120220810426770,파인공덕역북카페지점,,,,,
MA010120220812611509,파인드유어페이보릿,,,,,
MA0101202310A0016039,파인브루잉,,5.0,7.0,,1
MA010120220804226736,파인블루,,,,,136
MA010120220809972423,파인앳프,,,,,
MA0101202406A0560817,파인에프엔비,코리아,,,,0
MA010120220813194031,파인콘,,4.3,23.0,4.49,98
MA0101202406A0094273,파일드,,5.0,11.0,,48
MA010120220809853259,파쪼카페,,,,4.84,7
MA0101202409A0182041,파차마마,,4.0,53.0,,"1,156"
MA0101202305A0007221,파치노,2호점,3.1,71.0,,745
MA0101202211A0008752,파치노,,3.1,71.0,,745
MA0101202411A0072911,파코카,,,,,
MA0101202305A0033502,파크닉,,5.0,2.0,,163
MA010120220806750334,파크사이드,,3.5,29.0,4.7,303
MA010120220800217766,파크애비뉴,,3.8,5.0,4.5,1
MA0101202307A0010992,파크앤드페이퍼,,,,,12
MA010120220807052518,파크피프틴,,,,4.52,86
MA010120220800018393,파툼,,1.6,37.0,4.09,176
MA0101202311A0028443,파트원나이스,,4.4,36.0,4.66,400
MA010120220808580055,파트원나이스,,4.4,36.0,4.66,400
MA0101202406A0413644,파트타임커피서플라이,,5.0,4.0,,8
MA0101202305A0199155,파티세리비레이,,4.8,11.0,,40
MA010120220809843570,파티세리소나,2호점,,,4.57,590
MA010120220802887146,파티세리오델리스,,4.6,14.0,,49
MA0101202306A0103305,파티셔리마루,,4.2,10.0,4.68,103
MA010120220810274822,파티스리까이에,,4.6,21.0,,102
MA010120220814070335,파티시안,,4.4,38.0,4.82,331
MA0101202311A0104229,파티오33,,4.5,13.0,,139
MA010120220803725077,파티온카페,,,,,0
MA010120220810447490,파티유,,,,,
MA010120220800639902,파파,,4.1,24.0,4.21,18
MA010120220813265878,파파카페,,,,,138
MA010120220808401127,파퓰러,,,,4.73,228
MA0106202407A2424907,판다커피&디저트,,,,,179
MA0106202401A1346664,판앤코&에이그레이트,가산점,,,,
MA0106202311A1350133,판앤코&에이그레이트구로,2호점,,,,
MA010120220813535579,판에프앤비,,,,,
MA0101202212A0028497,팔,,,,,216
MA010120220805178713,팔공커피,,,,,0
MA0101202406A0423244,팔공티,성균관대점,4.7,13.0,4.56,18
MA0101202305A0065430,팔공티,궁동점,4.2,5.0,4.56,18
MA010120220806606656,팔공티,한티점,4.5,8.0,4.56,18
MA010120220812685290,팔공티,신촌점,3.8,14.0,4.56,18
MA0101202306A0088203,팔공티,목동점,5.0,3.0,4.56,18
MA010120220806508976,팔공티,,4.8,5.0,4.56,18
MA010120220805511562,팔공티,이대점,4.4,9.0,4.56,18
MA0101202305A0165075,팔공티,용산점,2.6,11.0,4.56,18
MA010120220808587242,팔공티,,4.8,32.0,4.56,18
MA010120220812396097,팔공티고속,터미널점,4.1,8.0,4.5,30
MA010120220806481047,팔공티대치학원가점,,4.5,8.0,,
MA010120220812918103,팔공티독산지식산업센터,,,,,
MA0101202307A0086251,팔공티마곡벨리오점,,5.0,2.0,,2
MA010120220812294234,팔공티마곡벨리오점,,5.0,2.0,,2
MA010120220812835344,팔공티서대문역점,,,,,
MA010120220803081936,팔공티중계은행,사거리점,3.0,4.0,4.24,9
MA010120220804691824,팔공티홈플러스,월드컵점,,,4.38,6
MA010120220803285661,팔공티화곡아따이점,,,,,
MA010120220812122728,팔라우,,,,,22
MA0101202305A0121651,팔레트202,,5.0,3.0,,23
MA010120220805931570,팔로미노,,,,4.09,1
MA0101202406A0434802,팔로스,,3.0,2.0,,10
MA010120220804793581,팔로우스타,,,,,
MA010120220803776123,팔롬비니카페테리아,,,,,
MA010120220808539203,팔이커피,,,,4.61,3
MA010120220812258107,팔짱,,,,,118
MA010120220804329388,팔칠팔커피,,3.7,3.0,,
MA010120220804287369,팔팔팔팔,,,,,
MA010120220812646771,팜스프링스,,4.2,50.0,4.91,"1,231"
MA010120220812801939,팡딜리카페보니또장승배기점,,4.8,10.0,,8
MA0101202411A0103746,팡파르,,5.0,2.0,,6
MA0101202406A0392684,팥고당,천호로데오점,4.3,4.0,,62
MA010120220803605057,팥고당,청량리점,3.8,5.0,,62
MA0101202311A0071823,팥고당명일명성점,,3.7,6.0,,24
MA0101202411A0048397,패드커피,,,,,0
MA0101202305A0116019,패스로스터스,,,,,165
MA0101202211A0102495,패스포트,,4.5,4.0,,135
MA010120220809791863,패트릭스와플,,2.5,6.0,,1
MA0101202309A0062609,패트릭스카페CGV,압구정점,,,,3
MA010120220801141451,팩토리커피,,2.8,5.0,4.41,16
MA010120220802951865,팬더스윗,,,,4.47,623
MA010120220800349229,팬더커피숍,,,,,0
MA0101202409A0141741,팬덤어스밀탑,,1.0,2.0,,20
MA010120220809327862,팬스페이스,,4.7,3.0,,391
MA010120220804937624,팬케이크샵,,,,,401
MA010120220806874386,팬케이크샵가로수길점,,3.8,31.0,,263
MA010120220809795816,팬케이크샵커피,,4.4,17.0,4.6,62
MA010120220806664407,팬텀인터내셔널,,,,,
MA0101202305A0055490,팬테일,,5.0,3.0,,10
MA010120220810329381,팻어케이크,,,,,"3,962"
MA0101202409A0148575,팻어케이크,,4.5,17.0,,"3,962"
MA0101202212A0096316,팻커피,,3.7,3.0,,6
MA0101202309A0086165,팽페르뒤,,4.2,38.0,,535
MA010120220813660104,퍼센시아커피,,,,,
MA010120220812995995,퍼셉션,,,,4.61,554
MA010120220812179383,퍼스널커피,,4.8,31.0,,427
MA010120220806915814,퍼스트글로리,,,,,
MA010120220801626989,퍼스트엠버,,,,,
MA010120220804692550,퍼스트원광고,,,,,
MA0101202406A0153934,퍼스트카페,,5.0,3.0,,107
MA0101202309A0081427,퍼스트커피랩,강남역점,,,,82
MA0101202306A0095437,퍼스트커피랩,당산역점,4.9,7.0,,82
MA0101202409A0111524,퍼스트커피랩,문정점,3.5,2.0,,82
MA0101202406A0316325,퍼스트커피랩노원역점,,5.0,1.0,,4
MA0101202309A0032108,퍼스트커피랩쌍문점,,,,,82
MA0101202303A0091617,퍼스트커피랩카페창업,센터점,,,,9
MA0101202303A0026418,퍼스트커피랩홍대,입구점,,,4.74,801
MA010120220806524395,퍼스트페이지일상문화협동조합,,,,,
MA010120220800189171,퍼스트펭귄카페,,4.8,18.0,4.53,101
MA0101202303A0075569,퍼스트플로어,,5.0,2.0,,18
MA010120220806580984,퍼시브커피,,4.7,21.0,,109
MA010120220803523242,퍼시픽세일즈주,,,,,
MA0101202311A0040782,퍼즌트,,4.7,11.0,,73
MA010120220809852442,퍼즐,,4.8,4.0,,12
MA0106202302A2083763,퍼즐커피앤하이볼,,,,,
MA0101202307A0035198,퍼크업커피,,5.0,4.0,,33
MA0101202303A0035034,퍼프아웃,,4.3,27.0,,348
MA0101202306A0106946,퍼플공간,,,,,2
MA010120220813456466,퍼플리프,,,,,
MA010120220807113530,퍼플마녀,,5.0,5.0,,6
MA0101202310A0015341,퍼플앤족욕카페,구로디지털점,,,4.38,159
MA010120220808301873,퍼피레드,,,,,
MA010120220800985082,퍼피앤커피,,4.3,11.0,,
MA010120220812577270,퍼햅스,,,,,315
MA010120220809804624,퍼햅스PERHAPS,,4.3,29.0,,60
MA010120220814338514,펀스터,,4.3,51.0,,"1,050"
MA010120220810094399,펀스토랑,,,,,
MA010120220803774150,펄스커피,,4.9,9.0,4.62,38
MA010120220813350328,펄시,,4.3,54.0,4.91,705
MA0101202406A0047383,펄시커피양재,,4.7,19.0,,278
MA010120220806556818,펄프커피,,,,,
MA0101202212A0010335,펌킨펫하우스서울숲,,,,,
MA010120220810055487,펑키커피,,,,,51
MA0106202201A0150735,펔스커피,,4.6,21.0,,142
MA010120220807435988,페그로스터스,,4.8,26.0,,120
MA0101202305A0050109,페네트레,,,,,5
MA0101202409A0201960,페노모브푸어링아웃,,4.2,151.0,,
MA010120220800445338,페니커피로스터스,,4.0,125.0,4.57,54
MA010120220800558222,페디오,,,,4.25,89
MA010120220805163239,페라,,3.4,51.0,,363
MA010120220800590609,페라,,4.1,8.0,,363
MA010120220800823163,페라주,,,,,
MA0101202306A0066423,페르남부쿠,,5.0,11.0,,18
MA010120220804287346,페르마타,,4.7,12.0,,173
MA010120220805448057,페르비타,,4.8,5.0,4.18,11
MA010120220814050412,페리도트,,,,4.56,31
MA0101202212A0044403,페리윙클,,,,,0
MA0101202308A0033512,페리카페,,,,,68
MA0101202309A0072968,페베르,,3.7,3.0,,24
MA010120220800161965,페브,,5.0,6.0,,186
MA010120220808359707,페브,,4.3,19.0,,186
MA010120220813419972,페블,,,,,37
MA010120220812681434,페블스,,,,,414
MA010120220801137707,페이딩,,5.0,3.0,,
MA010120220808560420,페이머스,,4.9,11.0,,67
MA010120220807274962,페이머스커피,,,,4.45,838
MA0101202307A0083663,페이벡커피,,5.0,4.0,4.56,37
MA010120220811990614,페이보릿연남,,,,,1
MA0101202411A0053234,페이브,,4.6,7.0,,34
MA0101202310A0084583,페이브,대학로점,,,,34
MA0101202212A0052855,페이브먼트,,4.4,26.0,,148
MA010120220813147367,페이브베이커리,서울대점,4.6,15.0,,139
MA0101202305A0130504,페이브커피,,,,,34
MA0106202204A2001802,페이브커피동,여의도점,1.0,1.0,,
MA010120220814181122,페이브커피망원,시장점,4.3,3.0,,7
MA0106202310A2030851,페이브커피방배,본점,4.0,2.0,,42
MA0101202406A0506226,페이브커피이대김소영점,,4.7,7.0,,34
MA0106202305A1610093,페이즈커피,,4.3,4.0,,11
MA0106202201A1585913,페이즈커피,,,,,11
MA010120220814008494,페이지,,4.2,29.0,4.48,286
MA010120220809682550,페이지2726,,4.6,13.0,,43
MA010120220801149245,페이퍼버드커피하우스,,4.8,14.0,,40
MA010120220805686883,페이퍼커피,,4.0,3.0,4.66,24
MA010120220814330545,페이페이커피,,4.6,8.0,,
MA0101202307A0103741,페인트커피,,4.1,18.0,4.42,88
MA0101202212A0074728,페인트커피&바,,4.1,18.0,,721
MA010120220804892840,페인트커피&바,,,,,721
MA0106202201A0743551,페인트커피&바,,,,,721
MA0101202303A0121298,페츠베리머치카페,,5.0,2.0,,
MA010120220804687693,페트롤플레이스,,4.4,48.0,4.69,249
MA0101202311A0076635,페트리코파트너스창경궁점,,,,,
MA0101202409A0093618,페프리,,4.8,6.0,,14
MA0101202406A0556088,펜타피플,,,,,
MA010120220814031124,펠롱,,3.9,12.0,4.25,1
MA0101202411A0048029,펠루시드커피,,4.9,8.0,,16
MA010120220813460029,펠리데이,,4.7,12.0,,61
MA010120220805983126,펠리스,,,,,1
MA010120220803883290,펠리체,,3.8,4.0,4.44,1
MA0101202211A0085400,펠리칸카페,,4.5,22.0,4.8,584
MA010120220800208123,펠앤콜,,4.0,62.0,4.45,401
MA0101202308A0067101,펠어,,5.0,1.0,4.7,792
MA010120220805024537,펠어커피,,,,4.79,459
