,상가업소번호,법정동코드,고유번호,지번,상호명,지점명,TRDAR_CD,건축물면적(㎡),접한길이_m,도로2m이내접촉길이_m,교차로_존재_여부
13813,MA010120220805423562,1168010800,1.16801080010009e+18,9-14,드라쏠,,3110953,149.19,13.61526527847761,41.05266167700852,False
13814,MA010120220800075494,1144012200,1.14401220010367e+18,367-10,뎀셀브즈,,3110559,71.1,0.0,27.23495524161079,False
13815,MA010120220806706747,1111017500,1.11101750011054e+18,1054,이디야숭인점,,3120062,0.0,16.035528584919593,27.48769269393855,True
13816,MA010120220809900873,1159010700,1.15901070010318e+18,318-75,피에스타7커피남성점,,3110846,150.84,0.0,44.25420131723335,False
13817,MA0101202303A0076449,1168010700,1.16801070010561e+18,561-8,비비카페,,3120186,97.74,0.0,0.0,False
13818,MA010120220800211290,1168010700,1.16801070010561e+18,561-8,새들러하우스,,3120186,97.74,0.0,0.0,False
13819,MA0101202305A0082381,1165010800,1.16501080011571e+18,1571-14,미니말레뢰스터리&커피바,,3120173,186.85,0.0,0.0,False
13820,MA0101202303A0076057,1153011000,1.15301100010157e+18,157,메가엠지씨커피온수역점,,3110680,633.67,0.0,0.0,True
13821,MA010120220813265878,1154510200,1.15451020011031e+18,1031-27,파파카페,,3110735,,,,
13822,MA010120220812223016,1168011800,1.16801180010955e+18,955-7,에스타미네스탠드,,3120179,160.23,0.0,38.799365081725405,False
13823,MA0101202406A0098170,1162010100,1.16201010010859e+18,859-17,매머드익스프레스관악,중앙점,3110892,1652.071,0.0,0.0,True
13824,MA010120220801007517,1162010100,1.16201010010859e+18,859-17,쏘시얼네트워크주,,3110892,1652.071,0.0,0.0,True
13825,MA010120220809781722,1162010100,1.16201010010859e+18,859-17,메가엠지씨커피,서울대입구역점,3110892,1652.071,0.0,0.0,True
13826,MA010120220811945425,1162010100,1.16201010010859e+18,859-17,위버커피,,3110892,1652.071,0.0,0.0,True
13827,MA0106202406A2464892,1156011000,1.15601100010023e+18,23-6,스타벅스,여의도역R,3120149,1689.18,0.0,0.0,True
13828,MA010120220806535984,1156011000,1.15601100010023e+18,23-6,홍콩다방오투,테라스점,3120149,1689.18,0.0,0.0,True
13829,MA010120220810332182,1156011000,1.15601100010023e+18,23-6,카페바이민,,3120149,1689.18,0.0,0.0,True
13830,MA010120220812851742,1117012800,1.1170128001004e+18,40-93,101커피,,3110062,,,,
13831,MA0101202210A0009652,1156010100,1.1560101001061804e+18,618-385,이디야영등포본동점,,3110792,158.38,0.0,39.41699741062343,False
13832,MA010120220810314567,1120011500,1.12001150010204e+18,204-2,프레이커피바,,3110134,0.0,28.93076979479654,53.49468154341274,False
13833,MA0101202310A0076525,1162010200,1.16201020011433e+18,1433-102,카페레이브,,3120157,134.11,0.0,0.0,True
13834,MA010120220810196704,1111013300,1.11101330010142e+18,142-4,식물A,,3120009,33.06,3.577599672739038,23.71230170502229,False
13835,MA0106202307A0704065,1174010500,1.17401050010255e+18,255-2,학산테라로사커피길동지점,,3111083,839.08,7.903759045891917,119.74739079932328,False
13836,MA010120220804943142,1120011400,1.12001140010016e+18,16-9,업.사이드커피연무장,,3120051,110.76,8.418873903643707,54.911291489147416,True
13837,MA0101202409A0067538,1135010500,1.13501050010169e+18,169-63,둥지커피호프,,3110428,,,,
13838,MA010120220809641409,1138010400,1.13801040010503e+18,503-12,아임요거트,은평점,3110458,102.04,20.422122918316184,40.8150530485029,True
13839,MA010120220813381980,1111015200,1.11101520010001e+18,1-1,헤리티지클럽,,3110019,0.0,9.859456956025278,24.30984144039418,False
13840,MA010120220806664965,1144011000,1.14401100010054e+18,54-21,지피피엘,,3120094,163.96,0.0,50.3904209334941,False
13841,MA010120220806387542,1111013300,1.11101330010144e+18,144,청수당,,3120009,0.0,10.116123091373256,0.0,False
13842,MA010120220800988656,1162010200,1.16201020010487e+18,487-8,카페한보리,,3110861,209.51,0.0,0.0,False
13843,MA010120220800515678,1150010500,,776-2,비101,,3110648,,,,
13844,MA0101202212A0071100,1150010500,,776-2,달리는커피양천향교역점,,3110648,,,,
13845,MA010120220814323423,1150010500,,776-2,매니앜,,3110648,,,,
13846,MA010120220808379693,1150010500,,776-2,카페루틴,,3110648,,,,
13847,MA0101202310A0038489,1150010500,,776-2,커피면회소양천향교역점,,3110648,,,,
13848,MA0101202305A0033656,1141010300,1.14101030010016e+18,16-2,해브커피,서대문점,3120018,0.0,2.16917945354281,32.26571947388278,True
13849,MA010120220804480775,1168011800,1.16801180010946e+18,946-20,교회한우리교회,,3120192,410.39,1.0811464098076102,58.065935025884514,False
13850,MA010120220804064468,1171010200,1.17101020010007e+18,7-11,와이에스케이파트너스주,,3120227,1980.56,0.0,0.0,False
13851,MA010120220811558194,1165010200,1.16501020010217e+18,217,편안할안,,3120180,3850.72,0.0,187.83900731232225,True
13852,MA010120220811818558,1165010200,1.16501020010217e+18,217,비커피,,3120180,3850.72,0.0,187.83900731232225,True
13853,MA010120220806787242,1165010200,1.16501020010217e+18,217,카페101,,3120180,3850.72,0.0,187.83900731232225,True
13854,MA010120220808625720,1165010800,1.16501080011619e+18,1619-6,쟈니스커피,,3110929,125.76,12.177361116522182,27.09787603439717,False
13855,MA010120220801838665,1150010500,,771-4,테베르베이크,,3120118,,,,
13856,MA0101202406A0552612,1150010500,,771-4,먼치킨,,3120118,,,,
13857,MA0101202406A0085096,1150010500,,771-4,바타커피,,3120118,,,,
13858,MA010120220813133146,1150010500,,771-4,아임일리터,마곡점,3120118,,,,
13859,MA010120220806628876,1150010500,,771-4,커브사이드스텐드로스터리,,3120118,,,,
13860,MA010120220810659363,1138010200,1.13801020010144e+18,144-4,요거프레소녹번점,,3110484,220.45,0.0,0.0,False
13861,MA010120220805084342,1126010600,1.12601060010667e+18,667,메가엠지씨커피중랑,구청점,3110272,626.56,0.0,0.0,True
13862,MA0101202301A0015484,1126010600,1.12601060010667e+18,667,더벤티중랑,구청점,3110272,626.56,0.0,0.0,True
13863,MA010120220813641258,1141011700,,134-16,컨시어지커피,,3120093,,,,
13864,MA0101202303A0012138,1168010100,1.16801010010704e+18,704-51,컬러즈,,3120210,339.19,0.0,64.27151916916003,False
13865,MA010120220806462148,1168010100,1.16801010010704e+18,704-51,슈퍼커피선릉로점,,3120210,339.19,0.0,64.27151916916003,False
13866,MA010120220803636048,1123010100,1.12301010010092e+18,92-35,아인스,,3120062,0.0,7.541850212514676,19.614991151504213,False
13867,MA0101202306A0083299,1171010100,1.17101010010294e+18,294-4,이디야서울삼성내과점,,3111003,190.93,0.0,0.0,True
13868,MA0106202406A2465577,1114013000,1.11401300010013e+18,13-31,스타벅스,명동남산,3120027,207.63,13.663084465304362,55.94774079905416,True
13869,MA010120220803639334,1126010300,,208-23,현대커피숍,,3110234,,,,
13870,MA0101202409A0223913,1174010500,1.17401050010359e+18,359-1,와플존,,3111077,376.77,1.4768051513076794,62.22760034518913,False
13871,MA010120220803018119,1168010500,1.16801050010153e+18,153,북앤레스트,,3120213,477.3,0.0,0.0,False
13872,MA010120220814321942,1168011400,1.16801140010644e+18,644-7,숨다,,3110997,92.71,0.0,10.110669230301053,True
13873,MA0101202301A0041099,1120011400,1.1200114001065604e+18,656-544,플로피,,3120051,,,,
13874,MA010120220803714608,1144012300,1.14401230010419e+18,419-3,메가엠지씨커피마포시민공원점,,3110541,485.16,3.75487370145816,69.85737051509079,True
13875,MA0101202411A0048585,1144012300,1.14401230010419e+18,419-3,빽다방마포시민공원점,,3110541,485.16,3.75487370145816,69.85737051509079,True
13876,MA010120220806305127,1129010900,1.12901090010075e+18,75,각자의취향,,3110296,0.0,5.131648716278778,18.163752349771507,False
13877,MA0106202211A0600052,1114012500,1.11401250010063e+18,63-5,메가엠지씨커피명동,중앙점,3120028,335.63,21.556401902652908,23.56688652403629,False
13878,MA0106202403A1177384,1144012000,1.14401200010445e+18,445-4,투썸플레이스홍대,서교점,3120102,0.0,0.0,47.59661151378501,True
13879,MA0101202307A0091578,1165010700,1.16501070010724e+18,724-14,카페헬시베리,,3120176,202.81,0.0,16.290451296577643,False
13880,MA010120220813655572,1123010800,1.12301080010061e+18,61-10,레프트커피,,3110205,0.0,0.0,36.62699945293235,True
13881,MA010120220800164699,1144012400,1.14401240010509e+18,509-4,제이엔알,,3120104,135.52,8.161374007017475,39.81222766317234,False
13882,MA010120220805308558,1141011800,1.14101180010401e+18,401-17,디저트39,명지대점,3110503,96.72,0.0,27.465553181643923,False
13883,MA010120220804323345,1165010800,1.16501080011577e+18,1577-11,이디야서울,교대점,3120172,100.8,0.0,0.0,True
13884,MA010120220812830818,1141011100,1.14101110010361e+18,361-30,롱앤쇼트,,3110519,216.42,23.662555437892134,39.23768606151562,True
13885,MA0101202306A0049883,1165010200,1.16501020010283e+18,283-4,아르코커피로스터스,,3120184,152.64,0.0,0.0,False
13886,MA0101202406A0448440,1168010800,1.16801080010006e+18,6-21,커피파베스,,3120190,925.69,0.0,69.46677169347774,True
13887,MA0106202406A2464807,1144011500,1.14401150010086e+18,86-22,스타벅스,홍대삼거리,3120103,243.83,25.93288955991086,52.19459606992464,True
13888,MA0101202406A0362039,1162010300,1.16201030010602e+18,602-1,달빛정원,,3120160,185.96,0.0,17.336155439698718,False
13889,MA010120220814229913,1126010500,1.12601050010403e+18,403-4,화성루다방,,3110277,235.6,0.0,57.1185306331854,True
13890,MA010120220807014750,1141011600,1.14101160010031e+18,31-4,독수리다방,,3120094,429.1,0.0,51.54587355429338,True
13891,MA010120220811774406,1168010800,1.16801080010134e+18,134-7,카페리빈,논현점,3120191,154.94,10.981779447472745,30.95215023368364,False
13892,MA010120220811825537,1150010300,1.15001030010831e+18,831-11,카페아르떼,,3130221,232.91,0.0,0.0,False
13893,MA010120220810207204,1150010900,1.15001090010249e+18,249-153,아임일리터,,3110638,,,,
13894,MA010120220803057568,1150010200,,847,바빈스,가양점,3110657,,,,
13895,MA010120220802964103,1111015600,1.11101560010171e+18,171,커피소,,3001494,0.0,11.63984035933336,68.80049687931174,False
13896,MA010120220803030225,1111015600,1.11101560010171e+18,171,세운커피숍,,3001494,0.0,11.63984035933336,68.80049687931174,False
13897,MA010120220812789985,1174010100,1.17401010010328e+18,328-10,요거트빌리지,,3120248,212.42,19.587970571730946,43.41450812929358,False
13898,MA010120220804756855,1126010100,1.12601010010498e+18,498-5,포트캔커피사가정역점,,3120068,262.13,43.41899897869188,54.87449270390452,False
13899,MA010120220806028044,1154510200,1.15451020010378e+18,378-54,푸르토아,,3110752,107.61,0.0,18.239550770643305,False
13900,MA010120220807158879,1174010900,1.17401090010332e+18,332-2,메가엠지씨커피천호공원점,,3111049,250.5,3.4553491901219,56.82265923649634,True
13901,MA010120220808753506,1156012000,1.15601200010044e+18,44-14,모아다방,,3110759,147.2,0.0,37.520819653253255,False
13902,MA0101202406A0032415,1117011300,,1-8,뉴이베리아,,3110063,,,,
13903,MA010120220812431312,1132010700,1.13201070010502e+18,502-27,이륙커피,,3110404,102.91,5.3019406842689865,49.82230440873535,True
13904,MA010120220812629075,1162010200,,1680-24,컴포즈커피난곡우체국,사거리점,3110863,,,,
13905,MA010120220809085509,1168010800,1.16801080010221e+18,221-7,고망고망,,3120194,511.2,0.0,0.0,False
13906,MA0101202303A0045676,1130510300,1.13051030010535e+18,535-79,제니스키친앤드커피,,3110337,99.95,19.6976577860221,32.53806137736696,False
13907,MA0101202306A0029854,1153010700,1.1530107001013e+18,130-39,하이커피,,3110695,86.22,0.0,36.99538160531373,False
13908,MA010120220814258336,1171010500,1.17101050010002e+18,2-2,카페일다경,,3120226,179.38,0.0,0.0,False
13909,MA010120220805437649,1144012700,1.1440127001153e+18,1530,카페새싹,,3130183,62.85,1.4771910889335729,21.909621262165548,False
13910,MA010120220805545200,1141011600,1.14101160010053e+18,53-91,블랙번즈,,3120094,175.01,0.0,0.0,False
13911,MA010120220800030710,1111015600,1.11101560010145e+18,145-1,지중해,,3120009,164.56,9.015841048980732,55.33245011274499,False
13912,MA010120220800442022,1159010100,1.15901010010058e+18,58-36,카페톡,,3120153,55.5,0.0,19.779676205227183,False
13913,MA0101202308A0034909,1162010200,1.16201020011524e+18,1524-9,디디디알캔&보틀커피신림,본점,3120158,196.71,0.0,0.0,False
13914,MA010120220808000120,1123010200,1.12301020010255e+18,255-58,롤스커피,,3110188,0.0,0.0,0.0,True
13915,MA010120220813043312,1126010100,1.12601010010612e+18,612-61,커피207,,3110261,,,,
13916,MA010120220806684473,1138010900,1.13801090010007e+18,7-4,메가엠지씨커피은평,신사점,3110455,375.16,0.0,95.00459211745716,True
13917,MA0101202411A0103555,1138010900,1.13801090010007e+18,7-4,메가엠지씨커피은평,신사점,3110455,375.16,0.0,95.00459211745716,True
13918,MA010120220803253508,1141011700,1.14101170010128e+18,128-25,래핑폭스,,3110508,141.42,11.305926758089113,48.15338168740305,False
13919,MA010120220802282386,1162010200,1.16201020011432e+18,1432-118,카페드발렌느,,3110869,,,,
13920,MA010120220803215437,1156011000,1.15601100010024e+18,24-1,커피애플블러썸,,3120149,,,,
13921,MA0106202201A0153247,1156011000,1.15601100010024e+18,24-1,커피빈현대자동차여의도점,코리아,3120149,,,,
13922,MA0101202305A0012906,1171010100,1.1710101001004e+18,40-1,비엔나커피키자니아점,,3120227,36711.68,0.0,0.0,True
13923,MA010120220804202015,1162010100,1.16201010010636e+18,636-125,커피깡패,,3110883,0.0,0.0,20.4112932470574,False
13924,MA010120220808373758,1144012400,1.14401240010487e+18,487-21,하프베이글,,3110558,198.87,12.234344809176331,32.5294706164941,False
13925,MA0101202301A0068659,1174010900,1.17401090010397e+18,397-63,커피에반하다,,3111063,0.0,11.15067544938319,0.0,False
13926,MA010120220808170327,1168010700,1.16801070010512e+18,512-10,이디야,,3120178,231.57,0.0,49.07731457499017,False
13927,MA010120220812309994,1111017500,1.111017500102e+18,200-10,매머드익스프레스종로숭인점,,3120062,111.62,10.794679958692774,23.6723522202902,False
13928,MA010120220803394764,1174010800,1.17401080010048e+18,48-4,빽다방천호역,롯데점,3120243,112.67,7.910204547770065,47.88108687480325,False
13929,MA0101202209A0060428,1168010600,1.16801060010944e+18,944-30,메가엠지씨커피삼성,중앙점,3120222,169.76,0.0,24.425017186330987,False
13930,MA0101202406A0343132,1138011400,,65,디저트39,구파발역점,3120089,,,,
13931,MA0101202307A0026988,1138011400,,65,메가엠지씨커피은평뉴타운점,,3120089,,,,
13932,MA0106202406A2466290,1138011400,,65,스타벅스,구파발사거리,3120089,,,,
13933,MA010120220805987695,1168010700,1.16801070010517e+18,517-6,디스타갤러리,,3120186,185.21,0.0,18.427199796245528,False
13934,MA010120220808067285,1165010800,1.16501080011712e+18,1712-8,카페301,,3120173,168.14,4.102354998145907,16.047733576031888,False
13935,MA010120220809957810,1165010800,1.16501080011712e+18,1712-8,아빅스카페위드,서울지점,3120173,168.14,4.102354998145907,16.047733576031888,False
13936,MA010120220813123793,1171010700,1.17101070010114e+18,114-8,오이나플라워앤커피바,,3120237,0.0,0.0,34.19957260149862,False
13937,MA0101202212A0019949,1147010300,1.14701030010228e+18,228-1,컴포즈커피곰달래,사거리점,3110601,,,,
13938,MA0101202305A0128915,1154510100,1.1545101001006e+18,60-73,킹스빈벽산5차점,,3120131,5099.36,0.0,0.0,True
13939,MA010120220804719912,1154510100,1.1545101001006e+18,60-73,가산커피벽산점,,3120131,5099.36,0.0,0.0,True
13940,MA0101202303A0028097,1144012300,,394-101,콜트,,3110544,,,,
13941,MA010120220800070161,1111018400,1.11101840010182e+18,182-1,청하고려인삼주,,3110005,1424.35,0.0,18.055987593445742,False
13942,MA0106202201A0153191,1126010200,1.126010200101e+18,100-17,커피빈상봉역점,코리아,3120069,,,,
13943,MA010120220808339101,1168010100,1.16801010010702e+18,702-23,카페필트레,,3120210,584.64,0.0,0.0,False
13944,MA010120220803744260,1121510900,1.12151090010469e+18,469-22,세븐몽키스커피,,3120055,238.0,31.62560636446054,52.82631185368671,True
13945,MA010120220806854290,1171010800,,642,커피사피엔스,문정점,3120235,,,,
13946,MA010120220808426427,1171010800,,642,더치앤빈,,3120235,,,,
13947,MA010120220813629716,1171010800,,642,타이거커피,,3120235,,,,
13948,MA010120220813101992,1171010800,,642,카카오카페,,3120235,,,,
13949,MA010120220807412212,1171010800,,642,공공커피,,3120235,,,,
13950,MA010120220806970302,1171010800,,642,마린커피,,3120235,,,,
13951,MA010120220807161710,1171010800,,642,스몰굿커피,문정점,3120235,,,,
13952,MA010120220812164674,1171010800,,642,감성커피문정테라,타워점,3120235,,,,
13953,MA010120220813640883,1171010800,,642,메가엠지씨커피문정테라타워Ⅱ점,,3120235,,,,
13954,MA0101202310A0028641,1168010100,1.16801010010818e+18,818-8,커피나인2호점,강남역,3120189,360.15,0.0,0.0,False
13955,MA010120220802949854,1159010700,1.15901070010248e+18,248-6,제이스커피,,3110846,,,,
13956,MA0101202406A0468720,1121510500,1.12151050010225e+18,225-90,킨보이서울,,3110155,,,,
13957,MA0101202406A0231530,1168010600,1.16801060010891e+18,891-53,텐퍼센트커피,,3120215,169.58,0.0,0.0,False
13958,MA010120220814029693,1144010400,1.14401040010566e+18,566,좋은아침커뮤니케이션즈,,3120107,1304.2,0.0,98.36066178178211,False
13959,MA010120220813095018,1114013700,1.11401370010025e+18,25-1,엘림,,3120032,39.01,8.886520110420756,32.6386126064252,False
