,상가업소번호,상호명,지점명,TRDAR_CD,estimated_총_유동인구_수_total,estimated_시간대_00_06_유동인구_수_total,estimated_시간대_06_11_유동인구_수_total,estimated_시간대_11_14_유동인구_수_total,estimated_시간대_14_17_유동인구_수_total,estimated_시간대_17_21_유동인구_수_total,estimated_시간대_21_24_유동인구_수_total,상권_코드,매출_최대_시간대,피크_유동인구_수_상권별,기준_년분기_코드,피크_유동인구_수_11~14
12896,MA010120220806276013,투썸플레이스송파올림픽아파트,남문점,3111032,59038,11589,12095,8741,8781,11291,6540,3111032.0,11_14,8741.0,20244.0,8741
12897,MA010120220813497710,이하나,,3120173,50487,6601,10596,9232,9064,10309,4684,3120173.0,11_14,9232.0,20244.0,9232
12898,MA010120220803374578,커피박스,,3120166,32309,5910,6424,4998,5035,6338,3604,3120166.0,11_14,4998.0,20244.0,4998
12899,MA010120220803191573,르와조역삼,,3120197,34261,4138,7571,6902,6762,6158,2731,3120197.0,11_14,6902.0,20244.0,6902
12900,MA010120220808537894,밸런스포인트,,3120210,58311,8746,12405,10568,10259,10874,5458,3120210.0,11_14,10568.0,20244.0,10568
12901,MA0101202411A0018284,메가엠지씨커피상도더샵점,,3110830,86231,27034,18013,8911,8325,12265,11682,3110830.0,17_21,12265.0,20244.0,8911
12902,MA0101202409A0147645,메가엠지씨커피중화역점,,3110249,179051,49363,37886,20770,19346,27837,23850,3110249.0,11_14,20770.0,20244.0,20770
12903,MA0106202406A2465608,스타벅스,장위뉴타운,3110329,262077,92242,55250,23221,21960,32108,37295,,,,,23221
12904,MA0101202305A0036298,디케이올,,3120160,50965,8456,8741,6848,7365,12604,6951,3120160.0,17_21,12604.0,20244.0,6848
12905,MA010120220800610625,키지아,,3110486,83105,20008,15699,9745,10418,15800,11436,3110486.0,11_14,9745.0,20244.0,9745
12906,MA010120220808566415,매머드익스프레스성수AK밸리점,,3110136,35330,6585,7158,5519,5888,6456,3724,3110136.0,11_14,5519.0,20244.0,5519
12907,MA0101202409A0069485,바나프레소충무로역점,,3120032,28478,3755,5993,5380,5261,5550,2539,3120032.0,11_14,5380.0,20244.0,5380
12908,MA0101202409A0074809,전광수커피하우스북한산점,,3110337,30110,8367,6203,3646,3461,4653,3781,3110337.0,11_14,3646.0,20244.0,3646
12909,MA0101202406A0585454,세화비지니스,,3110778,115855,31851,23375,13024,13233,18881,15492,3110778.0,11_14,13024.0,20244.0,13024
12910,MA010120220804428499,눈내리는숲;설래임,홍대본점,3120103,20806,3857,2793,2808,3453,5008,2887,3120103.0,14_17,3453.0,20244.0,2808
12911,MA0101202409A0244806,컴포즈신월양강점,,3110608,154915,49152,32334,15593,14876,22078,20882,3110608.0,11_14,15593.0,20244.0,15593
12912,MA0101202306A0094084,그래;여기,,3110850,94471,27402,19434,9648,9495,15600,12892,3110850.0,17_21,15600.0,20244.0,9648
12913,MA0106202309A2197413,컴포즈커피역사공원역점,동대문,3120037,87547,12478,17318,14724,15405,18310,9313,3120037.0,11_14,14724.0,20244.0,14724
12914,MA010120220813417328,모센즈스위트,,3120103,20806,3857,2793,2808,3453,5008,2887,3120103.0,14_17,3453.0,20244.0,2808
12915,MA0101202409A0004146,카페1958,,3110009,18515,5418,3738,2136,2091,2700,2432,3110009.0,14_17,2091.0,20244.0,2136
12916,MA010120220808432787,에버그린티에스,,3120077,76518,18676,16451,9749,9510,12720,9411,3120077.0,11_14,9749.0,20244.0,9749
12917,MA010120220814015098,아재커피,광화문점,3120003,11115,1034,2403,2390,2366,2173,749,3120003.0,11_14,2390.0,20244.0,2390
12918,MA010120220807022057,올딧세,,3110062,25014,4183,4946,3987,4162,5131,2605,3110062.0,11_14,3987.0,20244.0,3987
12919,MA0106202201A0821219,카페델꼬또네,,3120203,39569,5937,7886,7076,7219,7662,3789,3120203.0,11_14,7076.0,20244.0,7076
12920,MA010120220804912304,빽다방,안암역점,3110312,32414,6433,7113,5369,5025,5194,3280,3110312.0,11_14,5369.0,20244.0,5369
12921,MA0101202301A0039255,공차,종암점,3110319,219232,52112,42502,26395,28607,41051,28565,3110319.0,14_17,28607.0,20244.0,26395
12922,MA0101202409A0100187,컴포즈커피,성신여대점,3110303,63548,17998,13391,7457,7192,9495,8016,3110303.0,11_14,7457.0,20244.0,7457
12923,MA010120220812292694,공간,,3130086,163127,26906,36191,28221,28032,28230,15546,3130086.0,06_11,36191.0,20244.0,28221
12924,MA010120220806539819,블랙마켓,,3001491,73601,16501,12456,9913,10698,14434,9600,3001491.0,14_17,10698.0,20244.0,9913
12925,MA0106202201A0026023,CGV투썸건대입구,,3120053,27029,4893,4349,3411,3940,6551,3886,3120053.0,17_21,6551.0,20244.0,3411
12926,MA010120220811706711,영원애프앤비,,3110509,45132,12153,8978,5126,5599,7527,5749,3110509.0,17_21,7527.0,20244.0,5126
12927,MA010120220808664050,허니빈,,3110069,53797,11564,11022,7852,7552,9623,6183,3110069.0,11_14,7852.0,20244.0,7852
12928,MA0101202406A0302562,메가엠지씨커피구로이화교차로점,,3110720,212146,60437,43092,22657,22879,34512,28569,3110720.0,17_21,34512.0,20244.0,22657
12929,MA010120220808700584,온더그라운드,,3120202,40139,5067,6583,7400,7800,8990,4299,3120202.0,14_17,7800.0,20244.0,7400
12930,MA0101202307A0097445,열두시,,3110468,127095,37649,25211,12710,13168,20657,17700,3110468.0,11_14,12710.0,20244.0,12710
12931,MA010120220800096867,카페시월,,3110229,166096,40896,34893,22366,21463,26324,20154,3110229.0,21_24,20154.0,20244.0,22366
12932,MA0101202406A0468170,매머드익스프레스홍대,정문점,3120103,20806,3857,2793,2807,3453,5008,2887,3120103.0,14_17,3453.0,20244.0,2807
12933,MA0101202406A0305560,크눌프,,3110068,97375,24510,20651,12436,12248,15787,11744,3110068.0,11_14,12436.0,20244.0,12436
12934,MA0101202409A0232244,피치스엠,,3120039,89232,18641,16999,12562,12563,16887,11580,3120039.0,11_14,12562.0,20244.0,12562
12935,MA010120220811659285,암스트롱의달커피,,3110180,24260,5607,4778,3305,3422,4432,2716,3110180.0,11_14,3305.0,20244.0,3305
12936,MA0101202406A0522591,보스톤,,3120070,41424,6555,7466,5674,6787,9765,5177,3120070.0,14_17,6787.0,20244.0,5674
12937,MA010120220813458545,커피더호랑이,,3120192,35594,6512,7770,5951,5754,6058,3549,3120192.0,11_14,5951.0,20244.0,5951
12938,MA010120220802587094,위싱웰,,3120197,34261,4138,7571,6902,6762,6158,2731,3120197.0,11_14,6902.0,20244.0,6902
12939,MA010120220805029389,카페365,,3120187,41204,6169,7816,6679,7086,8979,4476,3120187.0,11_14,6679.0,20244.0,6679
12940,MA010120220811966143,스타이야기,양재점,3120183,28100,4538,5875,4804,4825,5227,2830,3120183.0,11_14,4804.0,20244.0,4804
12941,MA010120220813381503,달리아,,3120188,77872,9382,14712,14816,15338,16892,6734,3120188.0,11_14,14816.0,20244.0,14816
12942,MA010120220813535194,블랙포션,,3120188,77872,9382,14712,14816,15338,16892,6734,3120188.0,11_14,14816.0,20244.0,14816
12943,MA0101202311A0004736,매머드커피여의도증권가점,,3120149,10004,875,2182,2167,2204,1929,646,3120149.0,11_14,2167.0,20244.0,2167
12944,MA010120220806274987,공감,,3120145,84938,15578,14819,12995,14387,17483,9676,3120145.0,17_21,17483.0,20244.0,12995
12945,MA0101202406A0162489,컴포즈커피압구정스마일점,,3120202,80274,10132,13166,14800,15600,17978,8598,3120202.0,14_17,15600.0,20244.0,14800
12946,MA010120220803445359,솟대,,3120202,80274,10132,13166,14800,15600,17978,8598,3120202.0,14_17,15600.0,20244.0,14800
12947,MA010120220805059594,로우포지션,,3110855,62164,15056,11711,6823,7336,12112,9127,3110855.0,17_21,12112.0,20244.0,6823
12948,MA010120220802247130,푸드앤갤러리,,3110093,78944,18673,15883,10484,10781,13474,9649,3110093.0,11_14,10484.0,20244.0,10484
12949,MA0101202210A0098188,핑거커피보광동점,,3110093,78948,18674,15883,10484,10782,13475,9650,3110093.0,11_14,10484.0,20244.0,10484
12950,MA010120220806239662,빽다방,신대방역점,3110855,62164,15056,11711,6823,7336,12112,9127,3110855.0,17_21,12112.0,20244.0,6823
12951,MA010120220806738200,이제이스모자이크,,3120178,51708,7878,10399,8928,9177,10348,4979,3120178.0,11_14,8928.0,20244.0,8928
12952,MA010120220806964255,라프리앙,,3110175,109507,28875,22025,12626,13271,18868,13843,3110175.0,11_14,12626.0,20244.0,12626
12953,MA010120220801236059,빽다방먹골역점,,3110247,287988,79040,58280,30718,31470,48090,40391,3110247.0,11_14,30718.0,20244.0,30718
12954,MA010120220802859371,합정카페,,3110550,44844,10409,8549,5714,5828,8549,5794,3110550.0,11_14,5714.0,20244.0,5714
12955,MA010120220806762131,라이트잇,,3110172,92320,25103,18934,10026,10289,15139,12828,,,,,10026
12956,MA0101202406A0334760,트롬바커피,,3120203,39571,5937,7887,7077,7219,7662,3789,3120203.0,11_14,7077.0,20244.0,7077
12957,MA010120220809932709,천계월,,3110172,92331,25106,18937,10027,10291,15141,12830,,,,,10027
12958,MA0101202305A0085104,날쌘카페,건대점,3120053,27032,4893,4350,3411,3940,6552,3886,3120053.0,17_21,6552.0,20244.0,3411
12959,MA0101202212A0096339,뉴홉클,,3110550,89692,20820,17100,11428,11658,17100,11588,3110550.0,11_14,11428.0,20244.0,11428
12960,MA010120220807221617,향기내는사람들히즈빈스서울영동교회점,,3120191,50386,9351,10727,8355,8358,8622,4973,3120191.0,11_14,8355.0,20244.0,8355
12961,MA010120220801149245,페이퍼버드커피하우스,,3111077,205489,52530,41252,25363,26010,34766,25567,3111077.0,06_11,41252.0,20244.0,25363
12962,MA0101202406A0512840,컴포즈커피용두동아제약점,,3110181,311452,61627,67840,50616,49764,50341,31263,,,,,50616
12963,MA010120220804273934,투썸플레이스잠실,신천점,3120225,44932,10053,8172,5554,5985,9135,6033,3120225.0,11_14,5554.0,20244.0,5554
12964,MA010120220806442957,경동흥업,,3120062,54452,10549,12068,8490,8201,9331,5813,3120062.0,11_14,8490.0,20244.0,8490
12965,MA0101202311A0065172,스노우엠유한책임회사,코리아,3110131,37568,4555,6749,7217,8136,7909,3004,3110131.0,14_17,8136.0,20244.0,7217
12966,MA010120220800797068,Q커피향큐,,3110913,121885,36618,28772,13825,12186,15095,15389,3110913.0,11_14,13825.0,20244.0,13825
12967,MA0101202406A0206200,쿠치,,3110508,34758,8779,7026,4485,4397,5830,4241,3110508.0,14_17,4397.0,20244.0,4485
12968,MA010120220801494691,인카페,,3120184,35221,7555,7460,5217,5089,5907,3994,3120184.0,11_14,5217.0,20244.0,5217
12969,MA0101202406A0324327,컴포즈커피,독산4동점,3110744,188151,57085,38092,18485,18441,29154,26894,3110744.0,17_21,29154.0,20244.0,18485
12970,MA0101202311A0091056,메가엠지씨커피관악남현점,,3110902,150787,42091,31551,16265,16263,24692,19924,3110902.0,11_14,16265.0,20244.0,16265
12971,MA010120220808488211,장안퍼펙트,,3120066,35096,7087,7471,5134,5083,6306,4015,3120066.0,11_14,5134.0,20244.0,5134
12972,MA0101202406A0192302,나스커피,,3130194,74069,17450,15099,9670,9654,13460,8737,3130194.0,11_14,9670.0,20244.0,9670
12973,MA0101202308A0045091,해머스미스,대치점,3120210,233248,34984,49620,42272,41036,43496,21832,3120210.0,11_14,42272.0,20244.0,42272
12974,MA010120220812402197,엔제리너스선릉골드로즈점,,3120210,233248,34984,49620,42272,41036,43496,21832,3120210.0,11_14,42272.0,20244.0,42272
12975,MA010120220810266907,연카페,,3120210,233248,34984,49620,42272,41036,43496,21832,3120210.0,11_14,42272.0,20244.0,42272
12976,MA010120220813909031,카페더아르떼코인,,3120210,233248,34984,49620,42272,41036,43496,21832,3120210.0,11_14,42272.0,20244.0,42272
12977,MA010120220811929357,에스쁘아커피,,3110277,173911,43534,35392,20841,19987,30522,23636,3110277.0,14_17,19987.0,20244.0,20841
12978,MA010120220802961741,갤러리K,,3120200,37136,4014,6797,7547,7574,7900,3303,3120200.0,11_14,7547.0,20244.0,7547
12979,MA0101202308A0084900,하츠커피,,3110138,163954,44694,36208,18790,18280,24865,21117,3110138.0,11_14,18790.0,20244.0,18790
12980,MA0101202311A0075600,에그짚,,3120152,39708,7855,7694,5123,5592,8205,5240,3120152.0,17_21,8205.0,20244.0,5123
12981,MA0101202409A0060127,난망베이킹스튜디오,,3110204,127655,34021,26314,14408,14514,21188,17209,3110204.0,11_14,14408.0,20244.0,14408
12982,MA0101202406A0374868,에이크로리즘안국카페,,3120007,12216,1529,2616,2504,2578,2106,884,3120007.0,11_14,2504.0,20244.0,2504
12983,MA0101202409A0068077,카페요아정DMC점,,3110444,97699,25311,20795,10629,10806,16888,13270,,,,,10629
12984,MA0106202201A0153189,커피빈서초지파이브점,코리아,3120173,50484,6601,10596,9231,9063,10308,4684,3120173.0,11_14,9231.0,20244.0,9231
12985,MA0106202306A1141418,커피베이,면목점,3130111,171354,40604,33115,20494,22143,32466,22531,3130111.0,11_14,20494.0,20244.0,20494
12986,MA0106202406A2466709,스타벅스,성대입구,3110021,109838,25401,21184,14175,14463,20295,14322,3110021.0,14_17,14463.0,20244.0,14175
12987,MA0101202307A0086015,메가엠지씨커피서대문경찰서점,,3120001,41052,4226,9520,8132,7961,7908,3305,3120001.0,11_14,8132.0,20244.0,8132
12988,MA0101202305A0074537,매머드익스프레스자곡동점,,3110999,17790,4676,3545,1956,2009,3037,2567,3110999.0,11_14,1956.0,20244.0,1956
12989,MA0106202401A0590165,커피니서울창업허브엠,플러스점,3120118,2058,394,418,333,328,366,218,,,,,333
12990,MA010120220810467515,보스톡,,3111021,100922,20392,17855,12281,14254,23343,12798,3111021.0,11_14,12281.0,20244.0,12281
12991,MA010120220804113993,카페러블리,,3111061,210910,61536,42795,21806,21940,34101,28732,3111061.0,11_14,21806.0,20244.0,21806
12992,MA010120220812721570,티틸,,3120076,63581,12857,12052,8276,8895,13037,8465,3120076.0,17_21,13037.0,20244.0,8276
12993,MA0106202201A0153605,커피빈교대,법원점,3120173,50484,6601,10596,9231,9064,10308,4684,3120173.0,11_14,9231.0,20244.0,9231
12994,MA010120220803292514,로칼커피,,3120221,17943,2087,4083,3630,3567,3207,1369,3120221.0,06_11,4083.0,20244.0,3630
12995,MA010120220813888545,매직큐브시즌2,,3130191,11957,1254,1514,1959,2589,3301,1339,3130191.0,17_21,3301.0,20244.0,1959
12996,MA0101202209A0035997,미소산업에프앤비수유리아,,3110362,109621,35945,23445,10591,9892,14937,14812,3110362.0,11_14,10591.0,20244.0,10591
12997,MA0101202305A0080652,빽다방길동역점,,3120246,176630,42896,36093,23019,22415,29788,22419,3120246.0,11_14,23019.0,20244.0,23019
12998,MA010120220803290612,온유디저트,,3120103,20805,3857,2793,2807,3453,5008,2887,3120103.0,14_17,3453.0,20244.0,2807
12999,MA0101202310A0054260,투썸플레이스가산,로데오점,3120131,12840,1758,2892,2487,2469,2202,1035,3120131.0,11_14,2487.0,20244.0,2487
13000,MA010120220812746970,컴포즈커피가산월드메르디앙점,,3120131,12840,1758,2892,2487,2469,2202,1035,3120131.0,11_14,2487.0,20244.0,2487
13001,MA0101202406A0271946,복자카페,,3120131,12840,1758,2892,2487,2469,2202,1035,3120131.0,11_14,2487.0,20244.0,2487
13002,MA010120220800688380,이문동커피집브루밸류,,3110214,97347,25860,20943,12511,11830,14010,12194,3110214.0,11_14,12511.0,20244.0,12511
13003,MA010120220813968877,달보드레구쁘레,,3110079,66664,21708,14532,6805,6249,8725,8643,3110079.0,11_14,6805.0,20244.0,6805
13004,MA010120220804186575,마담버터플라이,,3120175,30447,5679,6714,4975,4962,5122,2995,3120175.0,11_14,4975.0,20244.0,4975
13005,MA0101202406A0159701,커피앤쓸,,3110695,104895,30289,21196,11373,11444,16646,13946,3110695.0,14_17,11444.0,20244.0,11373
13006,MA010120220810389198,쿠즈코커피꿀보,미아점,3110369,129097,36203,26531,14039,14131,20615,17578,3110369.0,11_14,14039.0,20244.0,14039
13007,MA0101202307A0080895,두목커피,,3120185,43124,7506,8777,6793,6945,8426,4678,3120185.0,11_14,6793.0,20244.0,6793
13008,MA0106202406A2465617,스타벅스,김포공항DT,3110630,120996,35649,25761,14028,13043,17400,15115,3110630.0,11_14,14028.0,20244.0,14028
13009,MA0106202406A2465560,스타벅스,서울역서부,3110066,130463,34940,28411,16006,15582,19477,16047,3110066.0,11_14,16006.0,20244.0,16006
13010,MA010120220813580557,투썸플레이스송파잠실H,타워점,3111003,141611,41816,29889,14616,14216,21721,19354,3111003.0,11_14,14616.0,20244.0,14616
13011,MA0101202210A0043244,빽다방잠실레이크,팰리스점,3111006,161098,43693,31824,17880,18657,27600,21445,3111006.0,06_11,31824.0,20244.0,17880
13012,MA010120220808450644,놀숲둔촌역점,,3120245,60596,11835,12141,8908,9211,11761,6740,3120245.0,11_14,8908.0,20244.0,8908
13013,MA010120220810447294,에슬로우선릉,1호점,3120210,58313,8746,12406,10569,10259,10875,5458,3120210.0,11_14,10569.0,20244.0,10569
13014,MA0101202301A0069371,샘스커피,,3110955,79823,19808,17731,10408,10193,12498,9184,3110955.0,11_14,10408.0,20244.0,10408
13015,MA010120220803908857,행복한북까페,,3110316,192404,42356,38897,25673,26458,35931,23089,3110316.0,11_14,25673.0,20244.0,25673
13016,MA0101202303A0085543,롤링삐삐,,3120223,34814,2983,8025,7656,7532,6322,2296,3120223.0,11_14,7656.0,20244.0,7656
13017,MA010120220808576880,네이밍카페커피GO!#20,,3111078,282819,88807,59745,29018,27555,39943,37750,3111078.0,14_17,27555.0,20244.0,29018
13018,MA0101202406A0468574,에이스커피,,3110699,63000,14304,12380,7665,8008,12193,8450,3110699.0,14_17,8008.0,20244.0,7665
13019,MA010120220809603877,카페수다,,3111059,115198,32353,23883,12492,12711,18363,15395,3111059.0,11_14,12492.0,20244.0,12492
13020,MA0101202409A0179915,빙동댕,,3110458,67274,17697,14486,7818,7588,10504,9181,3110458.0,11_14,7818.0,20244.0,7818
13021,MA0101202406A0064597,블루샥문정,법조타운점,3120235,3167,529,663,557,555,567,296,3120235.0,11_14,557.0,20244.0,557
13022,MA010120220812218700,카페오르,,3110611,1306301,365505,272146,134878,139772,213063,180934,,,,,134878
13023,MA010120220805477673,코드101,,3120151,33197,7579,6935,4889,4798,5362,3633,3120151.0,11_14,4889.0,20244.0,4889
13024,MA010120220800036168,커피투어,,3110012,71832,12671,15510,12294,11971,12580,6806,3110012.0,11_14,12294.0,20244.0,12294
13025,MA0101202308A0023010,어나더굿뉴스,,3110299,275074,72094,54940,30240,32114,49447,36239,3110299.0,11_14,30240.0,20244.0,30240
13026,MA010120220801661248,파스쿠찌종로2가점,,3120009,50483,4901,9113,10058,10692,11311,4407,3120009.0,17_21,11311.0,20244.0,10058
13027,MA010120220800785405,주성코퍼레이션,,3110428,256076,79956,51222,24587,25136,39252,35922,3110428.0,14_17,25136.0,20244.0,24587
13028,MA0101202307A0001016,컴포즈커피가락극동점,,3120240,92408,23420,18422,10356,11005,16606,12598,3120240.0,11_14,10356.0,20244.0,10356
13029,MA010120220800989629,아노플라,,3110892,222926,67352,45846,22318,22175,34211,31024,3110892.0,17_21,34211.0,20244.0,22318
13030,MA0101202406A0096622,0122커피바,,3110503,69923,18656,15296,8956,8344,10232,8439,3110503.0,11_14,8956.0,20244.0,8956
13031,MA0101202406A0210123,우지커피문정근린공원점,,3111027,74442,20822,15450,8405,8086,11728,9951,3111027.0,11_14,8405.0,20244.0,8405
13032,MA010120220806903716,맹커피숍,,3130169,123765,31691,24617,14337,14664,21090,17366,3130169.0,11_14,14337.0,20244.0,14337
13033,MA010120220808650538,커피광,,3120030,39109,3714,7949,8130,7926,8205,3185,3120030.0,11_14,8130.0,20244.0,8130
13034,MA0101202406A0432807,커피오스coffeos1997,,3120217,57816,9026,11665,9338,9900,12007,5879,3120217.0,11_14,9338.0,20244.0,9338
13035,MA010120220812863814,수커피볶는집,,3120031,30028,2109,6490,6412,6452,6317,2248,3120031.0,11_14,6412.0,20244.0,6412
13036,MA010120220805185462,커피폴,,3110456,140962,41239,30241,15405,14777,20966,18333,3110456.0,11_14,15405.0,20244.0,15405
13037,MA010120220800161965,페브,,3111085,66771,15954,15053,8649,8672,10615,7828,3111085.0,06_11,15053.0,20244.0,8649
13038,MA0101202406A0355580,키프키프나인,,3110544,47615,13779,9148,4991,5261,7818,6618,3110544.0,14_17,5261.0,20244.0,4991
13039,MA0101202411A0091267,기글,,3110544,95232,27558,18296,9982,10522,15636,13236,3110544.0,14_17,10522.0,20244.0,9982
