articleNo,articleName,tradeTypeName,floorInfo,rentPrc,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,tagList,latitude,longitude,구,동
2522270671,일반상가,월세,B1/5,280,"4,000",166,166,남동향,20250425,"['25년이상', '융자금없는', '역세권', '지하층']",37.619287,126.918553,은평구,갈현동
2522194753,복합상가,월세,1/9,60,"1,000",30,16,서향,20250425,"['10년이내', '1층', '관리비20만원이하', '주차가능']",37.623629,126.917433,은평구,갈현동
2522278160,일반상가,월세,1/5,70,"1,100",57,51,북서향,20250425,"['25년이내', '융자금없는', '1층', '관리비10만원이하']",37.619355,126.915218,은평구,갈현동
2521965184,일반상가,월세,1/5,190,"3,000",70,70,동향,20250424,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.623625,126.919577,은평구,갈현동
2521856432,일반상가,월세,5/5,53,500,45,45,남향,20250424,"['25년이상', '역세권', '고층', '총5층']",37.620114,126.919284,은평구,갈현동
2522001843,일반상가,월세,1/2,300,"5,000",137,137,북동향,20250424,"['25년이상', '1층', '주차가능', '총2층']",37.625185,126.919734,은평구,갈현동
2521998483,일반상가,월세,2/3,150,"2,500",71,71,동향,20250424,"['25년이상', '역세권', '중층', '총3층']",37.620713,126.919136,은평구,갈현동
2522022929,일반상가,월세,2/2,200,"4,000",79,79,남향,20250424,"['25년이상', '융자금없는', '역세권', '고층']",37.618584,126.919105,은평구,갈현동
2522022391,일반상가,월세,2/3,170,"4,000",98,98,북서향,20250424,"['25년이상', '융자금없는', '역세권', '중층']",37.619437,126.919341,은평구,갈현동
2522066192,일반상가,월세,B1/6,130,"1,000",112,112,남서향,20250424,"['25년이내', '역세권', '지하층', '관리비20만원이하']",37.612748,126.916616,은평구,갈현동
2522071108,일반상가,월세,1/4,80,"1,000",39,29,남향,20250424,"['10년이내', '1층', '주차가능', '총4층']",37.622913,126.918136,은평구,갈현동
2522022571,일반상가,월세,B1/4,150,"2,000",95,95,북향,20250424,"['25년이상', '융자금없는', '역세권', '지하층']",37.619733,126.919012,은평구,갈현동
2521960190,일반상가,월세,B1/6,130,"1,000",112,110,남향,20250424,"['25년이내', '융자금없는', '역세권', '지하층']",37.612748,126.916616,은평구,갈현동
2521848203,일반상가,월세,1/4,270,"7,000",115,115,서향,20250424,"['25년이상', '역세권', '1층', '급매']",37.622699,126.919186,은평구,갈현동
2521958884,단지내상가,매매,1/2,,"1억 5,000",35,33,남서향,20250424,"['25년이내', '1층', '관리비10만원이하', '주차가능']",37.623153,126.911443,은평구,갈현동
2521882996,일반상가,월세,1/4,90,"1,500",23,23,북동향,20250424,"['25년이상', '1층', '총4층', '북동향']",37.623319,126.917905,은평구,갈현동
2521852942,일반상가,월세,1/17,210,"3,000",37,33,동향,20250424,"['2년이내', '역세권', '1층', '관리비10만원이하']",37.623094,126.919393,은평구,갈현동
2521923563,일반상가,월세,1/3,450,1억,82,66,남동향,20250424,"['25년이상', '역세권', '1층', '총3층']",37.618628,126.919524,은평구,갈현동
2521924622,일반상가,월세,1/4,60,"1,500",105,26,남동향,20250424,"['25년이상', '1층', '총4층', '남동향']",37.614268,126.91233,은평구,갈현동
2521940768,일반상가,월세,1/4,70,"1,500",27,27,북서향,20250424,"['25년이상', '융자금없는', '역세권', '1층']",37.619429,126.917594,은평구,갈현동
2521948614,일반상가,월세,1/6,160,"3,000",50,50,서향,20250424,"['10년이내', '융자금없는', '1층', '관리비20만원이하']",37.613889,126.912078,은평구,갈현동
2521856448,일반상가,월세,1/5,400,"6,000",68,68,남향,20250424,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.621,126.918374,은평구,갈현동
2521958192,일반상가,월세,1/1,180,"3,000",94,94,북동향,20250424,"['25년이상', '마당', '역세권', '1층']",37.613488,126.91383,은평구,갈현동
2521939194,일반상가,월세,1/2,150,"3,000",56,56,남서향,20250424,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.619774,126.917369,은평구,갈현동
2521857891,일반상가,월세,1/17,200,"3,000",34,30,동향,20250424,"['2년이내', '역세권', '1층', '관리비10만원이하']",37.623094,126.919393,은평구,갈현동
2522025799,일반상가,월세,1/2,160,"2,500",50,50,북향,20250424,"['25년이상', '역세권', '1층', '총2층']",37.617531,126.918909,은평구,갈현동
2521918098,일반상가,월세,1/4,60,"2,000",105,33,남동향,20250424,"['25년이상', '1층', '총4층', '남동향']",37.614268,126.91233,은평구,갈현동
2522023045,일반상가,월세,1/3,200,"4,000",237,56,남동향,20250424,"['25년이상', '융자금없는', '역세권', '1층']",37.621996,126.919525,은평구,갈현동
2522045897,일반상가,월세,1/4,200,"3,000",65,65,북동향,20250424,"['10년이내', '역세권', '1층', '주차가능']",37.620422,126.918872,은평구,갈현동
2522006272,일반상가,월세,2/4,150,"2,000",100,100,동향,20250424,"['25년이상', '역세권', '중층', '주차가능']",37.620233,126.919242,은평구,갈현동
2522028639,일반상가,월세,B1/2,120,"1,000",91,91,동향,20250424,"['25년이상', '역세권', '지하층', '주차가능']",37.620065,126.917725,은평구,갈현동
2522005878,일반상가,월세,1/2,60,"1,000",34,34,동향,20250424,"['25년이상', '1층', '총2층', '동향']",37.625069,126.919717,은평구,갈현동
2522003267,일반상가,월세,1/5,120,"3,000",23,23,북향,20250424,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.623253,126.919207,은평구,갈현동
2522056153,일반상가,월세,1/4,55,500,89,20,남서향,20250424,"['25년이상', '1층', '급매', '관리비10만원이하']",37.620389,126.913206,은평구,갈현동
2522052622,일반상가,월세,B1/4,80,"2,000",73,73,서향,20250424,"['25년이상', '역세권', '지하층', '총4층']",37.622327,126.919089,은평구,갈현동
2521668156,일반상가,월세,1/4,100,"1,000",59,59,북동향,20250423,"['25년이상', '1층', '주차가능', '총4층']",37.615405,126.914524,은평구,갈현동
2521642771,일반상가,월세,1/3,200,"2,000",91,88,남향,20250423,"['25년이상', '역세권', '1층', '총3층']",37.622253,126.919082,은평구,갈현동
2521643122,일반상가,월세,1/4,90,"1,000",40,38,북동향,20250423,"['25년이내', '1층', '관리비10만원이하', '주차가능']",37.620811,126.914686,은평구,갈현동
2521646660,일반상가,월세,1/4,350,"6,000",85,85,서향,20250423,"['10년이내', '융자금적은', '역세권', '1층']",37.618426,126.919276,은평구,갈현동
2521644293,일반상가,월세,B1/4,300,"3,500",235,235,남서향,20250423,"['25년이상', '역세권', '지하층', '주차가능']",37.611965,126.916611,은평구,갈현동
2521645064,일반상가,월세,1/5,75,"1,000",30,30,북향,20250423,"['25년이상', '1층', '총5층', '북향']",37.619119,126.915225,은평구,갈현동
2521644970,일반상가,월세,1/4,170,"3,000",62,62,남동향,20250423,"['2년이내', '역세권', '1층', '관리비10만원이하']",37.614928,126.916646,은평구,갈현동
2521643886,단지내상가,월세,1/14,150,"3,000",66,41,남동향,20250423,"['10년이내', '역세권', '1층', '관리비10만원이하']",37.612643,126.916144,은평구,갈현동
2521645735,일반상가,월세,1/4,240,"5,000",40,33,남서향,20250423,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.618832,126.919615,은평구,갈현동
2521792677,일반상가,월세,2/4,150,"3,000",87,87,남향,20250423,"['25년이상', '역세권', '중층', '총4층']",37.61887,126.918443,은평구,갈현동
2521843227,일반상가,월세,1/3,350,1억,46,46,북동향,20250423,"['25년이상', '역세권', '1층', '총3층']",37.618513,126.919865,은평구,갈현동
2521707917,일반상가,월세,2/5,150,"2,000",92,92,남향,20250423,"['25년이상', '역세권', '중층', '관리비10만원이하']",37.620267,126.917699,은평구,갈현동
2521726242,일반상가,월세,3/5,230,"3,000",381,165,서향,20250423,"['25년이상', '역세권', '중층', '관리비10만원이하']",37.619657,126.917743,은평구,갈현동
2521703565,일반상가,월세,1/3,270,"8,000",75,50,남서향,20250423,"['25년이상', '융자금없는', '역세권', '1층']",37.618701,126.919893,은평구,갈현동
2521843586,일반상가,월세,1/4,650,"1억 2,000",330,330,,20250423,"['25년이내', '융자금적은', '역세권', '1층']",37.618526,126.917967,은평구,갈현동
2521722819,일반상가,월세,4/6,200,"5,000",134,134,남향,20250423,"['25년이내', '역세권', '중층', '주차가능']",37.612748,126.916616,은평구,갈현동
2521787243,일반상가,월세,1/6,215,"3,500",64,64,북서향,20250423,"['15년이내', '1층', '관리비10만원이하', '주차가능']",37.614096,126.912104,은평구,갈현동
2521772859,일반상가,월세,1/4,170,"4,000",40,40,북향,20250423,"['25년이상', '융자금없는', '역세권', '1층']",37.620465,126.919196,은평구,갈현동
2521768717,일반상가,월세,1/4,70,"1,500",91,27,북서향,20250423,"['25년이상', '융자금없는', '역세권', '1층']",37.619429,126.917594,은평구,갈현동
2521646011,일반상가,월세,1/5,100,"1,500",66,63,남서향,20250423,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.614164,126.912619,은평구,갈현동
2521645658,일반상가,월세,1/3,270,"4,000",80,80,북향,20250423,"['25년이상', '1층', '총3층', '북향']",37.623282,126.918773,은평구,갈현동
2521703252,일반상가,월세,1/4,350,1억,85,46,북동향,20250423,"['10년이내', '역세권', '1층', '총4층']",37.618426,126.919276,은평구,갈현동
2521816812,일반상가,월세,1/4,120,"1,000",44,42,남동향,20250423,"['15년이내', '역세권', '1층', '주차가능']",37.617785,126.917089,은평구,갈현동
2521702665,일반상가,월세,2/4,340,"3,000",143,143,남동향,20250423,"['25년이상', '역세권', '중층', '총4층']",37.619439,126.91887,은평구,갈현동
2521746764,일반상가,월세,B1/2,40,500,84,84,서향,20250423,"['25년이상', '지하층', '총2층', '서향']",37.619001,126.915192,은평구,갈현동
2521766239,일반상가,월세,2/4,60,"2,000",102,43,남향,20250423,"['25년이상', '역세권', '중층', '관리비10만원이하']",37.62051,126.917161,은평구,갈현동
2521523364,일반상가,월세,1/6,120,"2,000",65,65,남동향,20250422,"['2년이내', '1층', '주차가능', '남동향']",37.617959,126.912072,은평구,갈현동
2521527564,일반상가,월세,1/3,80,"1,000",76,27,서향,20250422,"['25년이상', '융자금적은', '1층', '총3층']",37.623821,126.917944,은평구,갈현동
2521404096,일반상가,매매,1/5,,"3억 5,000",41,35,남동향,20250422,"['10년이내', '1층', '주차가능', '총5층']",37.617171,126.912985,은평구,갈현동
2521465972,일반상가,월세,1/5,70,"1,700",133,33,북향,20250422,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.620616,126.917265,은평구,갈현동
2521440198,일반상가,월세,1/6,176,"3,000",36,36,남향,20250422,"['10년이내', '1층', '관리비20만원이하', '주차가능']",37.613889,126.912078,은평구,갈현동
2521539597,일반상가,월세,4/5,120,"2,000",97,97,북서향,20250422,"['15년이내', '역세권', '고층', '관리비10만원이하']",37.619678,126.918908,은평구,갈현동
2521525239,일반상가,월세,1/5,90,"2,000",133,43,북향,20250422,"['25년이상', '역세권', '1층', '총5층']",37.620616,126.917265,은평구,갈현동
2521402111,일반상가,월세,2/6,120,"1,500",75,56,남동향,20250422,"['25년이상', '지상층(1층제외)', '관리비10만원이하', '남동향']",37.618793,126.915913,은평구,갈현동
2521402254,일반상가,월세,3/5,100,"2,000",107,107,북서향,20250422,"['25년이상', '역세권', '중층', '관리비10만원이하']",37.617959,126.918971,은평구,갈현동
2521501277,일반상가,월세,2/3,100,"2,000",90,90,서향,20250422,"['25년이상', '역세권', '중층', '관리비10만원이하']",37.621188,126.916802,은평구,갈현동
2521605811,일반상가,월세,1/5,620,"1억 6,000",99,99,남동향,20250422,"['25년이상', '역세권', '1층', '관리비20만원이하']",37.620372,126.916078,은평구,갈현동
2521569080,일반상가,월세,1/3,120,"1,500",33,33,동향,20250422,"['25년이상', '융자금없는', '역세권', '1층']",37.621996,126.919525,은평구,갈현동
2521579843,일반상가,월세,B1/4,140,"2,500",124,124,남동향,20250422,"['25년이상', '융자금없는', '역세권', '지하층']",37.619945,126.918929,은평구,갈현동
2521573422,일반상가,월세,B1/5,180,"4,000",186,186,남동향,20250422,"['25년이내', '융자금없는', '역세권', '지하층']",37.619843,126.918527,은평구,갈현동
2521434342,일반상가,월세,1/3,70,"1,000",34,34,남동향,20250422,"['25년이상', '융자금없는', '1층', '관리비10만원이하']",37.614945,126.912523,은평구,갈현동
2521605531,일반상가,월세,1/5,300,"8,000",59,59,남동향,20250422,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.620372,126.916078,은평구,갈현동
2521605074,일반상가,월세,1/5,150,"4,000",30,30,남동향,20250422,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.620372,126.916078,은평구,갈현동
2521601813,일반상가,월세,1/5,320,"8,000",39,39,남동향,20250422,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.620372,126.916078,은평구,갈현동
2521614281,일반상가,월세,1/5,180,"4,000",40,40,동향,20250422,"['25년이상', '역세권', '1층', '총5층']",37.620888,126.919084,은평구,갈현동
2521592648,일반상가,월세,1/5,180,"4,000",35,35,남동향,20250422,"['25년이상', '역세권', '1층', '총5층']",37.620888,126.919084,은평구,갈현동
2521614158,단지내상가,월세,1/5,370,"8,000",72,72,남향,20250422,"['25년이내', '역세권', '1층', '주차가능']",37.618181,126.918026,은평구,갈현동
2521600513,일반상가,월세,1/3,420,"5,000",33,33,서향,20250422,"['25년이상', '융자금없는', '역세권', '1층']",37.618747,126.919788,은평구,갈현동
2521576490,일반상가,월세,1/2,213,"4,000",46,46,남서향,20250422,"['25년이상', '융자금없는', '역세권', '1층']",37.619401,126.918371,은평구,갈현동
2521617487,일반상가,월세,1/6,120,"2,000",33,33,남향,20250422,"['25년이내', '융자금적은', '역세권', '1층']",37.619986,126.916863,은평구,갈현동
2521404577,일반상가,매매,B1/6,,"3억 2,500",89,83,서향,20250422,"['10년이내', '지하층', '주차가능', 'CCTV']",37.615604,126.910556,은평구,갈현동
2521414968,일반상가,월세,1/5,245,"3,000",51,51,서향,20250422,"['25년이상', '융자금적은', '역세권', '1층']",37.617959,126.918971,은평구,갈현동
2521524227,일반상가,월세,1/3,350,"5,000",137,137,동향,20250422,"['25년이상', '1층', '주차가능', '총3층']",37.625185,126.919734,은평구,갈현동
