상가업소번호,상호명,지점명,TRDAR_CD,TRDAR_CD_N,상권업종소분류코드,상권업종소분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,신우편번호,동정보,층정보,호정보,경도,위도,가장가까운_지하철역,지하철역_거리(m),가장가까운_버스정류장,버스정류장_거리(m),반경500m내_카페수,밀집등급,총_유동인구_수,피크_유동인구_수_상권별,기준_년분기_코드,피크_유동인구_수_11~14,상권_코드,상권_코드_명,평균_평일_유동인구_수,평균_주말_유동인구_수,평일_대비_주말_유동인구_비율,전용면적,리뷰수,별점,카페_추정매출
MA010120220805448057,페르비타,,3120067,장안동사거리,I21201,카페,11,서울특별시,11230,동대문구,11230660,장안2동,1123010600,장안동,1123010600103100004,1,대지,310.0,4.0,서울특별시 동대문구 장안동 310-4,112303105012,서울특별시 동대문구 장한로,158.0,,1123010600103100004016647,대흥빌딩,서울특별시 동대문구 장한로 158,2523,,1,,127.072188923172,37.5743904415567,7호선 용마산,1283,촬영소사거리.동답초등학교,654,44,1,53408,6580.0,20244.0,6580,3120067,장안동사거리,242203.2,249034.0,1.0282027652813834,435.0895424058861,16.0,4.49,6351900002.044426
MA010120220800485343,커피에진심을담다,,3110620,목동보건지소,I21201,카페,11,서울특별시,11470,양천구,11470540,목4동,1147010200,목동,1147010200107220001,1,대지,722.0,1.0,서울특별시 양천구 목동 722-1,114703005064,서울특별시 양천구 등촌로,102.0,1.0,1147010200107220001017590,현정빌딩,서울특별시 양천구 등촌로 102-1,7958,,1,,126.863972655016,37.5391412088969,9호선 등촌,1286,목동3단지,1140,34,1,131018,13037.0,20244.0,13037,3110620,목동보건지소,275770.6,293202.5,1.0632115968852374,203.6688877403762,437.0,4.855,5060004141.848452
MA010120220800795083,미노커피,,3120166,방배역,I21201,카페,11,서울특별시,11650,서초구,11650620,방배3동,1165010100,방배동,1165010100110210001,1,대지,1021.0,1.0,서울특별시 서초구 방배동 1021-1,116504163282,서울특별시 서초구 방배로8길,14.0,,1165010100110210001010622,,서울특별시 서초구 방배로8길 14,6705,,1,,126.999581680219,37.4799514662422,2호선 방배,239,현대멤피스2차아파트,101,32,0,32307,4998.0,20244.0,4998,3120166,방배역,173958.2,146642.0,0.8429726221586564,130.61280489728466,16.0,3.985,3893587316.156563
MA0101202308A0097760,플러스82서울,성북점,3110327,상월곡역 2번,I21201,카페,11,서울특별시,11290,성북구,11290770,장위2동,1129013800,장위동,1129013800100660271,1,대지,66.0,271.0,서울특별시 성북구 장위동 66-271,112904121050,서울특별시 성북구 돌곶이로27길,71.0,,1129013800100660271011686,스마트빌,서울특별시 성북구 돌곶이로27길 71,2771,,1,,127.052313176326,37.6103504991338,6호선 돌곶이,363,장위동그린빌아파트,1168,22,0,199992,26335.0,20244.0,26335,3110327,상월곡역 2번,200696.6,198205.0,0.987585240606966,172.82710672046014,30.0,3.0,1897435452.3074224
MA010120220810333306,메가엠지씨커피면목역점,,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",I21201,카페,11,서울특별시,11260,중랑구,11260565,면목본동,1126010100,면목동,1126010100101210023,1,대지,121.0,23.0,서울특별시 중랑구 면목동 121-23,112603005027,서울특별시 중랑구 면목로,418.0,,1126010100101210023031575,,서울특별시 중랑구 면목로 418,2161,,1,,127.087658305684,37.5891562593309,7호선 면목,65,면목역,93,21,0,171355,20495.0,20244.0,20495,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",144563.2,152619.5,1.0557285671595538,561.2524615397485,17.0,3.545,36738501702.09285
MA010120220808709224,트레피커피,,3110544,망리단길,I21201,카페,11,서울특별시,11440,마포구,11440690,망원1동,1144012300,망원동,1144012300104060018,1,대지,406.0,18.0,서울특별시 마포구 망원동 406-18,114403113028,서울특별시 마포구 희우정로,98.0,,1144012300104060018022405,우측호,서울특별시 마포구 희우정로 98,4007,,1,,126.902140665282,37.5541806337289,6호선 망원,729,망원시장.망원동월드컵시장입구,673,115,3,47615,5261.0,20244.0,4991,3110544,망리단길,686121.4,784479.0,1.143353056762258,144.77036188270705,0.0,,435967751.6121152
MA010120220811721199,연과점하루,,3110484,역촌역 3번,I21201,카페,11,서울특별시,11380,은평구,11380510,녹번동,1138010200,녹번동,1138010200100950009,1,대지,95.0,9.0,서울특별시 은평구 녹번동 95-9,113803111002,서울특별시 은평구 녹번로,51.0,,1138010200100950009043648,명칭없음,서울특별시 은평구 녹번로 51,3376,,,,126.930192856636,37.6058995699396,3호선 불광,508,한전서대문은평.북한산푸르지오(중),287,41,1,179850,,,18554,3110484,역촌역 3번,175445.6,190905.0,1.088115062446707,83.88346125867128,0.0,,719433376.6710303
MA010120220807757053,뭄미,,3110544,망리단길,I21201,카페,11,서울특별시,11440,마포구,11440690,망원1동,1144012300,망원동,1144012300103380065,1,대지,338.0,65.0,서울특별시 마포구 망원동 338-65,114403112014,서울특별시 마포구 동교로,43.0,,1144012300103380065002155,,서울특별시 마포구 동교로 43,4018,,2,,126.90701992617,37.5529141701813,6호선 망원,443,기업은행서교동지점(최규하대통령가옥),407,172,4,47616,5261.0,20244.0,4991,3110544,망리단길,686121.4,784479.0,1.143353056762258,96.89916982799464,0.0,,355888272.35819817
MA0101202411A0101231,카페일리터,은평점,3110473,구산역 1번,I21201,카페,11,서울특별시,11380,은평구,11380570,대조동,1138010600,대조동,1138010600101910035,1,대지,191.0,35.0,서울특별시 은평구 대조동 191-35,113804133140,서울특별시 은평구 역말로9길,44.0,,1138010600101910035027655,,서울특별시 은평구 역말로9길 44,3390,,1,,126.922414561893,37.6149136129064,수도권 광역급행철도호선 연신내,440,동명여고,187,47,1,194523,22481.0,20244.0,22458,3110473,구산역 1번,247684.0,256127.5,1.0340898079811374,119.25758268832972,6.75,4.0,1513299884.6552873
MA010120220808946023,아이비,,3120175,남부터미널역,I21201,카페,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1165010800116000009,1,대지,1600.0,9.0,서울특별시 서초구 서초동 1600-9,116504163724,서울특별시 서초구 서초중앙로5길,10.0,8.0,1165010800116000009021125,동우성쁘띠빌,서울특별시 서초구 서초중앙로5길 10-8,6654,,,,127.015094618729,37.4858611200686,3호선 남부터미널(예술의전당),134,남부터미널,134,85,3,60894,9950.0,20244.0,9950,3120175,남부터미널역,209061.8,162380.5,0.776710522917147,780.0772095418724,0.0,,1548994816.31904
MA010120220812847193,카페준,,3120175,남부터미널역,I21201,카페,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1165010800116000009,1,대지,1600.0,9.0,서울특별시 서초구 서초동 1600-9,116504163724,서울특별시 서초구 서초중앙로5길,10.0,8.0,1165010800116000009021125,,서울특별시 서초구 서초중앙로5길 10-8,6654,,1,,127.015094618729,37.4858611200686,3호선 남부터미널(예술의전당),134,남부터미널,134,85,3,60894,9950.0,20244.0,9950,3120175,남부터미널역,209061.8,162380.5,0.776710522917147,780.0772095418724,178.0,4.83,7997766470.780451
MA010120220803083599,홀리다,,3120056,구의역,I21201,카페,11,서울특별시,11215,광진구,11215820,자양1동,1121510500,자양동,1121510500106260001,1,대지,626.0,1.0,서울특별시 광진구 자양동 626-1,112154112416,서울특별시 광진구 자양로13길,16.0,,1121510500106260001025067,,서울특별시 광진구 자양로13길 16,5056,,2,,127.083024503996,37.535523297199,2호선 구의(광진구청),307,동서울우편집중국앞,112,50,1,50755,6454.0,20244.0,6454,3120056,구의역,197977.2,190276.5,0.9611030967202284,128.00016742939118,6.0,1.0,2597797641.0159464
MA010120220806418141,카페루이,,3110376,수송초등학교,I21201,카페,11,서울특별시,11305,강북구,11305595,번1동,1130510200,번동,1130510200104600050,1,대지,460.0,50.0,서울특별시 강북구 번동 460-50,113054124559,서울특별시 강북구 한천로124길,3.0,,1130510200104600050016600,우측,서울특별시 강북구 한천로124길 3,1059,,1,,127.032006350416,37.6369188555395,4호선 수유(강북구청),566,수유3동우체국(중),519,32,0,213882,21188.0,20244.0,21188,3110376,수송초등학교,362082.4,378039.5,1.0440703552561517,71.32302366036257,0.0,4.45,1141406819.779171
MA010120220813200073,액트커피,,3120160,사당역(사당),I21201,카페,11,서울특별시,11650,서초구,11650610,방배2동,1165010100,방배동,1165010100104540026,1,대지,454.0,26.0,서울특별시 서초구 방배동 454-26,116504163165,서울특별시 서초구 방배천로4안길,40.0,,1165010100104540026013990,해정빌딩,서울특별시 서초구 방배천로4안길 40,6691,,1,,126.983402910234,37.4798151499146,4호선 사당,353,방배노인종합복지관(중),162,89,3,50965,12604.0,20244.0,6848,3120160,사당역(사당),307359.6,301908.5,0.982264747871874,126.3555302527835,359.0,4.295,5672109179.6066885
MA0101202305A0185582,메가엠지씨커피은평대조점,,3110472,연신내역 4번,I21201,카페,11,서울특별시,11380,은평구,11380570,대조동,1138010600,대조동,1138010600101870054,1,대지,187.0,54.0,서울특별시 은평구 대조동 187-54,113803000008,서울특별시 은평구 통일로,809.0,,1138010600101870054027300,,서울특별시 은평구 통일로 809,3385,,1,,126.923851830026,37.6160678140585,수도권 광역급행철도호선 연신내,376,동명여고,19,45,1,133219,23840.0,20244.0,15416,3110472,연신내역 4번,205583.6,218699.5,1.0637983769133337,61.86713921419933,0.0,3.5,651367465.4169841
MA010120220812697751,쉬즈베이글,,3120157,신림역(신림),I21201,카페,11,서울특별시,11620,관악구,11620695,신림동,1162010200,신림동,1162010200114330227,1,대지,1433.0,227.0,서울특별시 관악구 신림동 1433-227,116204160544,서울특별시 관악구 신림로65길,43.0,,1162010200114330095013476,이튼타워,서울특별시 관악구 신림로65길 43,8759,,1,,126.927072081387,37.4846952962515,신림선호선 신림,225,신림사거리.신원시장,107,114,3,114276,22075.0,20244.0,13350,3120157,신림역(신림),630875.8,708509.0,1.1230562338894596,110.43759208778064,50.333333333333336,2.3666666666666667,3179435587.5336447
MA0101202301A0062626,요커,강남점,3120185,논현역,I21201,카페,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1165010700107220038,1,대지,722.0,38.0,서울특별시 서초구 반포동 722-38,116502102001,서울특별시 서초구 강남대로,521.0,4.0,1165010700107220038018602,,서울특별시 서초구 강남대로 521-4,6536,,1,,127.022190707912,37.5085293248472,신분당선(연장2)호선 논현,293,논현역(중),175,144,4,43121,6792.0,20244.0,6792,3120185,논현역,382959.0,293159.5,0.7655114516175361,225.5082285985949,21.90909090909091,4.563636363636364,4766005496.9667845
MA0101202406A0583357,빈스포레,,3110995,봉은사역 4번,I21201,카페,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1168010500100830010,1,대지,83.0,10.0,서울특별시 강남구 삼성동 83-10,116804166843,서울특별시 강남구 영동대로128길,32.0,9.0,1168010500100830010014711,,서울특별시 강남구 영동대로128길 32-9,6079,,1,,127.060427637734,37.5188144275813,9호선(연장)호선 봉은사,511,청담역.경기고교,224,24,0,119594,,,14756,3110995,봉은사역 4번,86058.6,83823.0,0.9740223522111676,176.07326722644513,0.0,,656512901.2026011
MA010120220813957003,카페크리스마스,,3120177,신논현역 1번,I21201,카페,11,서울특별시,11650,서초구,11650560,반포1동,1165010700,반포동,1165010700107350012,1,대지,735.0,12.0,서울특별시 서초구 반포동 735-12,116504163034,서울특별시 서초구 강남대로85길,15.0,,1165010700107350012018575,녹우빌딩,서울특별시 서초구 강남대로85길 15,6536,,1,,127.022020691595,37.5072949799531,신분당선(연장2)호선 신논현,402,논현역(중),100,147,4,70241,10569.0,20244.0,7968,3120177,신논현역 1번,193491.6,183546.0,0.9485993190402064,148.29610812377712,0.0,4.03,363369403.0196562
MA0101202411A0090932,샐러리아,사당점,3110846,남성역 1번,I21201,카페,11,서울특별시,11590,동작구,11590651,사당5동,1159010700,사당동,1159010700102480005,1,대지,248.0,5.0,서울특별시 동작구 사당동 248-5,115903119004,서울특별시 동작구 사당로,196.0,,1159010700102480005006559,거묵프리미엄상가,서울특별시 동작구 사당로 196,7009,,1,,126.969890280612,37.4849392191356,7호선 남성,125,서울미술고.인헌중고,1010,24,0,143650,23843.0,20244.0,15256,3110846,남성역 1번,363538.2,383961.5,1.0561792405859962,473.290090576398,6.0,3.0,2433282689.2189746
MA0101202308A0012842,컴포즈커피두타몰점,,3001493,동대문패션타운 관광특구,I21201,카페,11,서울특별시,11140,중구,11140590,광희동,1114014800,을지로6가,1114014800100180012,1,대지,18.0,12.0,서울특별시 중구 을지로6가 18-12,111403101021,서울특별시 중구 장충단로,275.0,,1114014800100180012016045,두산타워빌딩,서울특별시 중구 장충단로 275,4563,,1,,127.008783830614,37.5688890862164,4호선 동대문,231,동대문역사문화공원,178,123,3,484740,93612.0,20244.0,76023,3001493,동대문패션타운 관광특구,551888.6,397638.5,0.7205050077135132,1408.6594899939064,0.0,,13327704330.317324
MA0106202406A2464795,스타벅스,동대문두타,3001493,동대문패션타운 관광특구,I21201,카페,11,서울특별시,11140,중구,11140590,광희동,1114014800,을지로6가,1114014800100180012,1,대지,18.0,12.0,서울특별시 중구 을지로6가 18-12,111403101021,서울특별시 중구 장충단로,275.0,,,,서울특별시 중구 장충단로 275,4563,,,,127.008783830614,37.5688890862164,4호선 동대문,231,동대문역사문화공원,178,123,3,484740,93612.0,20244.0,76023,3001493,동대문패션타운 관광특구,551888.6,397638.5,0.7205050077135132,1408.6594899939064,126.05636743215032,4.132901878914405,49547419182.94424
MA0106202304A1178167,투썸플레이스두타몰점,,3001493,동대문패션타운 관광특구,I21201,카페,11,서울특별시,11140,중구,11140590,광희동,1114014800,을지로6가,1114014800100180012,1,대지,18.0,12.0,서울특별시 중구 을지로6가 18-12,111403101021,서울특별시 중구 장충단로,275.0,,1114014800100180012016045,두산타워빌딩,서울특별시 중구 장충단로 275,4563,,4,,127.008783830614,37.5688890862164,4호선 동대문,231,동대문역사문화공원,178,123,3,484740,93612.0,20244.0,76023,3001493,동대문패션타운 관광특구,551888.6,397638.5,0.7205050077135132,1408.6594899939064,63.0,3.4,31429463743.174385
MA010120220813713042,카페이유,,3110597,신월1동주민센터,I21201,카페,11,서울특별시,11470,양천구,11470560,신월1동,1147010300,신월동,1147010300100900001,1,대지,90.0,1.0,서울특별시 양천구 신월동 90-1,114703000009,서울특별시 양천구 가로공원로,162.0,,1147010300100900001014018,,서울특별시 양천구 가로공원로 162,7917,,1,,126.834073452571,37.5364450349037,5호선 화곡,796,가로공원공영주차장.신영시장,49,38,1,225562,,,24135,3110597,신월1동주민센터,158205.4,168373.0,1.0642683498793342,450.1285168904839,43.0,4.7,10529744333.381582
MA0101202409A0182447,요거트아이스크림하우스,서초점,3120173,교대역(법원.검찰청),I21201,카페,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1165010800117120002,1,대지,1712.0,2.0,서울특별시 서초구 서초동 1712-2,116504163301,서울특별시 서초구 법원로2길,7.0,4.0,1165010800117120007020421,중,서울특별시 서초구 법원로2길 7-4,6596,,2,,127.011635992059,37.4940066205666,3호선 교대(법원.검찰청),218,교대역10번출구,125,113,3,151458,27696.0,20244.0,27696,3120173,교대역(법원.검찰청),693537.8,487518.0,0.702943660749277,581.4169033026419,59.0,4.7,5045173626.424126
MA010120220804908290,유현커피,,3120173,교대역(법원.검찰청),I21201,카페,11,서울특별시,11650,서초구,11650530,서초3동,1165010800,서초동,1165010800117120002,1,대지,1712.0,2.0,서울특별시 서초구 서초동 1712-2,116504163301,서울특별시 서초구 법원로2길,7.0,4.0,1165010800117120007020421,,서울특별시 서초구 법원로2길 7-4,6596,,1,,127.011635992059,37.4940066205666,3호선 교대(법원.검찰청),218,교대역10번출구,125,113,3,151458,27696.0,20244.0,27696,3120173,교대역(법원.검찰청),693537.8,487518.0,0.702943660749277,581.4169033026419,3.0,5.0,3641976463.95437
